0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.5045,0.4996,0.0146,0.6119,0.5512,0.359,0.1011,0.4589,0.3901,0.2961,0.0432,0.0039,0.5137,0.625,0.1292,0.4889,0.3472,0.7777,0.213,0.7929,0.0322,0.3764,0.1779,0.0747,0.0715,0.5772,0.0634,0.5147,0.5464,0.0079,0.6738,0.3811,0.2956,0.4516,0.4638,0.135,0.1432,0.5606,0.9331,0.7454,0.1232,0.8391,0.2528,0.6464,0.079,0.0964,0.0303,0.1337,0.7694,0.6809,0.164,0.316,0.474,0.862,0.6596,0.0,0.095,0.1294,0.011,0.16,0.8943,0.7301,0.3356,0.404,0.4204,0.8188,0.239,0.5428,0.553,0.5887,0.389,0.4418,0.8291,0.4771,0.0567,0.4111,0.5237,0.234,0.4642,0.4575,0.7061,0.8779,0.6105,0.3757,0.408,0.3416,0.4443,0.7807,0.111,0.8794,0.207,0.2279,0.1265,0.1597,0.1464,0.6395,0.1701,0.9569,0.6738,0.9924
0.0106,0.7361,0.8206,0.808,0.5343,0.6552,0.0012,0.7417,0.8735,0.2751,0.0029,0.0048,0.0281,0.6271,0.6987,0.1502,0.391,0.1233,0.3089,0.0675,0.1127,0.2195,0.0505,0.4051,0.0017,0.4112,0.3927,0.3419,0.1257,0.007,0.734,0.014,0.0016,0.0038,0.4959,0.1399,0.0275,0.6889,0.1998,0.3044,0.0071,0.1601,0.0431,0.4429,0.3699,0.3788,0.0061,0.0241,0.4925,0.2375,0.0013,0.0239,0.6849,0.6295,0.9178,0.5594,0.0,0.1705,0.2757,0.6173,0.7874,0.5335,0.307,0.2609,0.7874,0.861,0.6484,0.3395,0.7166,0.3056,0.0667,0.9993,0.8836,0.0236,0.1931,0.2378,0.6694,0.6368,0.3555,0.0214,0.5856,0.8953,0.3588,0.9051,0.8251,0.0776,0.1382,0.0051,0.5917,0.5203,0.8953,0.0021,0.5292,0.2678,0.179,0.3567,0.49,0.5968,0.4295,0.8502
0.1226,0.4183,0.2228,0.1771,0.1019,0.5367,0.0151,0.1142,0.6386,0.0461,0.0002,0.0001,0.001,0.2738,0.7519,0.1717,0.0288,0.2496,0.9931,0.1369,0.1926,0.073,0.3241,0.2218,0.0,0.2468,0.2749,0.6139,0.2401,0.0002,0.2903,0.0426,0.0101,0.0045,0.2337,0.8009,0.0004,0.783,0.0467,0.3402,0.0005,0.0468,0.0922,0.6438,0.5244,0.0205,0.0005,0.0025,0.9312,0.0473,0.0016,0.168,0.9846,0.7259,0.6471,0.8853,0.7876,0.0,0.1626,0.7006,0.4899,0.3539,0.4931,0.389,0.7638,0.3681,0.8325,0.1692,0.5739,0.4474,0.4864,0.5712,0.703,0.0373,0.0166,0.1271,0.9989,0.5524,0.0865,0.1141,0.8614,0.7365,0.3269,0.5147,0.7133,0.0133,0.0356,0.0057,0.8069,0.6581,0.8133,0.0022,0.5845,0.2424,0.2673,0.1898,0.1145,0.6788,0.7299,0.3271
0.7517,0.235,0.2412,0.1144,0.7899,0.0,0.5581,0.7603,0.8001,0.1687,0.8352,0.9829,0.0694,0.6683,0.0351,0.5203,0.804,0.5923,0.6662,0.5504,0.1701,0.5294,0.286,0.3194,0.321,0.0705,0.2944,0.1688,0.0114,0.0637,0.2171,0.2505,0.6011,0.8741,0.8166,0.5385,0.0176,0.3229,0.2519,0.5981,0.6369,0.0003,0.0226,0.1562,0.0606,0.0742,0.5551,0.9668,0.4892,0.9835,0.7384,0.1843,0.5167,0.9554,0.0005,0.0055,0.2887,0.1109,0.0,0.0417,0.629,0.0122,0.5097,0.3736,0.1757,0.2244,0.6703,0.6045,0.8547,0.1796,0.4733,0.0469,0.7483,0.3073,0.2049,0.3526,0.0333,0.9791,0.2696,0.1736,0.5927,0.3229,0.0943,0.1228,0.0131,0.4659,0.3237,0.2864,0.7571,0.2828,0.801,0.2423,0.1551,0.2497,0.007,0.2529,0.0201,0.4448,0.7711,0.8015
0.5291,0.268,0.4293,0.2242,0.0207,0.1651,0.607,0.1498,0.441,0.0227,0.273,0.032,0.0442,0.4781,0.3713,0.9891,0.8332,0.3909,0.7771,0.1476,0.5462,0.893,0.6181,0.0521,0.4066,0.217,0.0981,0.4462,0.6498,0.3641,0.0783,0.7637,0.4401,0.8773,0.6273,0.3853,0.7706,0.1939,0.5414,0.9338,0.045,0.5419,0.8554,0.6936,0.8098,0.3177,0.0479,0.1087,0.1931,0.0627,0.6574,0.3345,0.5038,0.7327,0.3207,0.0497,0.7798,0.7241,0.1994,0.0,0.0261,0.9302,0.3054,0.3713,0.1709,0.9469,0.3524,0.4421,0.1869,0.9564,0.6984,0.1035,0.2771,0.9399,0.9516,0.4638,0.9182,0.0143,0.3805,0.3242,0.7692,0.8141,0.4273,0.1277,0.4357,0.8146,0.321,0.1259,0.9237,0.2819,0.8366,0.6376,0.9966,0.7553,0.1073,0.505,0.3674,0.706,0.9768,0.2873
0.0896,0.9169,0.0138,0.3566,0.4916,0.7332,0.478,0.6424,0.5963,0.4573,0.1407,0.3895,0.0219,0.3035,0.0389,0.8248,0.0001,0.0601,0.1196,0.9385,0.6045,0.2765,0.4902,0.0027,0.031,0.4874,0.3031,0.2736,0.8107,0.7459,0.5434,0.3194,0.972,0.08,0.0542,0.5177,0.1963,0.3661,0.7939,0.9775,0.1297,0.3409,0.5785,0.3022,0.2222,0.9988,0.2172,0.5778,0.0052,0.0275,0.9466,0.1133,0.8575,0.1946,0.8895,0.4924,0.8699,0.9213,0.0447,0.0,0.0,0.1826,0.0001,0.0969,0.2,0.0286,0.8753,0.0009,0.2966,0.328,0.4698,0.002,0.0344,0.1364,0.0353,0.7347,0.866,0.0012,0.1607,0.0527,0.0349,0.727,0.0405,0.0274,0.0,0.7611,0.6518,0.9691,0.9816,0.4191,0.1043,0.3287,0.7645,0.03,0.1866,0.0555,0.8669,0.9618,0.0565,0.0085
0.798,0.8344,0.0241,0.5397,0.5857,0.8351,0.386,0.754,0.9625,0.152,0.018,0.0007,0.0491,0.0048,0.7702,0.3395,0.0517,0.6917,0.0392,0.4842,0.2328,0.0034,0.1714,0.0318,0.0602,0.1288,0.6564,0.7151,0.1103,0.2476,0.7447,0.2752,0.0065,0.2009,0.084,0.6979,0.1847,0.5018,0.0669,0.8859,0.0079,0.1644,0.2544,0.6647,0.1662,0.0531,0.0184,0.016,0.7073,0.1995,0.8655,0.7101,0.5334,0.8822,0.1468,0.1494,0.9241,0.9576,0.9171,0.5943,0.0603,0.0,0.0113,0.0099,0.0283,0.2438,0.4561,0.6149,0.6951,0.4762,0.1061,0.5459,0.0163,0.5416,0.0098,0.1752,0.4324,0.0064,0.4,0.1623,0.3932,0.3627,0.7316,0.6111,0.4217,0.0032,0.2323,0.5602,0.7086,0.9994,0.869,0.0335,0.8166,0.9907,0.419,0.5258,0.161,0.3373,0.5547,0.3716
0.376,0.0019,0.3542,0.0505,0.1048,0.3785,0.4054,0.2444,0.2377,0.0717,0.7528,0.4351,0.4791,0.0018,0.4644,0.7591,0.3449,0.0484,0.0004,0.9788,0.0004,0.3227,0.0976,0.9759,0.1575,0.0084,0.7773,0.4544,0.0976,0.288,0.0136,0.1721,0.884,0.3009,0.6825,0.4537,0.1831,0.6255,0.8634,0.4417,0.9443,0.5547,0.0974,0.1509,0.0433,0.4792,0.8577,0.7907,0.4645,0.8645,0.6839,0.0349,0.3134,0.0058,0.4764,0.2462,0.0951,0.066,0.1207,0.1578,0.4401,0.5033,0.0,0.0026,0.0006,0.0619,0.8344,0.8676,0.387,0.0704,0.2862,0.6996,0.2711,0.7059,0.8134,0.3463,0.0999,0.3773,0.1427,0.6135,0.8961,0.3507,0.9422,0.6353,0.3947,0.7419,0.3286,0.6725,0.5335,0.4336,0.5242,0.4927,0.6549,0.4853,0.623,0.2311,0.8405,0.9126,0.2439,0.4229
0.0008,0.3762,0.433,0.9223,0.4956,0.0867,0.3929,0.638,0.9155,0.935,0.0659,0.0439,0.4463,0.2277,0.3644,0.1955,0.1762,0.0511,0.2393,0.9322,0.8899,0.1112,0.7202,0.2388,0.002,0.0012,0.1649,0.7285,0.4034,0.287,0.2897,0.3399,0.4428,0.022,0.1801,0.158,0.9293,0.4007,0.395,0.3268,0.2428,0.0196,0.1563,0.1271,0.7406,0.6877,0.2601,0.3787,0.003,0.5412,0.0091,0.3256,0.3879,0.2955,0.9379,0.4302,0.9949,0.9509,0.9524,0.9297,0.7493,0.256,0.0056,0.0,0.5717,0.3618,0.5306,0.4619,0.3272,0.0308,0.5026,0.1373,0.6118,0.1509,0.6753,0.1157,0.9162,0.6635,0.0811,0.2563,0.0404,0.7914,0.6715,0.5405,0.25,0.1785,0.9671,0.0452,0.9537,0.373,0.6893,0.2512,0.8925,0.007,0.3471,0.0185,0.3314,0.159,0.2836,0.0756
0.0067,0.7503,0.5303,0.8506,0.5045,0.3983,0.4101,0.9521,0.8467,0.5964,0.3384,0.1963,0.0092,0.6641,0.2541,0.8527,0.2333,0.1507,0.7189,0.8573,0.7403,0.8158,0.6085,0.5034,0.3036,0.0463,0.0622,0.8139,0.0965,0.6304,0.5502,0.5147,0.0719,0.4071,0.3823,0.4037,0.6636,0.0968,0.0446,0.3925,0.1754,0.1304,0.0044,0.8566,0.1167,0.0292,0.0986,0.0995,0.016,0.8518,0.025,0.2217,0.9183,0.755,0.4023,0.8452,0.8948,0.8513,0.6258,0.1343,0.4983,0.6115,0.0023,0.7822,0.0,0.2532,0.8339,0.9085,0.4872,0.0181,0.0694,0.4428,0.8905,0.0304,0.2945,0.7128,0.7525,0.8394,0.7527,0.3292,0.0724,0.3443,0.0241,0.1435,0.0065,0.0858,0.5815,0.5168,0.644,0.0039,0.5794,0.545,0.4792,0.5218,0.0345,0.5344,0.0559,0.5653,0.4706,0.5114
0.017,0.3819,0.8041,0.2985,0.1975,0.5319,0.6023,0.4242,0.811,0.2829,0.0287,0.0513,0.1128,0.5606,0.6981,0.8482,0.0093,0.3793,0.0241,0.7093,0.9054,0.0368,0.0672,0.3703,0.0984,0.0003,0.0586,0.1552,0.1066,0.8112,0.1691,0.7279,0.0031,0.3002,0.1363,0.6607,0.2732,0.1684,0.0007,0.0002,0.019,0.1969,0.0029,0.1237,0.5699,0.0666,0.0089,0.7006,0.0075,0.8661,0.0018,0.4889,0.1183,0.3233,0.1659,0.1666,0.5566,0.7946,0.6997,0.6052,0.4984,0.1966,0.5285,0.1305,0.1331,0.0,0.402,0.5449,0.4461,0.3107,0.4162,0.8786,0.1373,0.0,0.7889,0.6622,0.1802,0.4397,0.0042,0.0367,0.6374,0.1425,0.2318,0.1989,0.0032,0.0024,0.3058,0.0594,0.119,0.001,0.459,0.2098,0.0077,0.7949,0.0206,0.0652,0.1081,0.4431,0.0714,0.6359
0.1271,0.46,0.2074,0.0645,0.5327,0.308,0.1256,0.5341,0.6141,0.098,0.9391,0.6801,0.4995,0.0818,0.1011,0.4818,0.3237,0.1707,0.1213,0.3007,0.0522,0.9612,0.177,0.6902,0.4204,0.6077,0.3719,0.0067,0.0694,0.8062,0.2453,0.8277,0.0571,0.2956,0.0488,0.4063,0.6075,0.0331,0.022,0.0924,0.478,0.555,0.0458,0.6175,0.4269,0.7257,0.1423,0.9991,0.8911,0.6374,0.1284,0.1537,0.7045,0.2718,0.5776,0.1608,0.6629,0.4744,0.5996,0.9588,0.9539,0.3671,0.4119,0.3317,0.7492,0.1118,0.0,0.0312,0.4124,0.8048,0.0956,0.3256,0.3516,0.2981,0.536,0.6375,0.9974,0.1606,0.0333,0.8824,0.11,0.36,0.7424,0.2915,0.5131,0.6716,0.4184,0.9406,0.2865,0.3695,0.2979,0.895,0.1992,0.8536,0.2517,0.9726,0.1076,0.3581,0.4692,0.0964
0.0397,0.0305,0.1158,0.8615,0.6122,0.1127,0.7809,0.4943,0.1224,0.2082,0.1543,0.0415,0.0095,0.088,0.4291,0.1415,0.2623,0.225,0.2466,0.9837,0.0283,0.0086,0.8333,0.1278,0.2139,0.0,0.147,0.0753,0.075,0.3439,0.3272,0.0549,0.0245,0.0255,0.6248,0.4226,0.7417,0.2208,0.4819,0.3221,0.2483,0.0733,0.6151,0.9068,0.5826,0.7185,0.2492,0.202,0.6636,0.0975,0.1931,0.4046,0.8461,0.9171,0.5352,0.0609,0.7836,0.4079,0.5268,0.8831,0.0051,0.9475,0.429,0.1905,0.0758,0.7287,0.197,0.0,0.7073,0.1395,0.7401,0.3794,0.6314,0.5365,0.4036,0.0064,0.8242,0.7259,0.9212,0.2325,0.2609,0.9764,0.1425,0.3213,0.058,0.5578,0.9123,0.0059,0.0892,0.08,0.6803,0.6122,0.5172,0.2659,0.0473,0.7826,0.8264,0.7288,0.26,0.2671
0.0036,0.1566,0.2732,0.5169,0.9207,0.504,0.7273,0.6121,0.4296,0.2635,0.2605,0.2817,0.2483,0.723,0.249,0.4807,0.5403,0.0601,0.013,0.7921,0.4225,0.0919,0.9473,0.8455,0.8251,0.8302,0.3617,0.5821,0.0783,0.3418,0.2056,0.1188,0.6004,0.29,0.4311,0.9614,0.6554,0.026,0.2441,0.8649,0.6807,0.005,0.0429,0.6786,0.4965,0.9332,0.6156,0.9777,0.8093,0.8912,0.7637,0.6434,0.555,0.2776,0.239,0.9176,0.8541,0.951,0.1382,0.0515,0.534,0.3744,0.3246,0.0938,0.1467,0.7623,0.5641,0.6917,0.0,0.1971,0.8797,0.0019,0.5501,0.7034,0.2127,0.8303,0.5095,0.6292,0.8352,0.2584,0.9488,0.4366,0.6335,0.2581,0.8304,0.9889,0.6723,0.8807,0.2682,0.9274,0.2887,0.4526,0.2236,0.2863,0.4726,0.5239,0.4581,0.1111,0.6084,0.5906
0.2093,0.027,0.0083,0.7065,0.6819,0.656,0.9306,0.4825,0.4815,0.4276,0.0866,0.6775,0.065,0.1252,0.4315,0.8342,0.3556,0.0585,0.1438,0.2977,0.9303,0.1355,0.7023,0.2811,0.9168,0.9703,0.1883,0.6297,0.1747,0.122,0.5172,0.6297,0.3967,0.5278,0.7583,0.9069,0.528,0.3668,0.3504,0.0665,0.5905,0.6276,0.8417,0.5651,0.118,0.494,0.6104,0.5661,0.6567,0.5823,0.077,0.3751,0.2547,0.1506,0.6784,0.383,0.6021,0.8486,0.858,0.1008,0.3489,0.9878,0.3761,0.0335,0.0017,0.0381,0.5436,0.1834,0.3514,0.0,0.9484,0.5347,0.1646,0.6896,0.9777,0.7643,0.0379,0.923,0.5397,0.4372,0.1842,0.4698,0.1539,0.2406,0.8502,0.9581,0.1417,0.2115,0.2561,0.5256,0.3413,0.4765,0.8964,0.3739,0.8462,0.7864,0.9226,0.0233,0.5088,0.905
0.0131,0.2767,0.7013,0.2308,0.0991,0.7183,0.3936,0.2903,0.1364,0.61,0.4744,0.398,0.1972,0.5213,0.2143,0.2091,0.0277,0.4342,0.6991,0.5473,0.1709,0.4286,0.4299,0.7808,0.1573,0.1928,0.0603,0.6725,0.5757,0.4865,0.3067,0.1838,0.0609,0.7851,0.1302,0.5823,0.1165,0.3419,0.0062,0.1506,0.0907,0.9591,0.0188,0.6816,0.413,0.0504,0.0218,0.2717,0.3875,0.4742,0.0001,0.3963,0.0083,0.1167,0.3826,0.7309,0.238,0.6914,0.9312,0.3168,0.3878,0.1603,0.3132,0.7467,0.55,0.925,0.2479,0.9287,0.6676,0.8479,0.0,0.9897,0.3229,0.0011,0.8409,0.7213,0.2065,0.6288,0.9415,0.3975,0.5506,0.2552,0.097,0.3063,0.0395,0.054,0.1493,0.151,0.2461,0.0002,0.5623,0.6028,0.0233,0.4828,0.1049,0.7504,0.0274,0.3248,0.5169,0.7545
0.0119,0.0166,0.2182,0.385,0.3261,0.7082,0.4317,0.4776,0.2573,0.4121,0.2167,0.3344,0.2288,0.4607,0.6587,0.8417,0.5524,0.1104,0.3875,0.9242,0.1813,0.0171,0.0548,0.2411,0.705,0.7546,0.1755,0.6314,0.2278,0.548,0.5155,0.561,0.5283,0.067,0.4819,0.207,0.2545,0.8771,0.8807,0.4634,0.4119,0.6986,0.0962,0.8687,0.0732,0.7403,0.6683,0.7538,0.1487,0.6599,0.3623,0.5162,0.7344,0.5752,0.3011,0.8151,0.6486,0.8927,0.9398,0.2338,0.0245,0.1396,0.6914,0.0391,0.1033,0.1927,0.5354,0.3202,0.4295,0.9848,0.7257,0.0,0.4687,0.745,0.1761,0.4444,0.239,0.4822,0.2856,0.6534,0.6602,0.3549,0.5072,0.7086,0.5309,0.9193,0.0876,0.4523,0.4047,0.1462,0.3897,0.2606,0.6604,0.6569,0.8516,0.874,0.479,0.5944,0.6575,0.5212
0.0042,0.2224,0.4169,0.2047,0.0506,0.1098,0.8797,0.5248,0.4369,0.5046,0.9781,0.4469,0.082,0.8684,0.0805,0.3738,0.2276,0.5169,0.14,0.1084,0.0225,0.9194,0.2967,0.1714,0.4052,0.0418,0.257,0.3105,0.0052,0.7341,0.7449,0.9646,0.4622,0.9999,0.1346,0.2672,0.0229,0.3343,0.0328,0.1446,0.921,0.4239,0.0225,0.9083,0.6191,0.496,0.5185,0.5937,0.0957,0.5417,0.0114,0.7741,0.0631,0.0285,0.3374,0.7802,0.6326,0.6984,0.9277,0.4797,0.9363,0.9341,0.0636,0.9313,0.1991,0.5767,0.1141,0.8561,0.9551,0.2435,0.7915,0.1577,0.0,0.3991,0.3867,0.8067,0.1069,0.2406,0.4371,0.5351,0.5086,0.4285,0.341,0.2415,0.202,0.842,0.0331,0.43,0.2872,0.6876,0.2162,0.8823,0.5882,0.4855,0.5059,0.3515,0.7714,0.6253,0.1469,0.1748
0.334,0.133,0.5317,0.1222,0.1791,0.0288,0.0413,0.1528,0.1328,0.2467,0.7045,0.2118,0.2101,0.2145,0.2585,0.0146,0.0246,0.0592,0.0158,0.1415,0.7528,0.0957,0.0029,0.6143,0.9209,0.2205,0.5719,0.3681,0.5201,0.572,0.0865,0.781,0.1347,0.0011,0.1308,0.0396,0.0784,0.6756,0.0607,0.1708,0.1269,0.0062,0.9531,0.8342,0.1175,0.3272,0.517,0.7868,0.5857,0.4922,0.5782,0.0571,0.0102,0.0274,0.2055,0.2642,0.0188,0.1649,0.1082,0.2511,0.5948,0.5919,0.322,0.1504,0.045,0.0013,0.0441,0.0345,0.0774,0.1829,0.0067,0.2786,0.0045,0.0,0.0091,0.4541,0.0699,0.1185,0.3814,0.2573,0.4892,0.5674,0.6897,0.3979,0.1437,0.3858,0.0486,0.5342,0.2943,0.3125,0.6496,0.9372,0.0147,0.015,0.0526,0.0528,0.1749,0.1775,0.5036,0.5192
0.0026,0.5268,0.0523,0.5353,0.465,0.7676,0.7924,0.6655,0.4437,0.0567,0.2136,0.1407,0.1215,0.9112,0.265,0.9829,0.3365,0.0458,0.2673,0.5704,0.3463,0.4093,0.8708,0.5141,0.7387,0.6699,0.0797,0.0117,0.2677,0.6989,0.1749,0.1514,0.0782,0.7352,0.2095,0.6333,0.1373,0.0022,0.4127,0.5115,0.0203,0.116,0.4136,0.2767,0.0571,0.0566,0.0369,0.0016,0.0862,0.0198,0.2731,0.4534,0.5162,0.7815,0.2619,0.2881,0.9337,0.5234,0.3675,0.1451,0.1846,0.2077,0.0639,0.8545,0.2311,0.5507,0.8673,0.7211,0.2855,0.1405,0.7183,0.8928,0.8596,0.1894,0.0,0.92,0.3835,0.0078,0.7902,0.04,0.3918,0.1369,0.8674,0.4895,0.8028,0.038,0.4349,0.1321,0.5184,0.1851,0.1197,0.4578,0.3147,0.2837,0.8128,0.5109,0.3107,0.3304,0.8291,0.1987
0.9674,0.3737,0.0755,0.3716,0.6332,0.9333,0.7025,0.143,0.1567,0.1288,0.6262,0.2621,0.0244,0.0674,0.023,0.2189,0.01,0.0151,0.0121,0.7778,0.5007,0.808,0.0213,0.026,0.4732,0.4811,0.9883,0.2362,0.5624,0.2376,0.0823,0.0427,0.3211,0.1753,0.3005,0.0501,0.054,0.3057,0.0516,0.0255,0.0012,0.6613,0.838,0.8893,0.6098,0.5295,0.0212,0.0391,0.055,0.0026,0.2457,0.2951,0.505,0.8864,0.5069,0.1216,0.2699,0.4399,0.2057,0.8964,0.1201,0.2061,0.0,0.0148,0.0802,0.3139,0.697,0.0001,0.0626,0.08,0.3219,0.1027,0.0072,0.198,0.0601,0.0,0.3621,0.0812,0.9713,0.661,0.1991,0.876,0.3432,0.0485,0.0709,0.2276,0.4324,0.443,0.578,0.5777,0.1542,0.8055,0.0315,0.0688,0.3453,0.8954,0.6703,0.9353,0.6636,0.0358
0.425,0.2037,0.0352,0.4784,0.5258,0.1107,0.1622,0.4616,0.4056,0.4187,0.1913,0.7119,0.0717,0.3836,0.9822,0.9788,0.002,0.9636,0.4485,0.1096,0.0799,0.987,0.7257,0.283,0.6475,0.0038,0.0633,0.1515,0.8762,0.7069,0.655,0.3863,0.0066,0.587,0.4149,0.0479,0.0504,0.0295,0.0527,0.243,0.218,0.4096,0.1133,0.7201,0.5226,0.1113,0.0183,0.0991,0.6255,0.2131,0.0774,0.2294,0.5304,0.6359,0.1509,0.7057,0.8213,0.7287,0.3648,0.6951,0.4642,0.6703,0.4742,0.3988,0.4536,0.4436,0.1922,0.0516,0.3874,0.4961,0.0097,0.8769,0.9791,0.0065,0.4165,0.1198,0.0,0.7847,0.4586,0.4804,0.0869,0.0431,0.0412,0.2098,0.0143,0.0021,0.0003,0.0233,0.006,0.0681,0.1239,0.0746,0.0207,0.3896,0.0473,0.482,0.0056,0.0312,0.0958,0.0267
0.7121,0.1235,0.0518,0.845,0.9996,0.8577,0.6227,0.3026,0.8806,0.4507,0.7164,0.7188,0.167,0.3847,0.0053,0.6806,0.2437,0.9012,0.8363,0.4868,0.7382,0.5026,0.5232,0.4824,0.5478,0.0014,0.0309,0.8679,0.9268,0.1993,0.0042,0.0002,0.03,0.8931,0.908,0.0825,0.8085,0.0078,0.2098,0.4629,0.423,0.2042,0.0021,0.0036,0.0015,0.0004,0.1318,0.6671,0.6501,0.4765,0.1496,0.3908,0.1028,0.7184,0.2646,0.5524,0.3876,0.7546,0.4391,0.1998,0.1744,0.5096,0.8301,0.8128,0.2358,0.1353,0.7086,0.9651,0.0351,0.9159,0.5868,0.405,0.4174,0.2207,0.0392,0.4051,0.9134,0.0,0.519,0.0107,0.0009,0.899,0.5048,0.5204,0.2711,0.9207,0.456,0.3609,0.141,0.4519,0.0624,0.0366,0.9076,0.4512,0.8362,0.0315,0.0006,0.3639,0.0396,0.1693
0.0912,0.7907,0.0712,0.8,0.329,0.0622,0.4756,0.6173,0.9634,0.0908,0.1632,0.1021,0.4473,0.84,0.1665,0.1085,0.4889,0.8708,0.1384,0.3434,0.3787,0.2736,0.9491,0.0359,0.5177,0.0001,0.8345,0.0243,0.0056,0.0146,0.0001,0.0053,0.0226,0.3531,0.579,0.1387,0.6903,0.1603,0.3393,0.2777,0.4185,0.0051,0.2191,0.3637,0.4337,0.2763,0.4576,0.4347,0.2869,0.0356,0.4545,0.1908,0.3717,0.3373,0.0085,0.2418,0.7889,0.571,0.0002,0.8765,0.6623,0.9907,0.2016,0.2256,0.3561,0.0048,0.7122,0.7053,0.4635,0.9658,0.9479,0.5935,0.9015,0.1771,0.5566,0.0106,0.6637,0.4958,0.0,0.0568,0.0042,0.049,0.6376,0.9464,0.7096,0.0455,0.0605,0.0743,0.0651,0.219,0.3593,0.6407,0.1181,0.0052,0.0179,0.7257,0.8255,0.672,0.3362,0.0038
0.3302,0.7234,0.3481,0.1064,0.4622,0.4242,0.1372,0.0584,0.2041,0.8033,0.6402,0.2278,0.6908,0.4145,0.7516,0.6749,0.1884,0.9804,0.7233,0.9188,0.3687,0.0074,0.563,0.3244,0.7206,0.8056,0.9769,0.0562,0.9468,0.1336,0.0192,0.6452,0.4067,0.6474,0.2499,0.0768,0.845,0.2766,0.1189,0.8206,0.0896,0.02,0.2745,0.037,0.2055,0.744,0.3238,0.7311,0.4199,0.4366,0.0432,0.664,0.6927,0.0288,0.1982,0.7874,0.1435,0.1701,0.6669,0.3652,0.0778,0.3458,0.1937,0.4042,0.6612,0.3933,0.9529,0.9332,0.4418,0.8059,0.5545,0.7993,0.6048,0.6213,0.2604,0.0529,0.4177,0.039,0.0002,0.0,0.6769,0.3683,0.1703,0.9725,0.4148,0.8427,0.214,0.6721,0.0251,0.5417,0.9891,0.1095,0.6051,0.0291,0.3843,0.0048,0.7718,0.5137,0.481,0.8636
0.0603,0.0094,0.63,0.2725,0.5284,0.9227,0.2701,0.1843,0.2358,0.8526,0.3374,0.1159,0.3921,0.2941,0.6696,0.8911,0.3826,0.1308,0.0394,0.958,0.0613,0.5343,0.5998,0.1209,0.5721,0.3069,0.0788,0.5288,0.6105,0.2219,0.0785,0.1483,0.0309,0.9213,0.5815,0.0509,0.5359,0.3558,0.7909,0.8623,0.007,0.0005,0.9401,0.8103,0.8458,0.0415,0.0478,0.0624,0.7935,0.2577,0.8493,0.0091,0.2421,0.0741,0.9039,0.5889,0.256,0.2428,0.7573,0.419,0.5251,0.5744,0.2573,0.0338,0.0593,0.2638,0.6849,0.6195,0.9085,0.1149,0.3432,0.3469,0.4751,0.5682,0.3609,0.511,0.807,0.1878,0.2394,0.2402,0.0,0.0197,0.6068,0.4894,0.0364,0.0228,0.3706,0.3768,0.0579,0.0176,0.4222,0.2191,0.5178,0.7237,0.404,0.3908,0.0912,0.9887,0.3704,0.154
0.5055,0.0865,0.7393,0.5236,0.9455,0.2059,0.464,0.7982,0.1575,0.4842,0.9385,0.1798,0.1823,0.3376,0.2626,0.6591,0.2599,0.853,0.0024,0.0012,0.0164,0.2272,0.0693,0.6989,0.4665,0.6916,0.0551,0.9901,0.0016,0.4439,0.0704,0.8947,0.0554,0.2063,0.546,0.6738,0.8629,0.7513,0.2495,0.8376,0.443,0.3857,0.874,0.0664,0.0005,0.2127,0.5326,0.1996,0.2318,0.8782,0.5168,0.0417,0.0126,0.4658,0.0796,0.5815,0.5485,0.77,0.8234,0.8213,0.3442,0.4609,0.3526,0.0773,0.0099,0.0751,0.2744,0.9668,0.1205,0.2544,0.002,0.012,0.7998,0.6398,0.612,0.9548,0.0,0.4159,0.004,0.5962,0.0245,0.0,0.1335,0.8703,0.0059,0.3857,0.2732,0.6399,0.4469,0.9326,0.4587,0.2587,0.7195,0.7464,0.2628,0.0751,0.0779,0.9165,0.4767,0.4968
0.2641,0.4536,0.0115,0.146,0.091,0.8014,0.1424,0.644,0.8807,0.356,0.1975,0.4877,0.7861,0.4144,0.3459,0.2955,0.041,0.1088,0.6182,0.0331,0.1663,0.5242,0.1686,0.6718,0.0135,0.9972,0.0004,0.984,0.0125,0.115,0.5299,0.6326,0.0322,0.1308,0.9322,0.7758,0.1063,0.0916,0.207,0.0022,0.1613,0.4836,0.0023,0.0423,0.1208,0.0319,0.1903,0.0652,0.3381,0.0361,0.3058,0.2962,0.2295,0.384,0.9711,0.7968,0.9659,0.9795,0.0836,0.0502,0.0119,0.1776,0.0312,0.988,0.4634,0.1742,0.9373,0.0065,0.0017,0.9362,0.1631,0.0025,0.1026,0.9224,0.2676,0.1596,0.002,0.2614,0.1359,0.02,0.0012,0.026,0.0,0.0009,0.0313,0.1227,0.6126,0.9924,0.7352,0.0772,0.6844,0.045,0.9905,0.0443,0.936,0.075,0.3472,0.5973,0.2852,0.0157
