2.771561219606866633e+00,-0.000000000000000000e+00,-0.000000000000000000e+00.1,0.000000000000000000e+00,0.000000000000000000e+00.1,-0.000000000000000000e+00.2,-1.310241325608589857e-01,-0.000000000000000000e+00.3,0.000000000000000000e+00.2,-0.000000000000000000e+00.4,-9.719479316971832081e-03,-0.000000000000000000e+00.5,7.764703557621702168e-02,0.000000000000000000e+00.3,-0.000000000000000000e+00.6,-0.000000000000000000e+00.7,0.000000000000000000e+00.4,-0.000000000000000000e+00.8,0.000000000000000000e+00.5,-0.000000000000000000e+00.9,-0.000000000000000000e+00.10,-0.000000000000000000e+00.11,-0.000000000000000000e+00.12,0.000000000000000000e+00.6,0.000000000000000000e+00.7,0.000000000000000000e+00.8,0.000000000000000000e+00.9,0.000000000000000000e+00.10,-0.000000000000000000e+00.13,0.000000000000000000e+00.11,-2.898734262663760775e-01,-0.000000000000000000e+00.14,-1.573558292162177963e-01,1.793270995343885787e-01,0.000000000000000000e+00.12,0.000000000000000000e+00.13,2.430199332628028008e-01,-0.000000000000000000e+00.15,0.000000000000000000e+00.14,0.000000000000000000e+00.15,0.000000000000000000e+00.16,0.000000000000000000e+00.17,0.000000000000000000e+00.18,-0.000000000000000000e+00.16,0.000000000000000000e+00.19,0.000000000000000000e+00.20,0.000000000000000000e+00.21,-0.000000000000000000e+00.17,-1.136187293996642061e-01,-0.000000000000000000e+00.18,-1.017791266327495503e+00,-0.000000000000000000e+00.19,-0.000000000000000000e+00.20,-0.000000000000000000e+00.21,-0.000000000000000000e+00.22,-0.000000000000000000e+00.23,-1.692367000532385146e-01,0.000000000000000000e+00.22,0.000000000000000000e+00.23,-0.000000000000000000e+00.24,0.000000000000000000e+00.24,1.822011438963276955e-02,0.000000000000000000e+00.25,1.165303097275115392e-02,0.000000000000000000e+00.26,-0.000000000000000000e+00.25,-8.345976053097822756e-02,0.000000000000000000e+00.27,1.236917843375465592e-01,-0.000000000000000000e+00.26,-0.000000000000000000e+00.27,-0.000000000000000000e+00.28,0.000000000000000000e+00.28,-0.000000000000000000e+00.29,0.000000000000000000e+00.29,6.497295570745814652e-02,-2.865224561323901353e-01,0.000000000000000000e+00.30,-1.611248912479323336e-01,-0.000000000000000000e+00.30,0.000000000000000000e+00.31,0.000000000000000000e+00.32,-0.000000000000000000e+00.31,-0.000000000000000000e+00.32,1.592056475316792064e-01,-0.000000000000000000e+00.33,0.000000000000000000e+00.33,0.000000000000000000e+00.34,-0.000000000000000000e+00.34,0.000000000000000000e+00.35,-0.000000000000000000e+00.35,0.000000000000000000e+00.36,0.000000000000000000e+00.37,-3.223393131753219537e-02,-0.000000000000000000e+00.36,-1.840080070416887370e-01,0.000000000000000000e+00.38,-0.000000000000000000e+00.37,-7.496016444738162754e-01,-0.000000000000000000e+00.38
-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.09381450740588816,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.41059622305122007,-0.26031993419787913,-0.0,-0.18614133609340025,-0.141028360374106,-0.0,0.15730299351987104,0.0,-0.0,-0.0,-0.20796220847311772,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,3.912965689996072,-0.0,-0.20442253084800188,0.0,-0.004117529708408839,-0.05426138590551898,-0.21912849971437895,-0.0,0.0,0.004006370539617123,0.0,-0.0,0.0,0.052198702736829534,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.16004979925519924,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.03692306467629827,0.0,-0.0,-0.0,-0.0,-0.04252914193922215,-0.21324609487952675,0.0,0.0,-0.0,-0.0,0.0,0.19302663275153903,-0.0,-0.0,-0.0,0.1719704894858166,0.0,0.0,-0.0,-0.21214231039788423,-0.0,-2.2654438485356203,-0.0,-0.0,-0.0,-0.1013161388296926
0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.09590665558273033,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.026336237693287492,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.8964992705225144,-0.0,-0.3999989581999132,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.25035214046405996,-0.17515862978430743,0.0,0.0,0.0,-0.0,-0.2623822609903309,-0.0,-0.0,3.71845208426544,-0.0,-0.2480177582607088,-0.06639081863233026,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.026204671675069634,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.06272870360741807,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.45708490545773167,-0.0,-0.0,-0.0,-1.059767465173438,-0.0,-0.03926940820868058,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.12915547891611823,-0.0,-0.0,-0.0,-0.0
0.0,0.0,0.0,0.025594818028843076,0.023434822441432423,0.0,0.0,0.2079532741705361,0.0,-0.03881644994782618,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02835797694921231,0.0,0.06572183453536132,0.0,0.0,-0.0,0.0,-0.0,-0.8419293834187894,-0.0,0.0,-0.216940287411913,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.03620045854349143,-0.0,-0.10808550270382844,-0.19760402301015648,-0.998727940566585,-0.20442253084800188,-0.0,3.191614543735392,-0.0,-0.028198807661882777,-0.0,-0.19220698035347847,-0.0,0.0,0.15084196851029283,0.0,0.0,0.0,0.22869119868745924,0.0,-0.14629786814428655,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.24511562979709167,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.12101044169724536,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.039535871846875535,-0.0,-0.0,-0.48297269425254463,0.0,-0.0,-0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.4347272608332278,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.008493486377188487,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.4159887690893908,-0.7767596670531822,-0.32790192542956675,-0.0,-0.0,-0.0,-0.23782535946818287,-0.0,-1.3508253647266255,-0.0,-1.2135782212968729,0.0,-0.2480177582607088,-0.0,3.913298376605232,-0.06863727405291731,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0224567126099885,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.06754619172095178,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.2625540504698152,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.20056809746995968,-0.0,-0.0,0.43571661089460506,0.21649466772468287
-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.08346731195283341,-0.0,-0.0,-0.0,-0.0,-0.0,-0.09911081305926682,-0.0,0.0565510176802076,0.0,-1.0140388822470707,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.023582648345309223,-0.0,-0.0,-0.0,0.0,0.0,-0.7561160225233827,-0.0,-0.0,-0.004117529708408839,-0.06639081863233026,-0.028198807661882777,-0.06863727405291731,3.5143052646902224,-0.0,-0.09414365176403498,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.02460550824414779,-0.3291381253017838,-0.0,0.0,-0.0,0.0,0.0,0.30381672074181376,-0.0,-0.0,-0.056256646271038845,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.061390945902316245,-0.0,-0.0,0.0,0.0,0.04188377970839929,0.0,-0.0,0.0,-0.0,-0.025136309090588106,-0.9510954851434988,-0.0,-0.082084262677487
-0.1136187293996642,0.0,-0.0,0.0,0.0,-0.5725372123196995,-0.0,-0.0,-0.0,0.0,-0.0012974941157212743,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.3655083605774559,-0.0,0.03038742294321462,-0.0,0.0,0.058032213483044166,0.0,-0.0,0.0,-0.3066923517686293,-0.0,-0.0,0.0,-0.0,0.0,0.06192703467588462,-0.25223695952628383,0.0,0.0,0.004476657741995571,0.0,-0.0,-0.0,0.0,-0.05426138590551898,-0.0,-0.0,0.0,-0.0,5.226018632595888,-0.274110912165551,-0.0,-0.0,-0.0,0.0,-0.0,-0.2626304616061003,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.07147540475190381,0.0,0.0,0.0,0.0,0.021313042025361696,-0.0,0.0,-0.0,0.0,0.24297112508743832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27909223398542743,0.0478147228631057,0.0,0.0,0.0,-0.24693479812888827,0.0,-0.0,0.0,-0.0,-2.651507639538643,-0.35542408287543986
-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.022849437052759353,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.09273295135401155,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.14146543274620796,-0.20937799164119367,-0.0,-0.4876447444077888,-1.1348153997336208,-0.2837460309957591,-0.0,-0.21912849971437895,-0.0,-0.19220698035347847,0.0,-0.09414365176403498,-0.274110912165551,4.5822385981982015,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06671961522907083,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0660606664976833,0.0,0.0,0.2310296791755733,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-2.1999287343250464
-1.0177912663274955,-0.0,-0.0,0.09836840432267421,-0.0,0.0,-0.0,0.0,0.28228692179828124,0.0,0.039566661137026955,0.0,0.02140061215108968,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.106825023156804,-0.0,0.0,-0.0,0.0,-0.2115128816518532,-0.0,-0.0,0.08711585476934422,0.0,0.0,0.1228563671621246,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,2.409508047252064,-0.31934993061684314,-0.0,-0.0,0.0,0.0,-0.4145642502042805,0.0,0.0,0.07782634445377985,0.03956814313648477,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.01590892170251389,-0.0,-0.0027366353815511664,-0.06499311869405808,-0.0,0.0,0.0,-0.0,0.0,-0.009715100805013454,-0.13116640110212077,0.0,-0.0,-0.0,-0.0,-0.0,-0.06162786121278688,-0.0,0.0,-0.0,0.0,-0.2458071652220852,-0.0,-0.0,-0.0,-0.0984279926322661,-0.0,-0.0,-0.03090819877681,-0.2361609615631237,-0.0
-0.0,-1.55915924193817,-0.8550273403830566,-0.0,-0.0,-0.0,-0.0,-0.5210491661718023,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.2913392848411775,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.31934993061684314,5.44913053119578,-0.564906567642522,-0.19204329814445883,-0.0,-0.01848432712234909,-1.4719654611101054,-0.0,0.0,-0.0,0.0,0.0,0.0,0.049692905771691075,0.0,-0.0,-0.0,0.045859224852390794,0.0,-0.0,-0.1486139882546862,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0663312546383841,-0.0,0.0,0.0,-0.0,-0.0,0.0
-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.2101309426917597,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-1.1184116987007025,0.0,-0.0,-0.0,-0.7268889199782487,-0.23930892932082487,0.0,0.0,-0.0,-0.0,0.0,0.0,0.15422441065490863,-0.0,0.0022448045897984444,-0.0,-0.0,-0.027004029626182653,-0.0,0.0,0.0,0.1361627863685566,-0.0,-0.0,-0.05441474832182733,-0.0,-0.0,0.0,0.004006370539617123,0.0,0.15084196851029283,-0.0,0.0,-0.0,-0.0,-0.0,-0.564906567642522,3.049142974064009,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.08720019305399983,-0.015109835631196384,0.0,0.021409003834944478,0.0,0.0,-0.2521755975166951,0.0,0.0,-0.0,-0.09168645925283289,0.03883096800843461,0.19430226195552805,-0.12714354367521785,-0.0,0.0,0.0,0.0,-0.0,-0.1077212442384954,0.0,0.0,-0.0,0.0,0.0,-0.0,0.4228765625981136,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
-0.0,-0.40542963061918874,0.0,-1.1163971829401813,-0.8636128756788892,-0.0,-0.13832289035987452,-0.11530561044931932,0.0,-0.216230305637457,0.0,-0.0,-0.0,0.0,-0.0,-0.02909391164213746,-0.0,-0.0,-0.0,-0.05617465252593329,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.23567842615902396,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.19204329814445883,-0.0,3.393223043080788,-0.0,0.0,-0.24283513917494612,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.1283739011485971,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.07526905872526708,-0.0,-0.0,0.0,-0.0,-0.06614138770089865,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
-0.0,-0.07985850721331399,-0.19992694664721103,0.0,-1.088616790246772,-1.5323646499930383,0.0,-0.0,-0.33892029495765946,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.259003165750848,-0.0,-0.04400370802047179,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,5.104199889361122,-0.9875378621789633,-0.0,-0.8374178420987408,-0.0,0.0,0.0,0.07936948421319363,-0.0,-0.0,-0.0,-0.0,0.13193223983050473,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.005332263186594786,-0.0,0.0,0.0,0.0,0.053231380132322495,-0.0,0.01298260400674046,-0.0,-0.0,0.0
-0.0,-0.0,-0.34842125112983746,0.0,-0.0,-1.6416915903944043,-0.0,-0.0,-0.0,-0.05263095044592449,-0.11137642052728144,-0.0,0.0,-0.0,-0.0,0.0,0.1706562382040372,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.07545197045186099,-0.0,-0.0,-0.10690708146377492,-0.10100120643103631,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.11154270436870745,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2626304616061003,0.0,0.0,-0.01848432712234909,-0.0,0.0,-0.9875378621789633,4.366907352623726,-0.0,-0.0,-0.16204234611278187,0.0,-0.0,0.0,-0.19272841830350923,0.0,-0.0,-0.2024260472464021,-0.0,0.12251666749115726,0.04148017075243408,0.0,-0.031100330165705767,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.15309475558890695,0.02823200267159958,0.0,0.0,-0.0,-0.0,0.0,0.02254667768860976,0.0,-0.22389980583370267,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.06467104963842205,-0.0,-0.461661935400096,0.0
-0.16923670005323851,-0.1674718429775698,-0.0,-0.2016749386544436,-0.0,-0.0,-0.2827214320930632,-0.3479309148633808,0.0,-0.0,-0.0,0.0,0.0,0.0029393005135032566,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.1535688726781464,-0.0,0.0,0.0,0.0,-0.0,0.06291167689306841,0.0,0.0,0.1142795268907338,0.0,0.0,0.0,0.11025595747303724,-0.0,0.0,0.052198702736829534,0.0,0.22869119868745924,0.0224567126099885,0.0,-0.0,0.0,-0.4145642502042805,-1.4719654611101054,-0.0,-0.24283513917494612,-0.0,-0.0,3.8042510167255705,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.26217721495562835,0.049061121400294255,-0.3436429257455991,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.08770119065173014,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.029503333021835942,0.0,0.0,-0.7503291814192041,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0
0.0,-0.12204566308000804,-0.5025632692741022,-0.25233464610548023,-0.0,-0.10901643361692538,-0.0,-1.2141191382952508,-1.8646896912181,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.011410761293556514,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.07479043586769478,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.8374178420987408,-0.0,-0.0,5.051313544138485,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.24500074346737036,-0.0,0.0,-0.0,-0.04996534093467631,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.14730552268731112,0.0,0.01579226431011101,0.0,0.0,0.0
0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.09760425075187262,-0.681377000947738,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.24555217797660409,-0.0,-0.0,-0.20730250470980097,0.0,-0.0,-0.21309430938661167,-0.0,-0.10467694305996211,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.026204671675069634,-0.14629786814428655,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.16204234611278187,0.0,-0.0,2.6314328849424142,-0.0,-0.4645849907482332,0.0,-0.04274023876961036,-0.30983343436102,-0.1500446462262298,-0.002011585752390697,-0.0,-0.15298497986149573,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.09089607692790115,0.0,-0.0,-0.10863410674769516,-0.0,0.0,0.3447273848859363,0.01469417858747047,0.0,0.06712788241725164,-0.037420973206574205,0.24296708947200996,0.1739294165153564,0.0,0.0,-0.012306885172599069,-0.0,-0.3285263314830979,-0.436207350067974,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0
-0.0,0.003268571041267619,0.0,-0.0,0.22890936489884572,-0.0,-0.0,-0.0,0.0,-0.0,-0.3116858076905077,-0.14368396414162987,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.10117470726128631,-0.0,0.0,0.04504251771216743,-0.0,-0.0,0.0,0.1072374729201151,-0.0,-0.038416802339976575,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.36966861095085457,-0.03433380875208519,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.07782634445377985,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,2.046687444788404,-0.46410626643398295,0.06716277712614278,0.030543231325219362,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.44808057581011373,0.0,-0.0,-0.25216913573477984,-0.20493778915984137,0.0,0.0,-0.07297207972961475,0.0,0.0,0.0,0.0,0.04925892885784572,0.0,0.37249070719206306,-0.0,0.012533281984513213,0.0,-0.0,0.21063298737616296,-0.0,0.12946705291307167,-0.4235680658817765,0.0,0.0,0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.36665379170863954,-0.39843363252385194,-0.14421365104413225,-0.0,-0.0,0.0,0.0,0.0,-0.006623838399870097,-0.0,0.0,-0.0,-0.37812466604661055,-0.07254898910911475,0.0,0.05831314146913737,-0.0,-0.0,-0.0,0.13527950946629788,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.18322504707231949,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.03956814313648477,0.0,-0.08720019305399983,-0.0,0.0,-0.0,0.0,0.0,-0.4645849907482332,-0.46410626643398295,2.640350305390625,-0.14898806490863423,-0.5862237735331148,0.0,0.0,-0.0,-0.0,0.0,0.0,0.3057389271700931,-0.0,0.07877790681550328,0.14690088405451118,-0.14538802470887877,-0.036384145202183193,-0.1669696753034667,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.05967786442911759,0.0,-0.0796772863128398,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0
0.01822011438963277,0.0,0.029692989238811068,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-3.0961795956266185,0.0,0.03727106925463959,-0.07511372967703357,-0.38294340171124486,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.01904245645637824,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015109835631196384,-0.0,0.07936948421319363,0.0,0.0,0.0,0.0,0.06716277712614278,-0.14898806490863423,4.087865261272676,-0.16091561306543653,0.0,0.06996546863003733,0.11169911330304191,-0.021431890317747452,0.0,0.1721071732508551,0.0,0.0,0.0,0.16219595020657404,-0.06927117262997524,0.20189832380909165,0.05989141263058548,0.056076786842421275,-0.0,0.09608454729147274,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.2798570597532324,-0.0,0.0,-0.0,0.050497814845728586,-0.0,-0.0,-0.1345621342351815,0.0,0.04821732408354066,-0.0
0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.1340419397834801,-0.0,-0.0,0.0,-0.5566298275651829,-0.0,-0.0,0.16693501340799308,0.0,0.1260201652696769,0.007775872398865429,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.27927036655211807,-0.0,-0.3110567829958917,0.0,0.0,-0.0,0.0,-0.0,-0.21793965813375551,-0.0,0.0,0.0,0.0,0.06458425244965971,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.19272841830350923,0.0,-0.0,-0.04274023876961036,0.030543231325219362,-0.5862237735331148,-0.16091561306543653,2.6738746232170216,-0.5230011704199222,-0.0,-0.07302915672221748,-0.0,0.0,0.19186825061070467,0.03641015629347796,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.4999143251804786,0.0,0.015040914317193472,0.19043515182568127,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
0.011653030972751152,0.12546309265815017,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.11848865827018326,-0.0,-0.0,-0.0,0.07379751102300777,0.0,0.0,-0.0,-0.0,0.0,0.06705078661784594,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.07040121809847394,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.049783997820892656,0.0,0.0,-0.0,0.0,0.0,-0.16004979925519924,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.049692905771691075,0.021409003834944478,-0.0,-0.0,0.0,0.0,-0.0,-0.30983343436102,-0.0,0.0,0.0,-0.5230011704199222,3.4407532572496966,-1.5544008376297072,-0.0,0.0,-0.9312514159355864,-0.0,-0.0,-0.0,-0.0,-0.12772525915953922,0.0,0.0,0.0,-0.0,-0.4595386911281441,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.006413802693702195,0.0,0.0,0.0,0.0,0.11928601345666195,-0.0,-0.028537830334940263,-0.0,-0.0,0.0,0.0
0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.3882254296167293,0.0,-0.0,0.0,0.0,-0.40706268456458367,-0.0,0.0,-0.0,-0.0,-0.026515582964584766,-0.0,-0.0,0.0,-0.04251424402398604,0.0,-0.0,-0.0,-0.006346189382945587,-0.0,-0.0,-0.05311175453762646,0.0,0.0,-0.0,-0.0,0.0,-0.12847615689812397,-0.07678285724771158,0.0,0.0,0.2432493386118768,-0.0,0.0,0.004649377312126843,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.24500074346737036,-0.1500446462262298,-0.0,0.0,0.06996546863003733,-0.0,-1.5544008376297072,4.5042640889670365,-0.4503411840406501,0.0,-0.33441690347309205,-0.10352106257837448,-0.0,-0.3757221886597644,-0.0,-0.6217644549733573,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.13822361300282726,0.0,0.0,-0.0,0.0,0.0,0.0,0.1752463115796837,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0
