3.033513942627463322e+00,-0.000000000000000000e+00,-0.000000000000000000e+00.1,0.000000000000000000e+00,0.000000000000000000e+00.1,0.000000000000000000e+00.2,-0.000000000000000000e+00.2,-0.000000000000000000e+00.3,0.000000000000000000e+00.3,-0.000000000000000000e+00.4,-0.000000000000000000e+00.5,0.000000000000000000e+00.4,-0.000000000000000000e+00.6,0.000000000000000000e+00.5,-0.000000000000000000e+00.7,-0.000000000000000000e+00.8,1.545616150439604042e-01,-2.694018855382305233e-01,0.000000000000000000e+00.6,-0.000000000000000000e+00.9,-0.000000000000000000e+00.10,-0.000000000000000000e+00.11,0.000000000000000000e+00.7,0.000000000000000000e+00.8,-3.669183923146933368e-02,0.000000000000000000e+00.9,0.000000000000000000e+00.10,0.000000000000000000e+00.11,0.000000000000000000e+00.12,1.414114638896974904e-02,-3.981522853401693318e-01,-0.000000000000000000e+00.12,-0.000000000000000000e+00.13,0.000000000000000000e+00.13,-0.000000000000000000e+00.14,-0.000000000000000000e+00.15,-0.000000000000000000e+00.16,0.000000000000000000e+00.14,4.852647293920678284e-02,5.271308763787115048e-02,-0.000000000000000000e+00.17,0.000000000000000000e+00.15,0.000000000000000000e+00.16,-0.000000000000000000e+00.18,-0.000000000000000000e+00.19,0.000000000000000000e+00.17,0.000000000000000000e+00.18,-0.000000000000000000e+00.20,-3.927614545120589051e-01,0.000000000000000000e+00.19,-1.497776032081570285e+00,-0.000000000000000000e+00.21,-0.000000000000000000e+00.22,-0.000000000000000000e+00.23,0.000000000000000000e+00.20,-0.000000000000000000e+00.24,-5.748364700160177830e-03,-0.000000000000000000e+00.25,0.000000000000000000e+00.21,0.000000000000000000e+00.22,0.000000000000000000e+00.23,0.000000000000000000e+00.24,-0.000000000000000000e+00.26,0.000000000000000000e+00.25,-0.000000000000000000e+00.27,-0.000000000000000000e+00.28,-1.584837495758385228e-01,0.000000000000000000e+00.26,-0.000000000000000000e+00.29,-1.862476500186582840e-01,-0.000000000000000000e+00.30,-0.000000000000000000e+00.31,0.000000000000000000e+00.27,0.000000000000000000e+00.28,9.574085957106302780e-02,0.000000000000000000e+00.29,0.000000000000000000e+00.30,0.000000000000000000e+00.31,0.000000000000000000e+00.32,-0.000000000000000000e+00.32,0.000000000000000000e+00.33,-0.000000000000000000e+00.33,-0.000000000000000000e+00.34,-1.019080678028801978e-01,0.000000000000000000e+00.34,6.245917933995970978e-03,0.000000000000000000e+00.35,4.626088490317566138e-02,-0.000000000000000000e+00.35,2.045528803836521581e-02,-0.000000000000000000e+00.36,-0.000000000000000000e+00.37,0.000000000000000000e+00.36,-0.000000000000000000e+00.38,0.000000000000000000e+00.37,-0.000000000000000000e+00.39,0.000000000000000000e+00.38,-0.000000000000000000e+00.40,-1.402433327760781445e-01,0.000000000000000000e+00.39
-0.0,0.0,0.022129855549937967,0.0,0.0012239232940959612,0.0,0.0,0.0,0.057284486372194285,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.034499523704841786,-0.0,0.0,0.11765986457108968,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,3.0789765463096326,-0.06467699864100612,-0.7307871658676556,0.0,-0.08809884038832291,-0.12392897356496144,-0.4223621013181277,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.32318157060033076,0.0,-0.02990795693255012,-0.0,-0.0,0.0,0.3443326940114916,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.08095743069681129,0.0,0.0,0.0,0.0,0.15943291121138675,0.15675272720329586,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-1.4582861070169697,-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.07347947423182381,-0.012702755769086034,-0.08203494560030558,0.0,-0.0,-0.16250092372591285,-0.0,-0.0,-0.0,-0.0,0.06321826175212328,0.0,0.010316391402669864,-0.49061469985002687,-0.0,0.0,-0.0,-0.16110464726190743,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.19334337310648497,-0.0,0.01140468794372209,-0.0,-0.20397645161163944,-0.0,-0.06467699864100612,2.1180335051454766,-0.02574757861110724,-0.0,-0.4946031641510136,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.078140597829415,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.1620163875913673,-0.0,0.0,-0.0,-0.05674221720986638,-0.0,0.0,0.11434807184342397,-0.3154418203554072,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.07276920620669165,-0.0,-0.18526960525681144,-0.0,-0.03314667551976673,-0.0,-0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.070145487979092,-0.06471429740881379,0.0,-0.0,0.0,-0.0,-0.0,-0.10226153430364705,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.21627987324914136,-0.0,-0.20555643003375143,-0.0,-0.0,-0.0,0.0,-0.0,0.013074883769183651,-0.0,-0.7657398985701733,-0.0,-0.0,-0.4879308672579796,-0.0,-0.21385910830320767,-0.7307871658676556,-0.02574757861110724,3.435371325700971,-0.0,-0.19957026324579888,-0.0,-0.21932610624675944,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.05567623298045909,-0.0,-0.0,-0.15082481917111032,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.09513016877154466,-0.0,0.0,0.0,-0.06398341200516945,0.0,0.0,0.6048328391727827,0.0,0.0,0.0,0.0,0.0,0.053267096545883935,0.0,0.0,-0.024432929283066455,-0.0,0.0,-0.0,-0.0,-0.8268721052786642,0.0,0.0,0.0
0.0,0.0,0.0,-0.004875750917133743,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.05557353906975451,-0.0,-0.2218749094296972,0.0,0.15030836606865774,-0.0,0.0,-0.0,0.0020144899392626294,-0.06688844391875559,-0.0,-0.0,-0.006910456576830883,-0.13489901294743406,-0.5871722869750428,0.0,-0.0,-0.0,-0.34801784407501885,-0.0,-0.8005096784040917,0.0,-0.1883347797565081,0.0,-0.0,-0.0,2.8788240063282675,-0.8097892404553587,-0.0,-0.0,-0.0,0.0,-0.0,-0.00641528362329783,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.001683435108659472,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.06074785303575751,-0.0,0.0,0.0,0.0,0.06987315484629508,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.148772146070138,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.18844283297252076,0.0,0.0,-0.0,0.0,0.058432638777063846
-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.15561515863575107,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.05385432420887093,0.0,-0.0,-0.0115128779500203,0.13300750658591323,0.10946320786273823,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.32831422968743984,-0.0,-0.0,-0.0,0.0,0.16131729340246684,-0.8652908259812777,0.0,0.0,-0.08809884038832291,-0.4946031641510136,-0.19957026324579888,-0.8097892404553587,3.493171681339135,-0.5872053403825582,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.059983878722072816,-0.0,-0.0,-0.013218541529685312,0.0,0.09082195760149629,-0.0,0.0,0.0,-0.0,0.12167393273274472,0.43505826566815586,0.0,0.0,0.0,0.0,0.0,0.19785104193986489,0.0,0.0,0.0,0.0,0.0,0.08269865013902176,0.0,0.0,0.0,0.0,-0.0017815755286503423,0.0,0.0,0.009440458003627306,-0.0,-0.0,-0.43595327686422497,-0.0,0.0
-0.3927614545120589,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.014469701515347051,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0634928654242808,0.0,-0.0,-0.0,-0.08937946879074236,0.0,-0.0,0.0,0.0,0.0,0.0,-0.2611303127838411,-0.334708534351628,-0.0,0.0,0.1644535298385514,0.0,-0.0,0.0,0.0,-0.12392897356496144,-0.0,-0.0,-0.0,-0.5872053403825582,2.863069213847522,-0.21401833123899364,-0.0,-0.0,0.0,-0.16871782345164607,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.05752159237987484,-0.0,-0.0,-0.0,-0.0,-0.0230312538566386,-0.0,0.0,0.03531439055906187,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.004156717926447956,0.08407785356003988,0.03813002009277133,-0.0,-0.0,-0.0,0.0,0.16117832506211324,0.0,-0.0,-0.0,0.1720058607626281,0.08354826880365998,-0.0,0.0,0.05944334907902248,0.0,-0.0,0.0,-0.0,-1.22288872766734,-0.0
0.0,0.0,0.06696815180212302,-0.0,0.0,0.0,0.020254736589545852,0.0,0.0,0.08079762762900387,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.1168177489495402,0.08082811965315835,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.1489485916867493,-0.0,-0.0,-0.48782327453977,-0.293619769495224,-0.04943533819636048,-0.0,-0.3445712676525213,-0.6357537919181774,-0.0,0.0,-0.4223621013181277,-0.0,-0.21932610624675944,-0.0,-0.0,-0.21401833123899364,3.4302579396020607,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.24940321003027285,-0.0,-0.1754258370999935,0.0,0.0,-0.0,-0.0,0.0,0.12195566924275215,0.0,-0.0,-0.0,-0.0,0.0,0.24420972414291073,-0.0,-0.0,0.0,0.0,0.12932100048802095,-0.0,0.0,0.0,0.127750049638248,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-1.2342161107660492
-1.4977760320815703,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.03487657259632509,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.004953642002258391,-0.00860591638248149,0.0,-0.13752391494473054,-0.0,-0.0,-0.0,0.0,-0.0,0.09970680144227768,-0.0,0.0,0.0,0.0,-0.05332411977895479,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,3.177731062017106,-0.12528936315502126,-0.39986460593803025,-0.06744627857872122,0.0,-0.0,-0.05209602750748764,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.33864724596364904,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0039783188432084655,0.0,-0.0,-0.0,-0.2940006219139285,0.13805386201391243,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.17224475422489346,-0.19882732608721376,0.3057320630798288,-0.0,-0.0,-0.006826258055750815,0.0,-0.0552610690146953,-0.13744573071776603,0.0
-0.0,-0.5125978396487599,-0.8894858050474379,-0.0,-0.0,-0.010202187193455003,-0.015532115666669111,-1.3438701882761859,-0.0,-0.0,-0.0,-0.0,-0.0,-0.01845148121128014,-0.0,-0.0,0.12099669267621316,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.1329367195297047,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.12528936315502126,5.8312916282218765,-0.35051080770014703,-0.8189057310472014,-0.3060363279629113,-0.1736058580327735,-1.3424096387199291,-0.1071745247308162,-0.0,0.0,0.0,0.0,-0.07477892419484101,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.01908990924125979,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.44898965130396673,-0.029338765434109328,-0.0,-0.3749131567623551,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0205515389871322,-1.2537882176992243,-0.0,-0.0,-0.0,-0.04801967217778292,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.17448978778469756,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.39986460593803025,-0.35051080770014703,4.014003745441403,-0.640259555975675,-0.0,-0.0,-0.017041726776530312,-0.0,-0.007801400702048723,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.10462713984852572,-0.0,-0.0,-0.24737327356336136,-0.31912949164816656,-0.011658781337632335,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.023134788365659752,-0.7116904997570329,-0.0,-0.0,-0.33686432415611767,-0.0,-0.0,-0.0,-0.0,-0.0,-0.05673753825127984,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2449812452147521,-0.0,-0.0,-0.03025784601396154,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.06389907137942315,-0.0,-0.0,-0.0,-0.00641528362329783,-0.0,-0.16871782345164607,-0.0,-0.06744627857872122,-0.8189057310472014,-0.640259555975675,3.2485639246135016,-0.19925316003244045,-0.09365917131639201,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.31442301210729634,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.006294208040818166,0.002396880988162448,0.057871780495570416,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0530841044977876,0.0,-0.0,0.0,0.0,0.0,0.0,0.027561128349904207,0.0,-0.0,0.0,0.0,-0.0,0.0
0.0,-0.5407263893362927,-1.030106550622408,-0.0,-1.0230780973329323,-0.9775709740864784,-0.0,-0.056811775777213275,-0.4664409009973715,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.3060363279629113,-0.0,-0.19925316003244045,5.919621249520222,-0.7500999224759536,-0.0,-0.6435070010984064,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.03732597814367458,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.147404131589498,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.10368331509834208,-0.0,0.0
-0.0,-0.0,-0.4869410059804719,-0.0,-0.0,-1.8572635352023104,-0.0,-0.0,-0.5666301635763885,-0.0,-0.0,-0.04453093121168541,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.009523606281655293,0.0,0.0,0.0,-0.0,0.0,0.03233763238610017,0.0,0.0,0.21888931352300564,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.1736058580327735,-0.0,-0.09365917131639201,-0.7500999224759536,5.000863070580993,-0.0,-0.5845329022901115,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.08534373384845198,-0.0,0.0,0.0,0.0,-0.395879912499438,-0.0
-0.005748364700160178,-0.0,-0.005937592373432676,-0.0,-0.0,-0.0,-1.0671798121343392,-1.9637770237829213,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.03164770663182382,-0.3147952491588167,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.179512764337828,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.08857691974988625,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.05209602750748764,-1.3424096387199291,-0.017041726776530312,-0.0,-0.0,-0.0,5.816306167422895,-0.0,0.0,0.0,0.26696786434271474,0.0,-0.17406272707619613,0.0,-0.0,0.0,-0.1926007257553612,0.0,-0.0,-0.9526854739044897,0.0,-0.09775705311012835,-0.0,0.0,0.04465982361939181,0.0,0.0,-0.0,0.0,-0.0,0.13158741731960596,0.0,-0.0,-0.0,-0.0,0.0,0.15785259189201994,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
-0.0,-0.3332773136777134,-0.6608708725782976,-0.0,-0.204686236643752,-0.6700548358164736,-0.0,-0.9669225760604366,-1.6104601391800988,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.031360297076923255,0.0,-0.12458534731271456,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.1071745247308162,-0.0,-0.0,-0.6435070010984064,-0.5845329022901115,-0.0,5.992756124980465,-0.0,0.0,-0.0,-0.0,-0.06420925449412256,0.00865516528999078,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.1506406938748091,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.5255154575638321,-0.0,-0.07836210134061175,-0.03200137884456192,-0.0,-0.11349516229850407,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.05248378505902759,0.0,-0.05104654565037027,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.06568424840386368,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.007801400702048723,0.0,-0.0,-0.0,0.0,-0.0,3.085532862261632,-0.46976460070865333,-0.8697834111114798,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.5033553491761187,-0.27568963212913206,-0.0855184854555563,-0.0,-0.0,0.02656124658255488,-0.06165109181200414,0.05734182907875492,-0.0,-0.0,-0.0,0.0,-0.0,-0.04602535635582791,0.0,0.19036749203917283,0.0,-0.19404680606457653,-0.28651405322920454,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0
0.0,-0.0,0.0,-0.0,0.009970718631209456,0.0,0.0,0.031902995761319844,0.0,-0.10609506807692103,-0.42333168878323973,-0.5469383539760696,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.46976460070865333,2.503489045637094,-0.5672191649069207,-0.0,0.0,-0.0,0.03404138216174474,0.0,-0.0,-0.15023429846280711,0.04565191872627097,0.052686058437520035,0.0,-0.0,0.0,-0.15398322541007997,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.016516481612678206,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.05534415648427541,-0.07997598347589961,0.0,-0.0,-0.07953807682019676,0.0,-0.0,-0.0,-0.09463625888497992
0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.8486594524325843,-0.4375477596272832,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.15162150400856386,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.05752159237987484,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.26696786434271474,-0.0,-0.8697834111114798,-0.5672191649069207,3.4048640507548784,-0.5092339757256268,-0.0,-0.0,-0.024680274469281064,-0.04056147154946062,0.12344827857527932,-0.0,0.0,0.028507229015583075,-0.0,0.0,0.0,0.0,-0.08091132783185007,-0.0,-0.0,-0.0,-0.1971986521313596,0.30920760441571976,-0.0,0.11877737798497807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.1499833907139551,0.14247033352477992,-0.0,-0.0,0.08207699506041666,0.0,-0.0,-0.0
0.0,0.0,0.0,0.05461091948507132,0.0,0.0,0.0,0.0,-0.0,0.0,-0.006827732692509161,-0.0,-1.3989121624531,-0.07589516807632965,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.002984903832352061,0.043045115678520575,0.0,0.04743880619283904,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0524059289311986,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.030881831879666928,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.24940321003027285,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.5092339757256268,2.752019270246835,-0.13433238132266975,-0.40340826629879567,-0.0,-0.039743473857403774,0.05223038333154982,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.16226073693483228,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.05479752472809812,0.0,0.0,0.0,0.0,0.0,-0.0,-0.14500016746800512,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.05004143133014934,-0.15888896776395212,-0.0,-0.0,-0.00032112892380138614,-0.0,-0.03405457914133923,-0.3791056025793999,-0.0,0.0,0.0,-0.018569660539515222,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.060083900096130086,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.23793066396333168,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.07477892419484101,-0.0,-0.0,-0.0,-0.0,-0.17406272707619613,-0.06420925449412256,-0.0,0.0,-0.0,-0.13433238132266975,2.188484399645353,-0.06734144640943887,-0.3106707462938286,-0.0,-0.0,-0.0,-0.012606431761516611,-0.22935314596687537,-0.0,-0.0,-0.42339902575120153,0.0,0.0,0.0,-0.04241473412997992,-0.27139887584939654,0.06889216922777051,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.055572780629888574,0.09855261039656067,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.0,0.0,0.11049893902278438,-0.0,0.022225537285711375,0.04627190190047512,0.0,0.04170767893932645,0.12387528530278816,0.0,-0.0,-0.0,-0.0,-0.6131841605460747,-0.0,0.0,-0.0,0.06484306591155917,-0.4693084732623159,0.0,-0.0,0.0,-0.0,0.3427590537468175,0.0,0.09727249729384797,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.06049612299756041,-0.0,0.0,-0.0,0.0,0.0,-0.32318157060033076,-0.0,-0.05567623298045909,-0.001683435108659472,-0.059983878722072816,-0.0,-0.1754258370999935,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.00865516528999078,0.0,-0.0,-0.0,-0.40340826629879567,-0.06734144640943887,3.062180719877291,-0.6126542741544065,-0.4193472094373917,0.0,-0.4783246741226194,0.0,0.06367764676413072,-0.0,0.0,-0.0,0.05981577992182496,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0969628947042336,0.0,0.0,0.0,0.0,0.13328411502913534,0.0,0.0,-0.0,-0.0,0.10580451646630255,0.07866402504735416,-0.0,-0.0,-0.0,-0.0,-0.0
-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.10545233682981256,-0.0,0.0,-0.013236905845694156,-0.0,-0.0,-0.002171189276464107,-0.39475798032023135,-0.35035297640674207,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.09953597640782336,-0.0777992388543343,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.31442301210729634,-0.0,-0.0,-0.0,-0.0,-0.0,0.03404138216174474,-0.024680274469281064,-0.0,-0.3106707462938286,-0.6126542741544065,2.8004150794375646,-0.8302994730814683,0.0,0.0,-0.0,-0.0,-0.10895384866413196,0.0,-0.0,0.22461712048260585,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.21206020003878684,-0.0,0.04902469375988176,0.0,0.0,0.04618757236868235,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09460267730569699
