2.023439892532204354e+00,-0.000000000000000000e+00,-5.522501201096205459e-02,-0.000000000000000000e+00.1,0.000000000000000000e+00,-0.000000000000000000e+00.2,0.000000000000000000e+00.1,-0.000000000000000000e+00.3,2.511801786999624461e-02,0.000000000000000000e+00.2,0.000000000000000000e+00.3,9.194426718550388622e-02,0.000000000000000000e+00.4,0.000000000000000000e+00.5,0.000000000000000000e+00.6,-4.181255671844784638e-01,0.000000000000000000e+00.7,-5.647754577871032244e-02,-0.000000000000000000e+00.4,-0.000000000000000000e+00.5,0.000000000000000000e+00.8,-7.582116858552097327e-02,-0.000000000000000000e+00.6,1.865181649222621973e-01,-1.090344092338867699e-01,0.000000000000000000e+00.9,0.000000000000000000e+00.10,0.000000000000000000e+00.11,-0.000000000000000000e+00.7,0.000000000000000000e+00.12,0.000000000000000000e+00.13,-1.263824941035812666e-01,-5.152314262357491348e-01,-0.000000000000000000e+00.8,-0.000000000000000000e+00.9,0.000000000000000000e+00.14,-0.000000000000000000e+00.10,-0.000000000000000000e+00.11,-0.000000000000000000e+00.12,0.000000000000000000e+00.15,-0.000000000000000000e+00.13,9.311977491099869553e-02,-0.000000000000000000e+00.14,-0.000000000000000000e+00.15,0.000000000000000000e+00.16,-0.000000000000000000e+00.16,-0.000000000000000000e+00.17,-7.097812092497804426e-02,-1.415921753572489672e-01,-0.000000000000000000e+00.18,-5.135002103293558884e-01,-0.000000000000000000e+00.19,2.285322735466976118e-01,0.000000000000000000e+00.17,-0.000000000000000000e+00.20,-0.000000000000000000e+00.21,0.000000000000000000e+00.18,1.007900416348584405e-01,5.840843231095055321e-02,-0.000000000000000000e+00.22,0.000000000000000000e+00.19,0.000000000000000000e+00.20,0.000000000000000000e+00.21,-5.915739885365580569e-02,-0.000000000000000000e+00.23,0.000000000000000000e+00.22,0.000000000000000000e+00.23,0.000000000000000000e+00.24,1.607351063059330731e-01,0.000000000000000000e+00.25,0.000000000000000000e+00.26,0.000000000000000000e+00.27,-0.000000000000000000e+00.24,1.894243234609989113e-01,0.000000000000000000e+00.28,-1.142223420000424428e-01,-0.000000000000000000e+00.25,0.000000000000000000e+00.29,0.000000000000000000e+00.30,1.713903143765545256e-01,0.000000000000000000e+00.31,1.542221716131526033e-01,2.027546194346851460e-01,0.000000000000000000e+00.32,-0.000000000000000000e+00.26,-1.915927592615686015e-01,-0.000000000000000000e+00.27,0.000000000000000000e+00.33,6.870060474993719413e-02,5.118578962375112257e-02,1.379974799820153919e-01,-0.000000000000000000e+00.28,0.000000000000000000e+00.34,-0.000000000000000000e+00.29,0.000000000000000000e+00.35,0.000000000000000000e+00.36,0.000000000000000000e+00.37,-0.000000000000000000e+00.30,-8.453314634319691878e-02,-0.000000000000000000e+00.31
-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.1258023205922169,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.175458698161376,0.0,0.0,0.0,-0.0,-0.0,-0.12005969126312636,-0.10267039074864207,-0.0,-0.0,-0.2258136571895592,0.0,0.0,0.13617780738433066,0.0,-0.0,-0.1367882078396127,-0.0,0.0,0.0,-0.0,-0.354916465913952,-0.0,3.056899652207637,-0.5646911141557331,-0.5921610109603731,-0.0,-0.015517669339581984,-0.0,-0.23832773154566897,0.0,0.0,0.0,0.0,-0.027142002624004565,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.059030801306409024,0.0,-0.0,0.0,0.0,0.382139968789148,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.008221707217737757,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-1.0388497648888972,-0.0,-0.0,-0.0,-0.0
0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.005558143945705721,-0.1098414905313834,-0.0,0.0,-0.13810798227453217,0.0,0.010183800865649153,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.09026342873756278,-0.012082673969491876,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.4806863574136513,-0.0,0.0,-0.0,0.0,0.027225746730183607,-0.0,-0.0,-0.31049508132937825,-0.5646911141557331,2.6075974964352326,-0.0,-0.0,-0.36299212758496185,-0.0,-0.0,0.0,-0.0,-0.0,0.0570441621203547,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.07302977728014957,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.06983142014951325,-0.21878215670735413,0.0,0.0,-0.0,-0.32011560633449054,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0929889642537937,-0.0,0.0,-0.46516694019897886,-0.0,-0.0,0.0,0.0
-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.4753966034280936,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.2623047505010723,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.06286713864852761,-0.0,-0.0,-0.04187101332319623,-0.07127986867508879,-0.8268090638666211,-0.5921610109603731,-0.0,3.9568190712658233,-0.13720617764574192,-0.2725073863324284,-0.0,-0.5083551635341014,-0.05771960382432456,-0.0,-0.006492466513752582,-0.0,-0.013034627077646787,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.1984347573071416,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.1245759959339248,0.0,0.0,-0.0
-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.04687049782785167,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.38855481011109544,-0.0,-0.0,0.03856302968783481,0.0,-0.0,-0.0,0.06826838913339142,-0.08151777126341767,-0.0,0.0,-0.0,-0.2049674971546711,-0.17412047088520272,-0.0,0.0,0.0,-0.0,-0.0,-0.30249482009142503,-0.0,-0.38451359902733784,-0.0,-0.0,-0.13720617764574192,3.4789742247668687,-1.0515962200540823,-0.0,-0.0,-0.34192384187894026,-0.0,-0.11423291176323296,0.0,-0.05957909529361408,-0.0,-0.0,0.09924689545799423,-0.0,0.0,8.619421692296992e-05,-0.0,-0.0,0.0,0.0,0.0,-0.40131476286117435,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.18805130520268357,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.3082570831032472,0.0,-0.0,0.0,-0.0,-0.2834967603632429,-0.12626918535014933,-0.0,-0.026471065723512543,-0.0,-0.0,-0.0,-0.0,-0.038228011041665205,-0.0
-0.07097812092497804,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.2979494300397197,-0.0,0.0,-0.0,0.0036672755643241705,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.037280203858011535,-0.0,-0.0,-0.43648399940460264,-0.0,-0.0,-0.015517669339581984,-0.36299212758496185,-0.2725073863324284,-1.0515962200540823,4.067917504711604,-0.989820036433095,-0.0,-0.0,-0.0,-0.031948273936198895,0.0,-0.0,-0.0,0.0,0.09287964230388111,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.13301113777114407,0.0,0.4203232028245529,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.3674395343044701,-0.0,0.0,0.0,0.0,0.3641549259945145,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.1975165138829352,-0.0,-0.5910673950400884,-0.0,-0.0
-0.14159217535724897,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.07169825843487529,-0.0,-0.3851637676296616,-0.0,-0.0,0.0,0.0,-0.0,0.0741198569840623,0.0,0.0,0.0,0.0,-0.3774161044369518,-0.0,-0.0,-0.19671167997259908,0.0,-0.6370568163077217,-0.0,-0.0,-0.0,-0.0,-0.31882570221610423,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.989820036433095,4.80710122427707,-0.4307576067978448,-0.0,-0.0,0.0,0.010406323765430716,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.11657781479609657,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037180031937372064,0.05143202004778932,-0.0,0.0,0.34278966974903463,0.33428131521276805,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.18530611281763393,-0.0,0.0,-0.0,-1.1668524949575583,-0.4712360529603387
-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.6453190867365249,0.0,-0.0,-0.0,-0.03255918660308437,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.10384555302517194,-0.0,0.0,0.0,0.0,-0.0,0.1686937433430221,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.15493246290055673,-0.0,0.006605883574407709,-0.8796745532119189,-0.27434035383832794,-0.0,-0.0,-0.0,-1.1323194280907243,-0.0,-0.0,-0.23832773154566897,-0.0,-0.5083551635341014,-0.0,-0.0,-0.4307576067978448,5.421552078847514,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.18296215462799328,-0.0,0.0,-0.0,-0.0,0.17205595293768403,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.5291203073868688,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-1.0919551501471407
-0.5135002103293559,-0.1045405045606714,-0.0,0.027800187568812775,0.0,0.0,0.0,-0.0,0.22855665728485977,0.0,0.0,0.0,-0.006310972158979923,0.0,0.0,-0.04149336205877853,-0.0,-0.0,0.0,-0.2282918260812093,0.0,0.0,-0.0,-0.0,-0.10269760712007305,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0051470985842910315,0.0,0.1549099024901459,-0.0,0.0,0.0,0.16054912158273385,0.0,0.0,0.0,0.0,0.0,-0.05771960382432456,-0.34192384187894026,-0.0,-0.0,0.0,2.3408988538479663,-0.8016761759643544,-0.18650006991094492,0.0,-0.0,-0.0,0.0,0.23373555355180273,-0.1628875244703192,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.07388983042357337,0.0,0.1706904685820488,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.42742686644809774,-0.21607750824816435,0.0,0.0,-0.0,-0.0,-0.10600981215854824,-0.028582861623933847,-0.0,0.0
-0.0,-0.9360296220581331,-1.0679400859753403,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.05107141532135564,0.0,-0.0,-0.0,-0.0,-0.29779951256062753,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.21318697288336108,-0.0,-0.0,-0.01237805111498242,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.05053308120095648,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.8016761759643544,3.6245036074304937,-0.41877418930817634,0.0,-0.0,-0.0,-0.6340165314372982,-0.0,-0.0,0.07337322256159813,0.005978057275095284,-0.0,-0.03803935087980422,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.09146020451875676,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.03150386430085614,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.12201888796150012,-0.0,-0.0,-0.0,0.0,0.15052466047293525
0.2285322735466976,-0.0,0.0,0.24270125859082425,-0.0,0.0,-0.0172284874268278,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.08187238221588586,-0.0,-0.19220050996964289,-0.0,-0.0,0.0,-0.03875806505666746,-0.0,0.0,-0.0,-0.2727368147447835,0.0,-0.06026090455784707,-0.0,0.0,-0.0,-0.18836717769779812,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.006492466513752582,-0.11423291176323296,-0.031948273936198895,0.0,0.0,-0.18650006991094492,-0.41877418930817634,2.537824864440126,-0.1613502142609214,0.0,-0.0,-0.15287091514011716,0.0,-0.0,0.12118869068014065,0.1504097719034496,-0.07442795109483585,-0.0,0.0,0.0,-0.0,-0.13097454680266235,0.0,-0.0,-0.0,-0.0,-0.0071120918056377675,-0.39238951792848503,-0.3341390057478884,-0.09653938411732423,0.03592859011664832,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.3096010046242996,0.0,0.0,0.1329535138747799,-0.0,-0.0,-0.7053515132051089,-0.02514168040250604,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
0.0,-0.24487547368710555,0.17932775749628443,-0.8000460920771341,-1.4244012608307175,0.0,0.16712913459374207,0.0,0.0,-0.0,0.09227214738689357,-0.20063292833565136,-0.0,-0.0,-0.0,-0.05568957123775808,-0.04357696486196549,0.0,-0.0,0.028321770579638188,0.0,0.0,-0.0,-0.048152644301343694,0.0,0.0,-0.0,-0.0,0.0,-0.06489929123262121,0.0,0.18709934832656733,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.04438236963670741,-0.0,0.0,0.0570441621203547,-0.0,0.0,0.0,0.010406323765430716,0.0,0.0,0.0,-0.1613502142609214,2.8007100403887644,-0.0,0.0,-0.0,-0.12795999645132464,-0.10522973619872036,-0.0,-0.0,0.0,-0.011344616550381832,-0.0,-0.11089036985176096,-0.0,-0.0,-0.0,0.0,0.05091637761627531,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.1370484415281041,0.08467671530143075,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.08827258472738672,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.11310089920041055,0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.7151739109666486,-1.6187814787857833,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.03058391070927496,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.05684664802932458,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.12203723291394623,-0.027142002624004565,-0.0,-0.013034627077646787,-0.05957909529361408,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,3.3218824716481192,-0.6422797311254025,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0653313800489046,-0.0,0.13261439408218115,0.06728173206835503,-0.0,-0.07360629463413265,0.0,0.04888980190550391,0.07153147401084808,-0.0,-0.0,-0.0,0.0,-0.036869777256503526,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.03942167282704823,-0.10922503294824928,-0.0
-0.0,0.0,-1.0330430536499935,0.0,0.0,-1.5873672243936352,0.0,-0.0,-0.7765651060515457,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.17849164814457752,-0.0,-0.0075493226785688546,-0.0,-0.041615639792529815,0.0,0.0,-0.39828436347772406,0.03331884432386012,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.6422797311254025,4.519774870506679,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.048697148329548176,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.14708977469897483,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.07917323732748502,0.02378075805415505,-0.4750565115404344,0.0
0.0,-0.0,-0.1314495668523811,0.0,0.0,0.0,-0.0,-0.48557207815770903,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.04902772206803836,-0.08219315248534402,-0.0,-0.0,0.0,-0.130580449649007,-0.09011395467431527,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.162527529649461,-0.0,-0.0,0.0,0.14569743332872964,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.6340165314372982,-0.15287091514011716,-0.0,0.0,-0.0,2.4949538357335603,-0.6441720047544667,-0.0,0.0,0.0,0.0,-0.0,0.10493508870086594,-0.0,0.015275623213838956,-0.0,-0.0,-0.1355490312312016,-0.30765189457250264,-0.08924554817963837,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.22179918964975137,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.22999994541734012,0.0,0.05373905348006509,-0.014468849611344608,-0.008802065575667895,0.0,-0.035276024999984806,-0.0,-0.07584474719637432,-0.0,0.0,0.0,0.0,0.0,0.0
0.10079004163485844,0.0,-0.0,-0.4572223855843031,0.0,-0.0,-0.0,-0.9749266453204488,-0.6013121944821209,-0.04073412057858661,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.22313830261099793,0.0,-0.0,0.0,-0.0,-0.268667788289668,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.09924689545799423,0.09287964230388111,0.0,0.0,0.23373555355180273,-0.0,0.0,-0.12795999645132464,0.0,-0.0,-0.6441720047544667,3.179679320674788,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.20685463573579968,-0.1107636983255306,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.011383095669448604,0.0,-0.0,-0.22862343134525853,-0.07489177831908576,0.0,0.0,-0.0,-0.0,-0.0,0.07187384424976678,0.151108787501083,-0.0,0.0,-0.0,0.0,0.0,0.1857777961812948,0.0515282883891069,0.18654737689216092
0.05840843231095055,0.0,0.0,0.0,0.0,-0.0,0.08164713744876385,0.0,0.0,-0.1797870111718338,0.0,-0.729713760232052,-0.0,-0.05969383543815574,-0.0,0.23600054569286544,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.11127094144024656,-0.0,-0.4811325728881376,0.155159428736188,0.03929174122647022,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.020606783537140513,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.1628875244703192,-0.0,-0.0,-0.10522973619872036,-0.0,-0.0,-0.0,-0.0,2.6840850401204097,-0.0,-0.286812913230411,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.03815294258831193,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.11502711202691066,0.0,0.0,-0.0,0.0,0.0,0.015918713153415313,0.0,-0.0,-0.0,0.0,-0.297733580632283,-0.6828313439918716,-0.5016567214588034,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
-0.0,0.0,0.0,-0.0,0.042218770403422194,-0.0942871934993047,0.0,-0.0,0.0,-0.27795716601062886,-0.09859693250950403,-0.0,0.10696602190760082,0.1514432110082815,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.013326632978682112,-0.0,-0.05427799248626072,0.0,-0.0,-0.0,-0.11836161805804322,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.07476683220540982,-0.0,-0.0,-0.0,0.17739349741211016,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.07337322256159813,0.12118869068014065,-0.0,-0.0,0.0,0.0,-0.0,-0.0,1.6805322685659436,-0.33650172160752084,0.0,0.0,-0.0,0.0,-0.0,-0.21764118387931408,-0.0,0.12842773061520285,0.0,0.0,0.3252483434132869,0.04371791881844275,0.0,-0.14981257838600656,-0.0021085112844944783,-0.0,0.06535730416160389,0.0,0.0,0.0,0.0,0.023233388706079296,0.0,0.0,0.0,-0.2017470200769084,0.0,0.0,-0.0,0.0,0.0,-0.14881362609188037,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
0.0,0.0,0.07836597596399576,0.0,0.17536770400782975,-0.0,0.0,0.0,0.0,-0.5889860038212593,0.0,-0.0072916467034414,-0.03685040551513342,-0.0,-0.0,0.07266923806420608,-0.05063103393562585,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.09417240815104595,0.18558660821373993,-0.0,-0.0,0.0,0.2485544635037892,-0.013935171259462285,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.001784627258634856,0.0,-0.0,0.0,-0.0,8.619421692296992e-05,-0.0,0.0,-0.0,0.0,0.005978057275095284,0.1504097719034496,-0.0,-0.0,0.0,0.0,-0.0,-0.286812913230411,-0.33650172160752084,1.7926186763074654,-0.15269677138705823,0.0,-0.0,-0.07313731444457273,-0.2842366739350827,0.0,-0.0,0.0,0.0505498259266752,0.0,-0.0,0.0,0.0,-0.04160470322717828,-0.28832076676824214,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.045577649240548905,-0.0,-0.0,0.12142412880557128,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009044679798414772,-0.0
0.0,0.0,-0.0,0.0,0.0,-0.0071496463580645545,-0.09528022329834569,-0.0,-0.0,-0.0,0.0,-0.0,-2.0708152228478927,-0.15675277185646636,0.0,-0.06788215295403796,-0.0,0.0,0.0,0.0,0.0,-0.08306273291922958,0.07533134687540087,0.0,0.0,-0.0,0.0,0.10472334828501947,0.0,0.06205209050107821,-0.0,-0.03589256069015329,-0.0,0.0,0.0,0.0,0.13802995231862092,-0.0,0.0,-0.0,-0.0,-0.03984429125122805,-0.0,0.0,0.0,-0.1984347573071416,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.07442795109483585,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.15269677138705823,3.0758891639980575,-0.0789781402517119,-0.0,0.05273186507328362,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.02741753321247545,-0.0,-0.17823087245499256,-0.0,0.0,0.0,-0.09550097395501926,-0.0,0.0,0.0,0.1404330475413812,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.2700069700898436,0.0,-0.0,0.010189757513369152,0.0,0.038276405913305285
0.0,-0.0,-0.0,-0.019198311793876533,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.4417167326637148,-1.0164764722001844,-0.18177196307775953,-0.3366206458493852,-0.0,0.06493948302574082,-0.0,0.0,0.0,-0.05945450736338639,-0.09501825390969923,-0.0,0.19935251037119908,-0.0,0.0,0.0,-0.0,-0.03017349106814345,0.003216035565418272,-0.0,-0.0,0.0,-0.0,0.04164242600062284,0.0,-0.0,-0.0,-0.12231184437052894,0.0,0.04351136412239236,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.11657781479609657,0.0,-0.0,-0.03803935087980422,-0.0,-0.011344616550381832,-0.0,-0.048697148329548176,-0.0,-0.0,-0.0,0.0,0.0,-0.0789781402517119,2.829128106882304,-0.0,0.0,-0.40673771241382634,0.07697727580691363,-0.0,-0.0,0.0,-0.0,-0.03152820770369434,-0.0,-0.0,-0.0,-0.0,-0.012891630276048444,-0.2602504261196288,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.10303528849856092,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.23605966263722383,0.0,-0.11526217005511308,0.0,-0.0,0.11348115053599582,0.0,0.0
-0.059157398853655806,0.0,0.0,-0.05023995334387148,0.0,0.0,-0.0,0.0,0.008132905829215671,-0.0,0.0,-0.0,-0.0,-1.5681089234600707,-0.0,-0.06541450479560967,-0.3567630766895587,0.0,-0.0,0.034871381478194165,-0.0,-0.0,-0.0,0.0545751659536977,0.0,0.10079519812856746,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.2015683802854844,-0.0,-0.0,0.0,0.07283215833537937,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.10493508870086594,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.982506500289446,-1.1902486483852333,-0.0,0.0,-0.6388525521105103,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.23196395439984757,0.11505201572940736,0.07985426675966323,0.0,0.0,0.0,0.0,0.18098985761189676,0.0,0.0,0.0,0.0,-0.11184628687034986,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
-0.0,-0.0,-0.0,-0.23509187793931363,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.13723556667091943,-0.0,0.06488373356849536,-0.0,-0.0,-0.0,-0.0,-0.009484065622195736,-0.6801209959185606,0.0,-0.43937960601240655,0.0,-0.0,0.0,0.0,0.026905258058663513,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.05294324166782944,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.11089036985176096,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.07313731444457273,0.05273186507328362,0.0,-1.1902486483852333,3.2502251894030847,-0.2737962603206495,0.0,-0.36666921799715346,-0.0,-0.0,-0.1829734779459606,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.021983480006651564,0.0,0.0,0.0,-0.0,0.0,0.0,0.04249939435422399,-0.0,0.0,0.3609611946083705,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
