1.767304140088616027e+00,-0.000000000000000000e+00,-9.089955165482220545e-02,-1.523876754568620762e-01,-0.000000000000000000e+00.1,-0.000000000000000000e+00.2,-0.000000000000000000e+00.3,-0.000000000000000000e+00.4,-0.000000000000000000e+00.5,-3.134309563756513400e-02,1.457053000248838825e-01,0.000000000000000000e+00,0.000000000000000000e+00.1,0.000000000000000000e+00.2,-0.000000000000000000e+00.6,-4.408018989050718067e-02,-2.029446492845147360e-03,-0.000000000000000000e+00.7,-0.000000000000000000e+00.8,-1.018740663203695218e-01,-0.000000000000000000e+00.9,0.000000000000000000e+00.3,-3.701772830685038512e-02,0.000000000000000000e+00.4,-0.000000000000000000e+00.10,-0.000000000000000000e+00.11,-6.473011606172519861e-02,0.000000000000000000e+00.5,-0.000000000000000000e+00.12,-0.000000000000000000e+00.13,0.000000000000000000e+00.6,-0.000000000000000000e+00.14,-2.052958526666056882e-01,-0.000000000000000000e+00.15,-0.000000000000000000e+00.16,0.000000000000000000e+00.7,0.000000000000000000e+00.8,-0.000000000000000000e+00.17,0.000000000000000000e+00.9,0.000000000000000000e+00.10,-0.000000000000000000e+00.18,0.000000000000000000e+00.11,-0.000000000000000000e+00.19,-0.000000000000000000e+00.20,-0.000000000000000000e+00.21,0.000000000000000000e+00.12,0.000000000000000000e+00.13,-0.000000000000000000e+00.22,-0.000000000000000000e+00.23,-0.000000000000000000e+00.24,-0.000000000000000000e+00.25,0.000000000000000000e+00.14,0.000000000000000000e+00.15,-0.000000000000000000e+00.26,-0.000000000000000000e+00.27,-2.584179258990003114e-01,0.000000000000000000e+00.16,-0.000000000000000000e+00.28,-0.000000000000000000e+00.29,-0.000000000000000000e+00.30,-7.044019783794967793e-02,0.000000000000000000e+00.17,-0.000000000000000000e+00.31,-0.000000000000000000e+00.32,-0.000000000000000000e+00.33,-0.000000000000000000e+00.34,-0.000000000000000000e+00.35,-0.000000000000000000e+00.36,-0.000000000000000000e+00.37,-0.000000000000000000e+00.38,-1.021885222894931972e-01,0.000000000000000000e+00.18,-2.067929992063689271e-01,-0.000000000000000000e+00.39,-0.000000000000000000e+00.40,-0.000000000000000000e+00.41,-0.000000000000000000e+00.42,-0.000000000000000000e+00.43,0.000000000000000000e+00.19,-0.000000000000000000e+00.44,0.000000000000000000e+00.20,0.000000000000000000e+00.21,-0.000000000000000000e+00.45,-0.000000000000000000e+00.46,-1.845285012601457775e-01,-0.000000000000000000e+00.47,-0.000000000000000000e+00.48,-0.000000000000000000e+00.49,-0.000000000000000000e+00.50,0.000000000000000000e+00.22,0.000000000000000000e+00.23,-0.000000000000000000e+00.51,-0.000000000000000000e+00.52,0.000000000000000000e+00.24,-0.000000000000000000e+00.53,-0.000000000000000000e+00.54,0.000000000000000000e+00.25,-0.000000000000000000e+00.55,-2.089367889907897957e-01,-0.000000000000000000e+00.56
-0.0,0.0,-0.0,-0.24896048464896417,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.23368800810920456,-0.0,-0.0,-0.0,-0.0,-0.0,0.1856272528474885,0.1031657275831061,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.10410780116076504,-0.0,-0.0,-0.0,-0.5302863811209769,0.0,0.0,0.04002515992620993,0.0,-0.0,-0.0698399387395083,-0.0,0.0,-0.0,0.0,-0.0,-0.0,3.7187004872880784,-0.3216834522324112,-0.0,0.0,-0.0,-0.03824771464897118,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.04704045161492268,-0.0,-0.03811052726999984,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.4235685297631305,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.07734203761259206,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.2353160605562772,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.13796435221086709,-0.0,-2.104653813950303,-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,0.0,-0.0,-0.022268893954320915,-0.0,0.1236248238944196,0.0,-0.0,0.007163816921596136,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.11300658170725432,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.13131789080960168,-0.0,0.0,0.0,-0.0,-1.1995710596868867,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.048439605698309594,0.003354514252196745,-0.0,-0.0,-1.1497477635268056,-0.3216834522324112,3.4055516341647727,0.0,0.016076633957594795,-0.16239202881530515,-0.03879629860362053,-0.0,-0.09454331581181084,0.0,-0.0,-0.00035107839659090226,-0.0,0.0,0.0,0.0,-0.09941908161870532,-0.0,0.0,0.0,0.0,0.0,0.15438598377684506,0.0,0.0,0.16276111933623827,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.025395528317876448,0.0,-0.0,0.0,0.0,0.0,-0.4802674826534878,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.14510217287044616,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0
0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.05250497962513634,0.0,-0.0,-0.0,-0.30980806726230703,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.017630885752506986,-0.721597625932468,-0.20095942229684025,-0.0,-0.5602964751082595,-0.6125653236640656,-0.189390988261452,-0.0,0.0,4.627282897700618,-0.44365974068712055,-0.0,-0.0,-0.11582329646038428,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.16689840294204547,0.11620233770755924,0.0,-0.0,0.0,0.0,0.0,0.029691212629130853,0.0,0.0,-0.0,0.0,-0.03735074968936251,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.02830192378501173,-0.06988450447180546,-0.0,-0.0,-0.0,-0.10471171552049845,-0.06522279654570526,-1.6181095230357372,-0.0,0.0,-0.1228689023811726
0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.1130468403648012,0.0,0.0,0.09903450264689873,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.07742883519421283,-0.0,-0.31986294201093807,-0.055716774629350235,0.0,0.0,-0.0,0.0,-0.23555781174060192,0.0,-0.0,-0.05036793738013576,-0.0,-0.8587365449652475,0.08711863925869603,-0.0,-0.04231788612907101,-0.6310938873524273,-0.0,-0.5070470515383437,-0.17525970491086929,0.0,0.0,0.016076633957594795,-0.44365974068712055,2.750075567057743,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.11031977183621693,0.0,0.0,0.24686300881806428,-0.0,0.0,-0.0,0.0,0.0,0.12418082441563533,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.1084740560895486,0.05373553957038234,0.0,0.0759290384407349,-0.0,-0.009451175632578992,0.0,-0.0,0.0,-0.04573300004132889,0.0,-0.0,-0.0,0.13600333823231764,-0.0
-0.0,0.0,-0.0,0.0,0.09317608117435876,-0.0,0.0,0.0,0.006180555256467911,0.0,0.0,0.0,0.0,0.15493826723254703,-0.0,0.0,-0.0,-0.0,0.0,-0.3105027776948808,0.0,-0.3137820205632991,-0.03809510107071004,-0.0,-0.05632935499363013,-0.0,-0.5479318043526034,-0.25200272567706805,0.0,-0.21793241899478036,0.0,0.07500337953723953,-0.0,-0.0,-0.517969398322939,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.031758693200189356,-0.0,-0.16239202881530515,-0.0,-0.0,2.6985687381244685,-0.3202367350098897,0.0,0.0,7.573832811859685e-06,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054687905154718906,0.0,0.0,0.0,0.24004277886940967,0.0,0.09112765573347052,0.1097743210555107,0.0,0.0,0.0,-0.0,-0.1659443863271113,-0.0,0.16566768993761405,-0.0,0.17822778676245662,-0.07149442930763517,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.09714772692779788,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.33179413500888,-0.0,0.0
-0.0,0.0,-0.0,0.16691545896340437,0.0,-0.20987909184920756,0.0,0.020424959780252935,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.4564632125897133,-0.0,0.0,0.0,0.08436419404860929,-0.3165398343731853,0.0,-0.0,0.0,0.0,0.0,-0.09048856743712448,0.0,-0.04335006582236262,-0.0,0.0,-0.5843318865098064,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.03824771464897118,-0.03879629860362053,-0.0,0.0,-0.3202367350098897,3.773228018233624,-0.4512766106503943,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.08238548198629651,-0.0,0.3638603574077476,0.0,-0.043556858413775504,0.0,0.13335639788104972,0.0,0.0,0.1320987124955939,0.0,0.0,0.0,0.0,-0.0,0.18472500993004573,-0.0,0.0,0.0,-0.00024082411850039173,0.0,-0.1454885522929912,0.0,-0.40272286462985984,-1.587152660116078,-0.008393049477858306
-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.024476944388430212,-0.17338549385249905,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.09658272986545917,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.1199363583806773,-0.0,0.0,-0.0,-0.0,-0.4129346373720116,-0.0,0.0,-0.9085171090657564,-0.0,-0.0,-0.0,-0.0,-0.11582329646038428,-0.0,0.0,-0.4512766106503943,5.176520001522968,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.2420017612926751,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.26854417263475994,-0.0,0.27742569626200414,0.0,0.0,0.11006113348326133,0.0816905576914555,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.32690374684093304,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.20747085894400488,-0.0,-0.0,-0.0,0.0,-0.17090373638659678,-0.0,-0.0,-0.33846688947893766,-2.666136325325572
-0.0,-0.02450876488032261,-0.0,0.0,-0.0032263552424804977,-0.0,-0.07068043510992167,-0.0,-0.06549668838627097,0.01632621500479976,-0.0,-0.0,0.0,-0.0,-0.0,-0.041943831287339306,-0.0,-0.16110101338236305,-0.0,-0.0,-0.0,-0.04600597313508483,-0.0,-0.0,-0.0,0.0,0.0,0.014909174325388023,-0.0,0.0,-0.1021047800900257,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.05882844500224419,-0.0,-0.09454331581181084,0.0,0.0,0.0,-0.0,-0.0,1.5542431150439364,-0.3329682209257056,-0.246116988682007,-0.028948802700553992,-0.0,-0.0,-0.0,-0.0,-0.0,0.09287813170483428,0.0,0.0,0.0679276818591688,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0010977898192641577,0.0,-0.0,-0.059473810693457856,-0.0,0.0,0.0,-0.0,0.09229948713222519,0.0,0.0,-0.04210819785807736,-0.18549469955984,-0.022181097611348472,-0.0,0.0,-0.0,0.0,0.0,-0.03426408817691343,0.0
0.0,-1.217616660886544,-0.1912056813194709,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.019077180020749766,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,7.573832811859685e-06,0.0,0.0,-0.3329682209257056,4.681103608090464,-0.6580169843558741,-0.0,-0.5333113214014855,-0.0,-0.9473660998556898,-0.6647710266098912,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.06029907897091272,-0.0,-0.0,-0.29136165205972225,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.07816892652274911,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.056659274315556944,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.246116988682007,-0.6580169843558741,3.1529848214905134,-0.2513214176129559,-0.0,-0.0,-0.8459481067614829,-0.0,-0.0,0.15543825089370383,0.0,0.0,0.0,-0.0,0.0,0.0,-0.8307036982232476,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.046169458792518034,-0.3076378600949925,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.055736693168122325,0.0,0.0,-0.29200278124662943,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.10471577064261386,0.0,0.0
-0.0,-0.35797957930286267,-0.0,-1.512079563878742,-0.5865821947152992,-0.0,-0.0,-0.11226655231511974,-0.0,-0.0,0.0,-0.0,0.0,0.01200461211537783,0.23368402380497727,-0.3166803652541827,-0.047316789897405086,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0011625876436802095,0.0,-0.0,0.0,0.0,-0.0,-0.051318200943078894,-0.12495064928815576,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.09142261999384707,-0.0,-0.0,-0.00035107839659090226,-0.0,-0.0,-0.0,0.0,0.0,-0.028948802700553992,-0.0,-0.2513214176129559,3.946683133507397,-0.0,0.0,-0.3294484588124513,-0.41376874246086326,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.2128543487693813,-0.0,0.0,0.0,0.0,0.0
-0.0,-0.16929826763728995,-0.6972130850814073,0.0,-0.0,-1.9653307904535224,0.0,0.0,-0.2102006241235152,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.23735403921943407,-0.0,0.0,0.0,0.10572281350122564,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.5333113214014855,-0.0,-0.0,4.883182262794789,-0.0,-0.0,-0.5300052617387753,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.40445754958567354,0.0,-0.0,-0.0,0.0,-0.0,-0.22862167051566984,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.11516384299672248,-0.0,-0.0,-0.0,0.0,-0.07738064136128793,0.0,0.0,0.0,0.0,-0.1550199632026991,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
-0.2584179258990003,-0.0,-0.07969625896312835,0.0,0.0,-0.8001559935198258,-0.0,0.0,-0.2902230826769386,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.20158866266506625,-0.0,-0.16498217843392424,-0.34391887707518726,0.0,-0.0,0.0,0.0,0.0,0.004823998441254848,0.0,0.0,0.009118296119768332,0.0,-0.040845563352289914,-0.0,-0.0,0.04863556630407548,-0.0,2.2872716410916007e-05,-0.0,0.0,0.05468330656065485,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,2.928061518859535,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.30096538539967777,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.08488825949902433,-0.0,-0.0,0.0,0.0,-0.035740438288369925,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0008015546059386359,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.7514426184874643,-0.0
0.0,-0.348698871495876,-0.21896303575028667,0.0,-0.0,-0.0,-0.0,-0.2326288678661296,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.2437599898021446,-0.0,0.0,-0.0,0.0,-0.0,0.07289233528395805,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.00112239812354036,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.2420017612926751,-0.0,-0.9473660998556898,-0.8459481067614829,-0.3294484588124513,-0.0,-0.0,4.1707078765346415,-0.5023725240795734,0.029917359355313904,0.1977242295526564,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.11654717770774664,-0.5144434628333856,0.0,-0.20977845964637848,-0.0,0.056983031770979985,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.22263883014822455,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
-0.0,-0.0,-0.5923934985179163,-0.0,-0.0,-0.0,-0.24642707524953048,-0.98896010407691,-1.7460706932339896,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.027010583361996247,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.011353402789816976,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.6647710266098912,-0.0,-0.41376874246086326,-0.5300052617387753,-0.0,-0.5023725240795734,5.333423999692195,-0.0,-0.0,-0.0,-0.0,-0.042184858086674125,-0.07761640066281875,-0.0,-0.0,-0.0,-0.07412089681546855,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
-0.0,0.0,0.0,-0.0,-0.003312123910170864,-0.0,0.0,0.0,-0.0,-0.0,-0.07021352541821846,-0.3291097928708665,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.06661223576964108,-0.0,-0.0,-0.0,0.0,0.010286677529545924,-0.0,-0.0,-0.0,-0.1604518524484007,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.1726964368331003,-0.0,-0.09941908161870532,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.029917359355313904,-0.0,3.1493484367518385,-0.3649198422609541,-1.006954134858978,-0.0,-0.0,-0.0,-0.0,-0.04542051962921602,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.8351264018221825,-0.0,-0.21505148161530904,-0.0,-0.0,-0.0,-0.0,0.0,0.15541057953835372,-0.18135235021416932,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.2899010928124028,-0.0,-0.0,-0.0028221985569848416,-0.0,0.0,0.0,-0.0,-0.0
-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-1.0469117741035712,-0.08476745991164142,-0.0,-0.0,-0.0,-0.25158658557464686,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.04290570104783042,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.04704045161492268,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.09287813170483428,0.0,0.15543825089370383,0.0,-0.0,0.0,0.1977242295526564,-0.0,-0.3649198422609541,3.700208951244412,-0.9383249140715446,-0.0,-0.0,-0.0,-0.0,-0.4662308456848509,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.5103441016265086,-0.1809587951894106,-0.0,-0.0,-0.0,-0.0,0.011889078079295552,0.0,0.12235229065516022,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
-0.07044019783794968,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.17252087640079553,-0.12483388334706363,-0.0,-0.0,-0.0,-0.0,-0.0,-0.2903707518350739,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.09847423058784707,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.01335157321238896,0.0,0.0,0.03883386151957713,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.054687905154718906,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-1.006954134858978,-0.9383249140715446,4.249035002356334,-0.0,-0.4341682846477663,-0.20566190568801185,-0.0,-0.0,-0.0,-0.08474251144395945,0.0,0.0,-0.1405528979406031,-0.0,0.0,-0.0,-0.5995458524697747,-0.6292653764727042,-0.1695592741732685,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0670253107103618,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
0.0,0.0,0.0,-0.0,0.0,0.264349684005914,-0.0,-0.0,-0.05293575120058816,-0.0,-0.0025175718141666995,-0.0,-1.97831824546548,-0.18828725413343209,-0.05833693268182844,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.12761152483042054,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.03811052726999984,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,4.104905715513038,-0.021417682149604548,-0.2084218356752525,-0.507719836940162,-0.3287313942823768,-0.0,-0.20061472417746973,0.11428268030487068,0.1787273599122388,-0.0,0.0,0.0,-0.3800404877714413,0.018328014601465707,0.0,-0.0,0.0,0.0,-0.0,0.026195351016648615,-0.0,-0.0,0.0,0.0,0.03254418346156167,-0.0,-0.0,0.0,-0.0,0.0,-0.1902158073977825,-0.00442901357613939,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.1260683449616644,-0.7282513386709876,-0.2598406422343203,-0.0,-0.9650069006492584,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.16230925524925732,-0.0,-0.0,-0.0,-0.21605684618770224,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0679276818591688,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.042184858086674125,-0.0,-0.0,-0.4341682846477663,-0.021417682149604548,3.9456345009121536,-0.28276263009229086,-0.0,-0.0,-0.0,-0.6244158060728362,-0.0,-0.0,-0.0,-0.0,-0.056282412903056266,-0.059347921667168506,-0.0,-0.0,-0.22310155620183977,-0.10179540449376784,0.0,0.0,-0.0,-0.0,0.0,-0.046583426670629376,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.2063319921745053,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.16627450693982995,-0.10219158490960928,-0.0,-0.5643402739027579,-0.08514354572412541,-0.01079920535222746,-0.0,-0.0,-0.0,-0.0,-0.5940410690678036,-0.0,-0.2922817021226063,0.0,-0.07022390357334118,0.0,0.05256311082298628,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.12526405942634047,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.07761640066281875,-0.0,-0.0,-0.20566190568801185,-0.2084218356752525,-0.28276263009229086,6.072079019202707,-1.1745096788474079,-0.5610502627838826,-0.0,-1.521932081145616,-0.0,-0.0,-0.5803427396419092,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0
-0.0,0.0,-0.0,-0.0,0.0,0.1846220775398369,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.022392721798507688,-0.6521257351323472,-0.0,-0.0,-0.0,0.0,-1.3513914417228408,-0.0,-0.14432624138071776,0.04062155870083386,-0.0,0.008034724843665695,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.15438598377684506,0.0,0.0,0.24004277886940967,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.507719836940162,-0.0,-1.1745096788474079,5.368464680094792,-0.839264271315588,-0.0,-0.15583207084565687,0.0,0.0,-0.420157720288036,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.07377150981884005,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.13519214026383752,-0.04981937155057032,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0
