1.936632024754776360e+00,-2.195759873761463088e-01,-1.145513352499119286e-01,-0.000000000000000000e+00,-0.000000000000000000e+00.1,-0.000000000000000000e+00.2,-0.000000000000000000e+00.3,-0.000000000000000000e+00.4,-0.000000000000000000e+00.5,-1.302014062066645383e-01,0.000000000000000000e+00,0.000000000000000000e+00.1,-0.000000000000000000e+00.6,0.000000000000000000e+00.2,-0.000000000000000000e+00.7,-1.470585256791121084e-03,0.000000000000000000e+00.3,0.000000000000000000e+00.4,0.000000000000000000e+00.5,-0.000000000000000000e+00.8,0.000000000000000000e+00.6,0.000000000000000000e+00.7,0.000000000000000000e+00.8,0.000000000000000000e+00.9,-1.025438574291676341e-01,-0.000000000000000000e+00.9,0.000000000000000000e+00.10,8.847284478127369345e-02,0.000000000000000000e+00.11,0.000000000000000000e+00.12,-0.000000000000000000e+00.10,-4.224707506617692565e-01,-2.265796156394446204e-01,0.000000000000000000e+00.13,0.000000000000000000e+00.14,-0.000000000000000000e+00.11,-0.000000000000000000e+00.12,-0.000000000000000000e+00.13,-0.000000000000000000e+00.14,-0.000000000000000000e+00.15,-4.808703277366156714e-02,-4.563583158432751863e-02,-0.000000000000000000e+00.16,6.296145084662078083e-03,-0.000000000000000000e+00.17,0.000000000000000000e+00.15,0.000000000000000000e+00.16,-0.000000000000000000e+00.18,-3.532790431999780489e-01,0.000000000000000000e+00.17,-4.598949818603077500e-01,-8.385062716101240876e-02,0.000000000000000000e+00.18,-0.000000000000000000e+00.19,-0.000000000000000000e+00.20,-0.000000000000000000e+00.21,-0.000000000000000000e+00.22,-0.000000000000000000e+00.23,0.000000000000000000e+00.19,-1.311646909377355563e-01,-0.000000000000000000e+00.24,8.350838740469331001e-03,0.000000000000000000e+00.20,0.000000000000000000e+00.21,1.481236181525535101e-01,-0.000000000000000000e+00.25,0.000000000000000000e+00.22,3.477204610298486598e-01,1.614681464508401767e-03,0.000000000000000000e+00.23,0.000000000000000000e+00.24,0.000000000000000000e+00.25,0.000000000000000000e+00.26,3.589080423741862480e-02,0.000000000000000000e+00.27,-6.760441951053437759e-02,0.000000000000000000e+00.28,0.000000000000000000e+00.29,0.000000000000000000e+00.30,0.000000000000000000e+00.31,0.000000000000000000e+00.32,-0.000000000000000000e+00.26,0.000000000000000000e+00.33,0.000000000000000000e+00.34,0.000000000000000000e+00.35,0.000000000000000000e+00.36,-0.000000000000000000e+00.27,0.000000000000000000e+00.37,0.000000000000000000e+00.38,2.573771923081042898e-02,1.246578073109471940e-01,0.000000000000000000e+00.39,0.000000000000000000e+00.40,-0.000000000000000000e+00.28,2.630903284899406558e-02,7.457829054245190825e-02,0.000000000000000000e+00.41,-0.000000000000000000e+00.29,-2.575168635077695889e-01,4.985382753808013934e-02
0.006296145084662078,0.0,0.0,0.0,0.02084323892085388,-0.0,-0.0,0.0,0.0,-0.077469793419543,-0.0,0.0,0.0,0.0,0.015786843844012223,0.0,0.0,0.14513427990510908,-0.0,0.0,0.0,0.0,0.0827111732224207,0.0,-0.0,0.0,-0.0,-0.2175411064605056,-0.0,0.0,-0.0,0.0,-0.0,0.26762194932021605,0.06841719371851909,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,2.91533262558895,-0.06717540918788693,-0.421258492876022,0.0,0.0,-0.0,-0.16188306523042031,-0.0,0.0,-0.0,0.144493349852,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.22811141279744804,-0.0,0.0,0.0,-0.0,0.12375455965512085,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.00883184726489981,-0.0,-0.13091711502517608,-0.0,-1.7379713067048987,-0.0,0.0,0.0,-0.12972133117696516
-0.0,-0.0,-0.05133179256397656,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.06383198508650015,0.1440116312153604,0.06809562873014142,0.0,0.0068564396347071885,0.19513739567877367,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.07303867757137497,0.0,-0.7361357049909795,-0.0,0.0,0.0,-0.04365398308361696,-0.0,-0.11227266768177768,-0.0,-0.0,-0.0,-0.19616408639437943,-0.0,0.0,0.101394117827046,-0.0,-0.0010197121808643592,-0.23452439779181591,-0.06717540918788693,2.122587758153527,-0.12016815436269,0.0,-0.1613288678670425,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.08145131316953022,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.028586570873765472,0.0,-0.10478360027117412,-0.0,-0.20330320982233577,-0.04885901676920824,-0.05097984744888016,-0.0,-0.0,-0.051208120742031585,-0.0,-0.0,0.0,-0.0,-0.019493718355914284,-0.0,-0.0,-0.13317286101216022,-0.0,-0.05010388027072383,-0.0,0.0
0.0,-0.0,0.0,-0.1499346984680477,-0.18200654928734408,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.1135269786955993,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.246548100885481,-0.0,-0.0,-0.2619713614366789,-0.0,0.0,-0.004402451114567333,0.0,0.0,0.10106150309081552,-0.0,-0.0,0.0,0.0,-0.0649225726481848,-0.0,-0.0,-0.421258492876022,-0.12016815436269,2.898162581436164,-0.3473922008984747,-0.2148621527966752,0.0,-0.43354018706001746,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.005179666127429452,-0.029937942160798744,0.0,-0.0,0.033688056871076476,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.07329244289479833,-0.0,0.0,-0.0,-1.1439403437378624,-0.0,0.0,-0.0
0.0,0.0,0.2515351824286902,-0.0,0.0,0.09754327443041574,0.0,0.0,0.002247247643633586,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.03856797956301541,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.18983262942813176,-0.0,0.0,-0.0,-0.11760161782456573,-0.23416628796199093,0.0,0.0,0.0,-0.0,-0.0,-0.5202444971504842,0.0,-0.08875386404686304,0.0,0.0,-0.3473922008984747,2.303665017507484,-0.27413170255126146,0.0,-0.12242945578217328,-0.0,0.0,-0.0,-0.00019679274909372596,0.0,0.0,0.0,0.08506515663226674,0.0,0.0,0.0,-0.0,-0.02474409920608016,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.20189996746435776,0.01850538188846236,0.0,0.0,-0.0,0.0,-0.043081503496435754,0.0,0.0,0.0,-0.250020703911602,0.0,-0.0,0.0,-0.11451126497859208,-0.4011553279737951,0.0,-0.0,0.0,-0.0,0.0,-0.07065405685126327,0.0,0.0,-0.0
-0.0,-0.0,0.0,0.0,-0.0,0.0,0.1192328480708908,0.05702920809272297,0.0,-0.0,0.0,0.13341457990489583,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.6643341024760693,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.2513666062408933,-0.023993189477882183,-0.0,-0.0,-0.13225454745608428,0.0,-0.0,-0.07507373596545673,-0.238536796754002,-0.0,-0.0,0.0,0.23101697071858512,0.0,-0.0,-0.0,-0.0,0.0,-0.1613288678670425,-0.2148621527966752,-0.27413170255126146,2.3588996927097905,-0.04008321838112536,-0.0,-0.06025989885836477,0.0,0.0,0.0,-0.0,0.0,0.0,0.22651913408642496,0.0,0.0,0.0,0.0,0.04759534880824166,0.0,0.1540637236270951,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.021205528418186338,-0.0,-0.0,0.0,-0.003638211328555925,0.0,-0.0,0.0,-0.13069467969413978,-0.0,0.0,0.0,0.0,0.041006073176793854,0.0,0.0,0.0,0.0,-0.5637170450730954,-0.05702792583837656,0.0
-0.35327904319997805,-0.0,-0.0,0.0,-0.0,-0.6307102923016563,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.11990304399191844,-0.0,-0.0,0.13666694830177467,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.3259417854073516,-0.13793817929728072,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.04008321838112536,3.962981606889645,-0.3164213412154352,-0.0,0.0,0.0,0.0,-0.0,-0.4653346469049749,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.19475139930780097,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.024166477004059526,0.0,0.012026618938668314,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.21612727663320744,-0.0,0.0,-0.0,-2.0464452906146535,-0.0
0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.04136852871241105,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.05780198818583892,0.0,0.0,0.05289999193583735,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.5180863141776028,0.0,0.0,0.0,-1.0017025755170235,0.0,0.0,-0.16188306523042031,-0.0,-0.43354018706001746,-0.12242945578217328,-0.0,-0.3164213412154352,3.707803030191388,-0.0,0.06789567653116167,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.22464835474730543,0.0,0.0,0.0,0.0,0.0,0.0,-0.3095327460166325,0.0,0.10549162988350974,0.0,0.0,-0.0,-0.0,-0.0,-0.00408752701231869,-0.0965664999175501,0.025474526493614164,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-1.4473683783475555
-0.45989498186030775,-0.0,-0.0,0.023199393402157917,0.0,-0.0,0.0,0.1754953660318014,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.1427920803236843,-0.011391222473169796,-0.0,0.0,-0.0,0.0,-0.09751643093145068,-0.0,-0.0,-0.0,0.022059060742966388,-0.005986334430467792,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07979278213574979,-0.0,-0.0,-0.0,-0.0,-0.06025989885836477,-0.0,-0.0,1.559667667183248,-0.1874988730840917,-0.2112537282330456,0.0,-0.0,-0.0,-0.0,0.0,-0.11128203897068623,0.0,0.0,0.0,0.11988540425482462,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.007084680315207872,-0.0,0.0,-0.0,0.0,0.0,-0.19804137665593705,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.4726818522802872,-0.00098497147895367,-0.0,-0.0,-0.0,-0.0,0.0,-0.12927854000826633,-0.0,0.0
-0.08385062716101242,-0.7730830700090005,-0.6707759784922743,0.0,0.0,-0.0,-0.33005583554182544,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.11728185004103396,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.06789567653116167,-0.1874988730840917,2.9959054501496767,-0.23394648475406368,0.0,-0.0,-0.29351313854009514,-0.5130240496157853,-0.0,-0.042709073076617775,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1077245698118566,-0.0,-0.03515181124473815,0.0,-0.0,-0.12171923737494776,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.06001956126679282,0.0,0.0,0.07523427011244929,-0.0,0.0,-0.0,-0.0,-0.12289980234769061,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0,-0.199195495340922,0.0,-0.0,0.12298398601935152,-0.0,0.0,0.0,-0.0,-0.0,-0.03496537589675696,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.008746182214116447,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.2112537282330456,-0.23394648475406368,3.101186411333737,-0.30095706858535703,0.09847881812164644,-0.0,-0.0,-0.0,-0.0,0.15088805139229855,0.0,0.0,0.0,-0.0,-0.274515615980803,-0.0,-1.1133917696524946,-0.08950123431292886,-0.0,-0.18594433801001864,-0.5451988913841331,0.0,-0.0,-0.0,0.0,0.0,0.0,0.2967321601235852,-0.0,-0.16168910791355795,0.2668291496896101,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.09232609509927002,-0.0,-0.0,-0.3902742762471173,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
-0.0,-0.09559151914589363,0.0,-1.732016533896708,-0.8917272331791034,0.0,-0.0,-0.0,-0.0,0.1357679480049625,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.02863830569546482,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.1517066755894097,0.054064266797305846,0.0,0.144493349852,0.0,-0.0,-0.00019679274909372596,0.0,0.0,-0.0,0.0,0.0,-0.30095706858535703,3.53470508216438,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.09923197513273481,0.0,0.0,-0.2259105003741172,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.10688514109571984,0.12343012931048487,0.0,0.050732159314083154,0.0,0.0,0.0,0.213970922462284,0.0,0.0,-0.07212508939755388,-0.08097493577027806,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.247423515118412,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.006949199351955489,-0.0
-0.0,-0.020852422597094432,-0.42155236220862496,0.0,-0.5679228410235124,-2.320108825206815,-0.0,-0.034796442435100196,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.13088899723585387,-0.0,-0.0,-0.0,-0.20805313544075849,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.24979654800904252,0.10445738901123432,0.0043818592318064144,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.09847881812164644,0.0,4.131791582938408,-0.0,-0.12071314882270336,-0.3639760971498078,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.026452705104243444,0.0,0.0,0.0,0.0,0.0,0.06115029695881952,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.10992302655969344,0.0,-0.0,-0.0,-0.09270392295023187,0.0,-0.0,-0.0,-0.0,0.0029720745804572607,0.0,0.0,0.13745971942691632,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0
-0.0,-0.0,-0.8437801817017692,0.0,0.0,-0.11766430073512033,-0.0,-0.0,-0.45325061235521186,-0.0,-0.07032015182940284,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0131899147718516,0.0,-0.0,-0.0,-0.0,0.036199013994795616,0.0,-0.08607266170042925,0.21285757945384323,0.16236076552485584,-0.0,0.0,0.0,0.034818413277996965,-0.04417928992005592,-0.0,0.20387322402989888,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.4653346469049749,-0.0,-0.0,-0.29351313854009514,-0.0,0.0,-0.0,3.447077821629051,-0.189498402299752,-0.0,-0.4421234863588336,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.08406700430479318,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.06624515978460901,0.0,0.09498898776766544,0.0,0.0,0.0,-0.0,0.016680408550588915,-0.0,0.07793346641153774,-0.4145449841899308,0.0,0.0,-0.0,-0.07904381894819205,0.0,0.0,-0.0,0.0,0.0,-0.33421903369595396,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.47113171075487775,-0.9143342095705038,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.059432526794971685,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.5130240496157853,-0.0,-0.0,-0.12071314882270336,-0.189498402299752,3.239510763203617,-0.359022448906193,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1678433052850216,-0.0,-0.0,-0.7183220897459738,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.09630808271315666,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.18483520199153636,-0.11711714008812822,-1.3715163875509937,-2.0942551867227595,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.09147759499294367,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.08526796911491372,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0873891363681247,0.0,0.0,0.0,0.08506515663226674,0.22651913408642496,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.3639760971498078,-0.0,-0.359022448906193,4.615664926380525,-0.0,0.0,0.0,0.0,0.0,0.0,-0.10637197288861612,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.02029145473099645,0.0,0.0,-0.008593083120054482,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.042108077158093886,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0
0.0,0.0,-0.0,0.0,0.177755168865418,-0.0,-0.0,0.0,-0.0,-0.5993871898778457,-0.1416800400717747,-0.587196084988818,-0.10351236077636589,-0.07404808167609161,-0.0,0.0021570980048509,-0.0,0.0,-0.0,-0.0,-0.0,0.08273551251738771,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.06815308718744544,0.0,0.0,0.0812678265643523,0.0,0.04601384146392015,-0.0,0.0,0.01964447842777473,0.0,0.0,0.0,0.12394854522630679,0.22953664079074557,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.11128203897068623,-0.042709073076617775,-0.0,0.0,-0.0,-0.4421234863588336,-0.0,-0.0,2.7291243189043897,-0.21547528823074713,-0.18557264407575305,-0.0,-0.0,-0.0,-0.0,-0.2204964457224506,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.1914433907468051,-0.0,-0.042373125695280886,-0.21265027301221487,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.012149928904625814,-0.03836446779490141,-0.0,-0.0,-0.0,-0.28225286351730294,-0.0,-0.5393103522418499,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
-0.13116469093773556,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.06591828572373512,-0.0,-0.04930544044547653,-0.0,0.0,-0.0,0.0,0.0,0.12016310316609619,-0.0,0.0,0.0,0.0,0.12698570181727142,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0024215220930033903,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.15088805139229855,0.0,-0.0,-0.0,0.0,0.0,-0.21547528823074713,1.8573001535702185,-0.4065605686385039,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.24702558319842727,0.0,0.0,0.13718861110534236,-0.06094383566895627,0.0,-0.4805186550182653,0.0,0.0,0.12478579286088833,0.130972447353673,-0.0,-0.0,-0.031007377053081247,-0.0,0.047263432233648296,-0.0,-0.18323806561250447,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.10581586937888415,-0.0,-0.4012896027040436,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.00842810606209148,0.0,0.0,-0.0,0.0,-0.2571354455380804,-0.030909364418504424,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18557264407575305,-0.4065605686385039,2.4043709041203365,-0.08397644592992265,-0.21190656021275223,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.23842504297341968,-0.6577184736498525,0.0,-0.16380845228877394,0.0,-0.0,-0.0,0.0,-0.043421028461355295,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.2596085353449238,0.0,-0.0,0.05495288159595595,0.18660572753493457,0.0,0.0,0.20667497076751704
0.008350838740469331,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-1.7108561461829175,-0.0,0.0,0.0,-0.1673659016553787,0.0,-0.07564215719067197,0.050227468340526674,0.0,-0.0,-0.0,-0.0,0.0,0.05093402501855416,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.09923197513273481,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.08397644592992265,2.971507169063054,-0.7151675345077105,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0728316248413647,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.10082216231521977,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.1853978239096113,-0.0,-0.0,-0.0,-0.5310674928153513,-0.0,0.0,-0.0,0.0,-0.23194451990958936,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.10056687916720423,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.043641316714198554,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.02474409920608016,0.04759534880824166,0.0,-0.0,0.11988540425482462,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.21190656021275223,-0.7151675345077105,2.9486890732282465,-0.801864817450253,-0.0,-0.06567948130635876,0.0,-0.10704959646741875,-0.06047212482282868,-0.0,-0.0,-0.011225414390504196,-0.0,0.0,-0.14833561918338145,0.0,-0.0,-0.09281931198460733,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.09531661415258505,-0.0,-0.0
0.0,0.0,0.0,0.0,0.0,0.09602549581658462,-0.41222258829001635,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.30037580274824965,-0.0,-0.0,-0.07128975372920494,-0.0,-0.5518377229352713,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.17525700801858415,0.0,0.19388375647883424,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.16242702654977223,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.801864817450253,4.176689269592573,-0.3121359423234277,-0.24862163026265893,-0.0,-0.8616642764754051,-0.10475832053519644,-0.0,-0.0,-0.0,-0.4138945066332708,-0.14463305352260836,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.1635917780240612,-0.09295058025567536,-0.0,-0.23008777986583256,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
0.1481236181525535,0.0,0.0,-0.0,0.0,0.0,-0.12512164789772764,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.2304314747688368,-0.00820433501171144,0.0,-0.0,-0.0,-0.0,-0.0,-0.3204448508003484,0.0,-0.0,0.0,0.0,0.0,0.0,0.17818676867656105,-0.0,-0.0,0.0,-0.0,0.08333514278764383,-0.0,0.0,-0.0,0.0,0.003952222845955787,-0.0,-0.0,-0.0,0.14194390643923577,0.0,0.0,0.0,0.0,-0.0,0.1540637236270951,0.0,-0.0,0.0,-0.0,-0.274515615980803,-0.2259105003741172,0.0,-0.0,-0.0,-0.10637197288861612,-0.0,0.0,-0.0,0.0,-0.0,-0.3121359423234277,3.8476841459938855,-0.8573886792162925,-0.0,-0.3970363119834968,-0.0,-0.0,-1.0931629011675428,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.024339786417199263,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.04085033888422655,-0.0,-0.0,-0.10250919736239576,0.2500020393772022,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0
