1.607345137099573718e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-1.724764922578548090e-02,0.000000000000000000e+00.1,0.000000000000000000e+00.2,-0.000000000000000000e+00.1,-0.000000000000000000e+00.2,0.000000000000000000e+00.3,-0.000000000000000000e+00.3,-0.000000000000000000e+00.4,0.000000000000000000e+00.4,-0.000000000000000000e+00.5,-0.000000000000000000e+00.6,-0.000000000000000000e+00.7,-1.577751174535059753e-01,0.000000000000000000e+00.5,0.000000000000000000e+00.6,-0.000000000000000000e+00.8,-0.000000000000000000e+00.9,0.000000000000000000e+00.7,0.000000000000000000e+00.8,0.000000000000000000e+00.9,8.153074594754249060e-02,-2.513700499343314299e-01,9.603211169540568082e-02,0.000000000000000000e+00.10,0.000000000000000000e+00.11,-0.000000000000000000e+00.10,0.000000000000000000e+00.12,-0.000000000000000000e+00.11,-0.000000000000000000e+00.12,-2.014659647865678915e-01,0.000000000000000000e+00.13,0.000000000000000000e+00.14,-0.000000000000000000e+00.13,-1.625183578306912124e-01,-2.280211838558536819e-01,-0.000000000000000000e+00.14,0.000000000000000000e+00.15,-0.000000000000000000e+00.15,0.000000000000000000e+00.16,0.000000000000000000e+00.17,-0.000000000000000000e+00.16,-0.000000000000000000e+00.17,0.000000000000000000e+00.18,0.000000000000000000e+00.19,0.000000000000000000e+00.20,-1.566149342527311805e-01,-0.000000000000000000e+00.18,-1.723678543115488571e-01,0.000000000000000000e+00.21,0.000000000000000000e+00.22,1.629904194288872288e-01,0.000000000000000000e+00.23,-0.000000000000000000e+00.19,0.000000000000000000e+00.24,-0.000000000000000000e+00.20,-0.000000000000000000e+00.21,-0.000000000000000000e+00.22,0.000000000000000000e+00.25,-0.000000000000000000e+00.23,0.000000000000000000e+00.26,-0.000000000000000000e+00.24,-8.774197401567035426e-02,0.000000000000000000e+00.27,0.000000000000000000e+00.28,-0.000000000000000000e+00.25,0.000000000000000000e+00.29,0.000000000000000000e+00.30,0.000000000000000000e+00.31,0.000000000000000000e+00.32,2.454196013401637733e-01,0.000000000000000000e+00.33,-0.000000000000000000e+00.26,-0.000000000000000000e+00.27,-0.000000000000000000e+00.28,0.000000000000000000e+00.34,-0.000000000000000000e+00.29,-0.000000000000000000e+00.30,5.140345079948448193e-02,0.000000000000000000e+00.35,0.000000000000000000e+00.36,1.230649214816580683e-01,0.000000000000000000e+00.37,0.000000000000000000e+00.38,0.000000000000000000e+00.39,-0.000000000000000000e+00.31,-0.000000000000000000e+00.32,0.000000000000000000e+00.40,1.022633114075398170e-01,-0.000000000000000000e+00.33,0.000000000000000000e+00.41,-0.000000000000000000e+00.34,1.665840482532046640e-01,-3.327138021110987443e-01,-0.000000000000000000e+00.35,-0.000000000000000000e+00.36,-0.000000000000000000e+00.37,-6.058998875929678257e-02
-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.3272547438678657,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.28235299581001166,-0.0,-0.0,-0.0,-0.5155604657485845,-0.0,-0.0,0.0,0.0,-0.0,-0.11574482330498408,-0.10663145533353234,-0.0,0.0,0.0,-0.0,-0.0,3.432395333415342,-0.0,-0.3846176351753073,-0.0,-0.0,-0.4427447075925453,-0.2737740597510579,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.20118965252827195,0.0,0.0,0.2379464060026391,0.215082841323674,0.0,0.0,0.0,0.08879545270295616,0.0,-0.0,-0.0,-0.0,-0.11667095309702497,-0.0,0.02687546380876412,0.09271550371718211,-0.0,0.0,0.0,0.04821092800613616,-0.0,-0.08833707141966075,0.0,0.0,0.0,-0.14666262249605672,-0.0,0.0,-0.0,-1.1141676037290176,-0.1183093260783634,0.0,-0.0,-0.0
-0.0,0.0,0.0,-0.21779652349179368,-0.0,0.0,0.0,-0.5073992731330604,-0.0,-0.0,0.0,0.10014676815726269,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.28837901649249403,0.0,0.11914587835191684,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.39550928204046826,-0.0,0.0,-0.0,-0.49179418704791056,-0.18203332728675503,-0.1262945536240238,-0.0,0.0,0.0,-0.11286258381272107,-0.4512534743210339,-0.12070259145745912,-0.0,2.588775060566068,-0.0,-0.27031666807970206,-0.3764106768819618,-0.0,-0.0,0.204571378321158,0.16544614763565477,0.0,-0.011329229395703168,0.0,0.0,-0.0,-0.0,-0.014913826656455836,-0.0830911860874156,0.0,-0.0,0.04519180351067931,-0.0,-0.0,0.0,0.0,0.0,0.10885405875067776,0.0,0.0,0.0,0.0,0.0,0.18095844415583773,-0.23694062765539112,0.0,0.0038836881510920826,0.046873679798944565,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.027869332666314663,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0
0.0,0.0,0.050200983778018855,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.5215266976263356,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.749944815712008,-0.0,0.0,-0.0,0.0,-0.08444535939407441,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.20513994918576084,0.0,-0.2536723222545784,-0.3846176351753073,-0.0,3.270665839041199,-0.21815899865269367,-0.0,0.0,-0.5255620923541721,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.027463032839523893,0.0,0.25402005932427724,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.46292438439838646,0.0,0.0,-0.0,0.06620657562795093,0.0,0.05653099663762418,0.0,-0.0,0.0,-0.0,0.0,0.0,0.14174857908296262,0.19689551848617656,0.0,0.0,0.1680251175564466,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.15703100930576117,-0.0,-0.0,-1.0543621784363864,0.0,0.0,-0.0
0.0,0.0,0.0,0.0,-0.05750531488165112,-0.0,0.0,0.0,-0.055060739245803056,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.28910924301511187,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.22942186376867907,-0.0,0.0,0.0,-0.020192412964733276,-0.0,0.0,-0.0,-0.15343752970306979,-0.07126981058660119,0.0,-0.0,-0.0,-0.0,-0.12724430226745467,-0.12485478158407416,-0.0,-0.0,-0.27031666807970206,-0.21815899865269367,2.4611193782810106,-0.6806466258621029,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.058800572534257634,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.24407625629982008,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.5152939073993811,-0.0,-0.0
0.0,0.0,0.0,0.03893248704902615,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.17659201231667135,-0.0,0.0,-0.0,0.10719181498642552,0.0,-0.0,0.39977322445896624,-0.3637053135613368,0.0,0.0,-0.0,0.0,0.0,0.07188898775041815,-0.358737724621523,-0.1303930589845766,-0.0,-0.0,0.0,0.14226185702132743,0.18876499104662928,-0.0,-0.11890122160431296,-0.22999378717294852,-0.0,0.1549080003990825,0.0,0.0,-0.35710741086150594,-0.0,0.0,-0.0,-0.3764106768819618,-0.0,-0.6806466258621029,2.940264415144718,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.1371490075953517,-0.0,-0.0,0.0,-0.0,0.0,0.12220025872949283,0.0,-0.0,0.0,0.06981807715212941,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016461061420738143,-0.0,-0.11907156216239044,-0.11014641870197688,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.5153100162929065,-0.0,-0.0
-0.15661493425273118,-0.0,-0.015350788888940795,0.0,-0.0,-0.31676953801816515,-0.0,-0.0,-0.5790622480488049,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.004238683917326532,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.6762361842069682,-0.0,-0.09582828398489165,0.0,0.0,0.0,-0.0,0.0,-0.4427447075925453,-0.0,0.0,-0.0,0.0,4.336127157452603,-0.4998601703445503,-0.0,-0.0,-0.0,0.0,-0.0,-0.05730092432007999,0.0,-0.0,-0.17049113000240027,-0.13010949383409473,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.03809020271741647,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.5279394444742741,0.0,0.0,0.0,0.1125752249539662,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.01913458865352512,0.0,-0.0,0.0,-0.0,-0.0,0.0,-1.5552771511694703,-0.17590402307278302
-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.11144341519106551,-0.0,-0.0,0.0,0.0,0.0,-0.12682598865570544,0.0,0.20582635771586247,0.15292601540109943,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.6798471251669481,-0.1953156427530632,-0.003548727047780316,-0.0,-0.0,-0.42308032273475854,-0.0,-0.0,-0.2737740597510579,-0.0,-0.5255620923541721,-0.0,-0.0,-0.4998601703445503,4.693378350044585,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.20030886126274927,0.0,0.0,0.1658742605913831,0.0008253024780873634,0.0,0.018154811743743757,0.0,-0.0,0.0,0.0,-0.0,0.2584178379754312,-0.0,0.0,0.0,0.07489234939900326,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.223611421169559,-0.09604246389998086,0.0,-0.0,-1.893273598946616
-0.17236785431154883,0.0,-0.0,0.023951674988553624,0.0,-0.11039256508234616,-0.1457412344798741,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.03851394833111663,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.3102398805073424,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.053520356329019365,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.1898425799558784,0.0,0.204571378321158,0.0,0.0,0.0,-0.0,0.0,1.833611787511016,-0.0,-0.0,0.15814510861308195,0.0,-0.18007830573721953,0.0,0.0,-0.08752578565490801,0.007660758090763615,0.0,-0.0,0.0,0.0,-0.2892655090085763,-0.0,-0.1742965838030869,0.0,0.0,-0.0,0.0,-0.0,-0.1849250729457207,-0.0,-0.0,0.0,0.0,-0.0,-0.09406166995960696,-0.4537535614475324,0.0,-0.0,-0.0,0.15257118920721377,0.0065023618489027275,0.0,0.14959513107444408,0.0,-0.0,0.0,-0.10161902659905436,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.15087105801615208,-0.0,-0.0
0.0,-0.5380310905321521,-0.8910735017304051,0.24212555641555528,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.03303919700903021,-0.0,0.1664706017558578,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.09905478536759901,-0.0,-0.0,-0.0,-0.0,0.16544614763565477,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,4.671821660736343,-0.915277676413424,0.0,-1.0677644039654623,-0.059567663554842554,-0.7991863009718004,-0.0,-0.0,0.13997770803656293,-0.0,-0.0,-0.0,0.023892462808371463,0.0,-0.0,-0.5192822264993663,0.0,-0.0,-0.0,-0.0,-0.01942268530237872,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.09142839715840896,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.04068453878088058,-0.0,-0.0,-0.0,-0.0,-0.23650530341372372,-0.0,-0.009561307216447382,0.0,-0.00029585242790651256,-0.0
0.0,-0.13370336860125415,-0.0,0.0,-0.1147951278844857,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.29130889152644784,-0.5886542853475166,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.06881926945533584,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.915277676413424,3.4273560861919177,-0.37036508260289913,-0.0,-0.051814275571921635,-0.008720821323602712,-0.0,-0.07010027487507843,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.1461871731298458,-0.1901465747391352,-0.0,-0.0,-0.0,-0.5348169624478432,-0.0,-0.3154601072380061,-0.0,-0.08298601938312006,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.25634950640430043,0.0,0.0,0.0,0.0,0.17002122311473322,0.0,0.0,-0.0,-0.012938848052297097,0.0,0.0,-0.0,0.03984902522906461,-0.0,0.0,-0.0,0.0
0.16299041942888723,-0.0,0.0,-0.7449890855170017,-0.8232359702014117,0.012275456204866631,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.07437863899795435,0.0,0.04546081584859806,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.07954325976343171,-0.15841135630677236,0.0,-0.0036945721223336767,0.0,0.0,0.0,0.0,0.0,-0.0,-0.00117994836435583,-0.0,-0.12409110510530016,-0.0,-0.011329229395703168,-0.0,-0.0,-0.0,0.0,-0.0,0.15814510861308195,0.0,-0.37036508260289913,2.2641153076586904,0.005889551729625617,0.0,-0.22102846476829405,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.13697632040291066,0.0,0.0,0.0,-0.0,0.11482532019479116,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.09703514029539806,-0.016077957418282572,0.0,0.0,-0.3113506964012662,0.0,0.0,0.0,0.26153871148951446,-0.0
0.0,-0.0,-0.5327785354598298,0.058444795103995674,-0.7125567959358252,-0.9936212857806797,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06463111378812225,0.0,-0.0,0.3394915051454354,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-1.0677644039654623,-0.0,0.005889551729625617,3.990769220255292,-0.2896753080636396,-0.0,-0.3705335989885148,0.0,0.05866789861018303,-0.0,-0.0,-0.23715879862465783,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.05143504957254651,0.0,-0.0,-0.0,-0.0045599277524249115,0.2382839591665068,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.009790129761213769,0.0
-0.0,-0.0,-0.8324977816813506,0.0,-0.0,-0.8417680506274675,-0.0,-0.0,-0.1420873058566889,0.0,-0.34156617181072574,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.08670664399954162,-0.0,-0.0,0.0,0.0,0.0,0.1441189594668043,0.02748919254019334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14940561451418424,-0.0,0.0,-0.0,-0.0,-0.0,-0.05730092432007999,-0.0,-0.18007830573721953,-0.059567663554842554,-0.051814275571921635,0.0,-0.2896753080636396,3.35408498291684,0.0,-0.12354870714380174,-0.0,0.0,-0.19864442964999307,-0.08587040563580929,-0.028499410593737295,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.07094111105019206,0.0,0.160603388350767,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.023851071239493777,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.4868938142429872,-0.0
0.0,-0.0,-0.0,0.0,-0.21919936126745587,0.0,-0.0,-0.319933256112285,-0.0,0.0,0.2073392017500088,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.8645329179381693,0.012123331783338952,-0.4186574101514602,-0.0,0.0,0.0,-0.0,0.12449364609344032,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.1060267313715082,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.002915627424243919,-0.0,-0.014118402151652148,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.7991863009718004,-0.008720821323602712,-0.22102846476829405,-0.0,0.0,3.598930607069203,-0.17911099305107633,0.0,0.0,0.0,-0.0,-0.0,0.08459813115586937,0.0,0.0,-0.8896718703888791,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.10523693122010264,-0.0437904055140679,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.1877512870173064,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.05851933569046444,-0.0,0.0,0.05918315092747112,-0.0,0.0
-0.0,-0.08439005481062538,-0.1680493134044103,-0.0,-0.5958892217516736,-0.0,-0.0,-0.5554194911870913,-1.503997073448112,0.0,-0.0,0.006136699163001409,-0.0,-0.0,-0.0,-0.0,0.09628018688112229,-0.0,0.2185502341590853,-0.4668727182422203,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.07810290852346659,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1793462211217002,-0.0,-0.07255094283668213,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.027463032839523893,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.3705335989885148,-0.12354870714380174,-0.17911099305107633,4.242842557026975,-0.0,0.0,-0.0,-0.06240451258628987,-0.2427747389432276,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.03227185523062454,-0.0,0.0
-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.4871044406793745,-0.0,-0.0,-0.0,-0.0,-0.007204534533584721,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.2954791876786137,-0.0,-0.0,-0.4962756144480885,-0.14652510139662303,-0.0,-0.2165403941724096,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.14517320241819087,0.0,0.0,-0.0,0.0,-0.0,-0.014913826656455836,0.0,-0.0,-0.0,-0.17049113000240027,-0.0,-0.08752578565490801,-0.0,-0.07010027487507843,-0.0,0.0,-0.0,0.0,-0.0,3.295280011442759,-0.0,-0.28689007400337935,-0.0,0.0,-0.0,-0.0,-0.1328210545945143,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.27311045756691754,-0.0,-0.21797429745984692,-0.0,-0.0,-0.0,-0.2106094474394712,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.009306256425554476,-0.0,-0.0,0.0,-0.0,-0.8371748276959213,-0.0,-0.0,-0.0,-0.0,0.19432883305528367,-0.02044384146130974,-0.0,0.0
-0.0,0.0,-0.0,-0.062093386440516526,0.0,-0.0,-0.0,-0.06178223303440142,-0.0,-0.42777618876281936,-0.08152342862558073,-0.31316592199106885,-0.0,-0.01619672246499092,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.11192865026527862,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.18330422365820023,-0.0,-0.0,-0.0830911860874156,0.25402005932427724,-0.0,-0.0,-0.13010949383409473,-0.0,0.007660758090763615,0.13997770803656293,0.0,0.0,0.05866789861018303,0.0,0.0,0.0,-0.0,1.877365711476532,-0.4833411404518934,-0.0,0.0,-0.0,-0.0,0.0,0.0064443671501533736,-0.0,0.0,-0.0,0.0,0.0,0.005250596183088352,0.0,-0.0,-0.22007492294422323,0.0,0.0,-0.0,0.09636772129012147,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.05520287691772277,-0.0,-0.0,-0.0,0.0,0.07231215185334576,0.15085702857103933,-0.08756536815007974,0.0,-0.0,0.11572545571429833,-0.0,-0.0,0.0
0.0,-0.0,-0.06125348277739568,0.0,0.0,-0.12226678408767624,-0.0,-0.0,-0.0,-0.9936416753213649,-0.0,-0.3194777795827568,-0.017788034928395275,-0.0,-0.21297490512992345,-0.0,-0.0,-0.0,-0.0,-0.0,-0.557881546956561,-0.0,-0.16144184642115833,-0.0,-0.0,-0.10740232944164071,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.01947017976739127,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.11845253123664888,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.19864442964999307,0.0,-0.0,-0.28689007400337935,-0.4833411404518934,4.176910584288766,-0.2028407468195169,-0.0,-0.01669377077132172,-0.0,-0.08497608697217436,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.5128291648707544,-0.46635939681847366,-0.0,-0.20932164564316447,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.04542693689188978,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.2779213474002424,0.12991410526935945
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-2.005605432558709,-0.0,-0.07678809608073703,-0.23636801812465408,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.011473419999367247,0.0,0.0,-0.0,-0.0,-0.0,-0.17766421070103255,-0.0,0.0,0.0,0.0,-0.0,-0.09038528878689414,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.08587040563580929,-0.0,-0.06240451258628987,-0.0,-0.0,-0.2028407468195169,4.027531017875152,-0.8279802032928391,-0.0,-0.0,-0.09434530273332148,-0.0,-0.16472228575592632,-0.0,-0.0,-0.0,-0.02260800427869912,-0.11123023295075311,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.10722292277396486,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.09752898523639507,-0.0,-0.0,-0.0,-0.0276242887786924,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.04785700386875745,-0.0,0.0,0.0,0.15079165543277023,0.0,-0.0,0.04519180351067931,-0.0,0.058800572534257634,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.23715879862465783,-0.028499410593737295,-0.0,-0.2427747389432276,0.0,0.0,-0.0,-0.8279802032928391,3.3801721106858063,-0.0,-0.0,-0.4145060772837239,-0.0,-0.0,-0.0,-0.0,-0.0,-0.007109761319457846,-0.8302194795305393,-0.0,-0.21723041698833268,0.0,-0.3048431081223916,-0.06101198233337128,-0.0,0.0,0.0,0.19260023914789856,-0.0,-0.0,-0.17678511681866754,0.0,0.0,-0.0,0.0,0.07996224844218598,-0.0,0.0,0.0,0.34153039324860246,-0.0,0.0,-0.0,0.0,-0.0,0.0
-0.0,-0.0,0.0,-0.14778395262435867,0.0,0.05989434416435464,0.0,0.0,0.0,-0.08325602482136257,0.0,0.0,-0.0,-0.0,-0.1566263572981736,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.11666570519809212,-0.07180346985938289,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.18174697656714045,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.023892462808371463,0.0,-0.0,0.0,0.0,0.08459813115586937,0.0,-0.0,-0.0,-0.01669377077132172,-0.0,-0.0,2.921544175387396,-0.19272996275775,-0.6005927542908509,0.0,-0.8965870003629169,-0.052978627500218714,-0.0,-0.22121235142926213,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.6473395495682708,0.0,-0.0,-0.0,-0.0,0.05338771169157068,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0
-0.08774197401567035,0.0,-0.0,-0.0035672382501361942,0.0,-0.09638439317141204,-0.0,-0.0,-0.023168049974083657,-0.0,0.0,-0.0,-0.12777672908755724,-0.06856962163497453,-0.007704429457357832,-0.1478402064569296,-0.6349723956391284,-0.0,-0.11112035650586968,-0.0,-0.31835077426595937,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.16453912689854924,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.08213762114415275,-0.012532228969693476,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.2892655090085763,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.19272996275775,2.450635537432305,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.20929381631157595,-0.20340637378382692,-0.0,-0.0,0.32605170784469706,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.022037528597284323,0.0,-0.0,-0.0,-0.04185411094623525,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
