1.914520490738333747e+00,0.000000000000000000e+00,-1.670113266341209102e-01,-0.000000000000000000e+00,-6.130495036033658390e-02,-7.126365468177241203e-02,0.000000000000000000e+00.1,0.000000000000000000e+00.2,-0.000000000000000000e+00.1,0.000000000000000000e+00.3,-0.000000000000000000e+00.2,0.000000000000000000e+00.4,0.000000000000000000e+00.5,-0.000000000000000000e+00.3,0.000000000000000000e+00.6,-0.000000000000000000e+00.4,-0.000000000000000000e+00.5,-0.000000000000000000e+00.6,0.000000000000000000e+00.7,-1.622010323399906973e-01,-0.000000000000000000e+00.7,0.000000000000000000e+00.8,0.000000000000000000e+00.9,0.000000000000000000e+00.10,-0.000000000000000000e+00.8,1.338542868866764157e-01,-3.106146684400204125e-02,-2.949919369886300213e-02,-0.000000000000000000e+00.9,-0.000000000000000000e+00.10,-3.041255524952134470e-01,0.000000000000000000e+00.11,-1.488700249339043324e-01,-0.000000000000000000e+00.11,0.000000000000000000e+00.12,-0.000000000000000000e+00.12,0.000000000000000000e+00.13,0.000000000000000000e+00.14,1.728723350072719767e-01,0.000000000000000000e+00.15,-0.000000000000000000e+00.13,5.268700011771348946e-02,3.642179460201771385e-03,0.000000000000000000e+00.16,-0.000000000000000000e+00.14,-0.000000000000000000e+00.15,0.000000000000000000e+00.17,-1.202301505334476689e-01,2.951084118268491180e-02,0.000000000000000000e+00.18,-3.347927653619929833e-01,-0.000000000000000000e+00.16,-0.000000000000000000e+00.17,-1.125752504233305529e-01,-0.000000000000000000e+00.18,-0.000000000000000000e+00.19,0.000000000000000000e+00.19,0.000000000000000000e+00.20,0.000000000000000000e+00.21,0.000000000000000000e+00.22,0.000000000000000000e+00.23,0.000000000000000000e+00.24,-0.000000000000000000e+00.20,-0.000000000000000000e+00.21,0.000000000000000000e+00.25,-0.000000000000000000e+00.22,-0.000000000000000000e+00.23,0.000000000000000000e+00.26,0.000000000000000000e+00.27,0.000000000000000000e+00.28,-5.276668564345347867e-02,0.000000000000000000e+00.29,-3.294828498012070117e-02,0.000000000000000000e+00.30,7.652783908697781412e-02,0.000000000000000000e+00.31,-0.000000000000000000e+00.24,-0.000000000000000000e+00.25,-6.965489146155420253e-01,-0.000000000000000000e+00.26,0.000000000000000000e+00.32,0.000000000000000000e+00.33,-0.000000000000000000e+00.27,-0.000000000000000000e+00.28,-0.000000000000000000e+00.29,-0.000000000000000000e+00.30,0.000000000000000000e+00.34,-0.000000000000000000e+00.31,-0.000000000000000000e+00.32,0.000000000000000000e+00.35,-0.000000000000000000e+00.33,0.000000000000000000e+00.36,0.000000000000000000e+00.37,-6.904467089696521287e-02,0.000000000000000000e+00.38,-0.000000000000000000e+00.34,-0.000000000000000000e+00.35,-0.000000000000000000e+00.36,0.000000000000000000e+00.39,0.000000000000000000e+00.40
0.0,0.0,0.0,-0.0,0.14821619294581959,0.0,-0.017275466938313205,-0.0,-0.0,-0.0,-0.10340924918309333,-0.009355573065057481,-0.12019968171799893,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.08031578343003054,-0.0,0.0,0.052669484877738176,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.02870230273624189,-0.25166341674255105,-0.0,2.077870066263415,-0.0,-0.0,0.0,-0.2415954087782096,-0.0,-0.20588193243455027,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.13620784644532166,-0.0,-0.04751349286461486,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.03958384161663908,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.3680352034856529,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.043907424750855954,0.0,-1.0226926236122464,-0.0,0.0,-0.22526142822531636,-0.20753018265926507
-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.07413167417028388,0.0,-0.0,-0.0,0.03607663614578127,0.0,0.0,-0.0,0.0,0.0,0.0,0.1934076545829027,0.2939082762964158,0.0,-0.0,0.0,-0.0873228554159343,-0.0,-0.5943945583359992,0.0,0.0,0.0,-0.01390569358459307,-0.0,0.03542357078342779,0.0,-0.38253094640853685,-0.0,0.0,-0.0,0.0002097791209394933,0.12735362830941155,0.0751576037773856,0.0,-0.3894061349678771,-0.0,3.100378571994804,-0.0,0.16888695568667744,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0719299016795472,0.0,-0.0,-0.0,-0.03401107700438551,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.06954259355959036,0.0,-0.11022904704505936,0.0,0.01434297965758584,-0.0,0.0,0.17466103886755951,0.0,-1.5853260536496383,-0.0,-0.0,0.0,0.0,0.05601093225724953,0.0,0.0986142247653384,-0.0,-0.08234164770072627,0.0,-0.016101712168120334,-0.0,-0.2114072747118801,-0.0,0.0,-0.0,0.0
-0.0,0.0,0.0,0.0,0.0,0.0,0.010978591155704868,0.23780346116825277,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.10373212013691573,0.0,-0.8391529084675098,-0.5405044730221484,0.0,-0.019215856836114164,-0.0,-0.0,-0.11798621433068562,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,4.310208987334743,-0.3909064931487503,-0.9360701842143809,0.0,0.0,-0.0,0.03387739675398974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.031927950697062286,-0.0,-0.0,-0.015574396214439378,0.0,-0.0,0.009868273619937471,0.04659211102611889,0.0,-0.0,-0.0,0.09922468626511603,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.05107786505328108,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.1100389206060538,-0.0,-0.12897811871904027,-1.6070331669452296,-0.0,0.0,-0.0
0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004625165940318909,-0.0,-0.16732218829429868,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0742386833925227,-0.0,-0.016430871166856872,-0.0,-0.15629176771178435,0.0,-0.0,-0.26023878194927025,-0.019601487227608048,-0.0,0.0,-0.0,-0.0,-0.0,-0.013337452364703876,-0.3366413526485798,-0.0,0.0,0.0,0.16888695568667744,-0.3909064931487503,2.76956016332756,-0.4696937157367464,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0901565972841518,-0.0,0.0,0.09173791654924608,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.10819270297489436,-0.0,0.0,0.0,0.03516582103318355,0.0,-0.0,0.0,0.0,-0.18599920052435623,-0.09491506217335678,0.0,-0.0,-0.0,-0.4242785605912821,0.0,-0.01103262395904696,0.0,-0.02525497964095068,-0.0,0.0,-0.0,0.0,-0.011912141182271983,0.0,-0.6147696349550756,-0.039811821783567486,0.12454990821936728,-0.0
-0.12023015053344766,0.0,0.03180761729742144,-0.023555305999417183,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.06892984547001181,-0.030577112299367087,-0.0,-0.0,-0.13096581905198978,-0.0,-0.0,-0.0,-0.0,-0.0,-0.06785207852087205,0.1601002060444248,0.0,0.07168270698474129,-0.055686373106390234,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.09120418188857309,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.2415954087782096,-0.0,-0.9360701842143809,-0.4696937157367464,3.0553998331053305,-0.0,-0.3205559811596958,-0.3065105382097668,-0.0,-0.0,-0.010651138539647534,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.09927799771107612,0.0,0.13225373146886263,0.3785991137630604,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.060028690862379074,-0.0,0.0,0.0,0.0,-0.14659597453343284,-0.0,-0.7662193820047881,-0.047567382759168754,-0.08026066202559413
0.029510841182684912,-0.0,0.0,-0.0,0.12524267616379367,0.0,-0.33611975157990154,0.12392305172669336,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05588508038902208,0.11759831557105666,-0.0,0.14686173325153493,-0.0,-0.0,-0.22817311091614945,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,2.432078539134249,-0.6564557157771395,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.041561614274523824,-0.0,0.02459993653427844,0.028502719699408985,0.0,0.0,-0.18139358057053007,0.0,0.0,-0.0,0.14296596113520352,-0.0,0.0,-0.0,0.0,0.0,0.04297015424611984,0.0,0.1441350214617629,-0.0,0.0,-0.0,0.0,0.0,0.08267662902183105,0.0,-0.0,-0.0,-0.0,-0.0,0.005726049054830298,-0.014306857480697432,0.0,0.0,0.1292155888962557,0.0,0.0,-0.0,-0.8737088723165387,-0.01884554849902076
0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.5082402666503462,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.27071840474803965,-0.42803526542590975,0.0,-0.0,-0.0,-0.7325872205978922,-0.0,-0.0,-0.20588193243455027,0.0,0.0,-0.0,-0.3205559811596958,-0.6564557157771395,4.004829933406523,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.019992915290231335,0.0,-0.4990911933507444,0.1419158077162419,0.0,-0.0,0.0,0.0,0.038781947098964875,0.0,0.0,0.03520868872704131,0.0,0.13074233204703667,0.0,0.0,0.0,-0.12287504830857532,0.0,0.0,0.04512387412368541,-0.0,-0.0,-0.0,-0.03754159497346631,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-1.019793192606292
-0.334792765361993,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.036441794708887136,0.0,-0.05888380512792319,0.0,-0.03120567989059888,-0.0,0.07032456404873266,-0.0,0.0,-0.0,0.12258563582546204,-0.0029168006653300673,0.0,0.0,-0.0,-0.0,-0.0,-0.12300850543774965,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.2944066618493362,0.0,-0.0,-0.0,0.0,-0.3065105382097668,0.0,-0.0,2.6356308430274007,-0.14166727986698144,-0.495812862208963,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-8.573261966707427e-05,-0.07984636773186723,0.0,0.0,0.0,0.0,-0.00786251089159019,-0.4162337323359642,0.0,0.09843302346264185,-0.0,0.0,-0.0,-0.0,0.353082949372892,-0.0,0.0,0.0,-0.9472224380163102,-0.15263940912875237,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0
-0.0,-0.9749133579886624,-0.5888266706190656,-0.24432220046654513,-0.0,-0.06412085480083346,-0.096517098101599,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.14094298018378937,0.15487838303774396,-0.0,0.0,-0.009826153930429933,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.17111039912168355,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.031322663200863576,0.0,0.0,0.0,0.0,0.03387739675398974,0.0,-0.0,0.0,-0.0,-0.14166727986698144,3.540742020689852,-0.8351702149016327,-0.5227190204474931,-0.0,-0.28977346764124207,-0.08286284221212498,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.09057989152389882,0.0,0.0,0.0,0.0,-0.0,-0.0
-0.0,-0.06422739399069509,-0.0,-0.15759450078957318,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.26089424311415255,0.0,-0.3033789178905813,0.008409224448462057,-0.0,0.0,-0.0,-0.0,0.0,0.0006431041064488195,0.006489450003577892,-0.0,0.04562234620787963,-0.0,-0.0,0.0,0.0,-0.027751201782032768,-0.03429939686953818,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.039984856006343314,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.495812862208963,-0.8351702149016327,2.4500484839135575,-0.0,-0.0,-0.0,-0.16662638395941848,0.19909298609064968,-0.21715197481345505,0.0,0.029662154487499124,0.0,-0.0,-0.01871440482911805,-0.0,-0.0,-0.12977769975480627,0.0,-0.0,-0.0,-0.0,0.013677559243628292,-0.25822226090545686,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.14282575062786335,0.0,0.15797905838347195,-0.0,-0.0,-0.07934766266504002,-0.0383536299543329,-0.0,0.0,0.0974669443389176,0.013809338188538616,0.0,-0.0,-0.0,-0.0
-0.11257525042333057,-0.0,-0.0,-0.796682130774195,-1.225329794682862,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0409904287941052,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.11459472267323148,-0.0,-0.0,0.0,-0.0,-0.028635206049249372,-0.0,-0.005928138580788576,-0.0,0.0,0.0,0.0,-0.0,0.00021234958814247203,0.0,0.0,-0.0,0.0,-0.0,-0.010651138539647534,0.0,-0.0,-0.0,-0.5227190204474931,-0.0,2.909400367677665,-0.0,-0.0,-0.0,-0.0,0.1314533173007356,0.0,0.06577432588130488,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.09963003230367849,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.009938688629121985,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.009492685421786728,-0.0,-0.0,-0.37804253191313736,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0
-0.0,-0.027078384752788023,-0.22156368229047624,-0.0,-0.7761991992476347,-1.057079139048696,0.0,-0.0,-0.8117643113110212,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.050337721364512894,-0.0,-0.0,-0.1064228618273978,-0.0,-0.0,-0.003645588635731192,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.20681073402199368,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,3.537802056678665,-0.0,0.0,-0.539958008444016,0.0,0.0,0.10563569518742481,0.18874500782744427,0.0,0.14292482223416053,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.049423057909958205,-0.0,0.0,-0.11030836400312988,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.004668525535253071,0.0,-0.0,-0.0,0.0,0.0,-0.05859919413378901,-0.0,0.0,0.0,-0.0,-0.0
-0.0,-0.0,-0.3877396500386185,-0.07651129224257036,-0.0,-0.8732321556100556,-0.0,-0.2376349160673296,-0.2436259959138008,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.05573851015708799,0.0,-0.0,0.0,0.0,0.0901565972841518,0.0,-0.0,-0.0,-0.0,-0.28977346764124207,-0.0,-0.0,-0.0,2.6662133271005,-0.0285605535971685,-0.0,-0.12349632031211914,-0.0,0.0,0.0,-0.0,0.0843320806129789,-0.0,0.0,-0.004740489717332898,0.12102860439189848,-0.0,-0.0,-0.0,0.0,0.0,-0.03334721090922658,-0.0,-0.0,-0.0,-0.041656082561860736,-0.0,-0.0,0.0,-0.0,0.0484110038136356,0.0,-0.0,0.0,-0.0,-0.0,-0.24094429332347747,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.10930940112422692,0.0,-0.20637561470698393,-0.0
0.0,-0.47754524841712087,0.0,-0.32044225526761644,0.0,0.0,-0.46948768719164014,-1.072326002485234,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.17142094257637108,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.10675565672082568,-0.0,0.0,0.15330265761558837,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.053698151939031824,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.08286284221212498,-0.16662638395941848,-0.0,0.0,-0.0285605535971685,3.192962717109329,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.1735974928084675,0.0,-0.041898230746854795,-0.3430839531068649,0.0,0.0,-0.0,-0.1130862449136617,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.052759933495886445,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0
0.0,-0.0,-0.09078311833728915,-0.0,-0.48623978732345047,0.0,0.0,-0.5275562438802681,-0.938711121525644,0.0,-0.0,-0.0,0.0,0.0,0.0,0.041212353041376666,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.040862403727997945,-0.0,-0.01868867078857005,-0.06090670401201243,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.011988360068635313,0.0,0.0,0.0,0.024593568038690544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.19909298609064968,-0.0,-0.539958008444016,-0.0,-0.0,2.8735515352721004,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0094110131035144,0.0,0.027688875160535375,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.32235912281106566,-0.3591883995402615,-0.0,0.0709677243868714,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.039880012921887247,0.004636765462457885,-0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,-0.0,0.0,0.16640501120687343,0.0,-0.0,-0.16332777583655064,-0.0,-0.2048659997777519,-0.018781038638252995,-0.1383479869129937,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.16359939714230298,0.03209545266470268,0.09767600675733251,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.07776300932049204,-0.0,-0.0,-0.0,0.0,-0.13620784644532166,-0.0,0.0,0.09173791654924608,0.0,0.0,0.0,-0.0,-0.0,-0.21715197481345505,0.1314533173007356,0.0,-0.12349632031211914,-0.0,0.0,1.7847905019923371,-0.5378150056152465,-0.19144147009422535,-0.0,-0.15563321418736206,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.11535392661938516,0.0,-0.11424893709401458,-0.0,-0.05551336245479486,0.0,0.0,-0.08911162473207096,-0.0,0.0,0.0,-0.035342284805829766,0.0,0.0,0.0,0.0,0.011659299596315648,0.0,0.0,-0.14423803649925415,-0.0,-0.0,-0.0,0.0,-0.0,0.03756260945541276,0.0,-0.0,-0.0
0.0,-0.0,-0.0,-0.0,0.003931483771219449,0.0,-0.0,-0.0,-0.0,-0.0,-0.11119906121133231,-0.4220025926961211,-0.0,-0.0,-0.002010373261307768,0.0,0.0,-0.0,-0.0,0.0,0.015358842486906952,-0.0,-0.0,-0.0,-0.0,-0.0,0.16408194814998475,-0.0,-0.0,-0.0,0.0,-0.0,0.08110644727636084,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.5378150056152465,2.038925011590624,-0.20751063413510387,-0.0,-0.0,-0.04135822102410352,-0.14003781650500183,-0.0,-0.09139930650072625,-0.09728480037860716,-0.0,-0.14922479656953608,0.0,0.0,-0.0,-0.0,-0.1358943445226835,-0.0753971217526378,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.11965567074413956,-0.0,-0.0,-0.0,-0.0,0.3476927260748124,-0.039244583488291525,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.09134654682461713,-0.0
0.0,0.0,0.0,0.0,0.06802480937091494,0.17445832013160467,0.0,-0.0,-0.0,-0.0,-0.0,-0.630035659676701,-0.012669692441229856,-0.0,-0.22016264847514813,-0.0,-0.0,-0.0,0.0,0.008368351153290201,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.027945270327053583,-0.04751349286461486,-0.0,0.0,0.0,0.0,0.041561614274523824,0.0,0.0,0.0,0.029662154487499124,0.06577432588130488,0.10563569518742481,0.0,0.0,0.0,-0.19144147009422535,-0.20751063413510387,2.556826820956269,-0.5016314199076689,-0.38851392029022086,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.3412340385172225,-0.07956204078214009,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.00761514543561556,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27973000261552017,-0.16151004052925746,-0.10487586971346664,-0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02777801104441161,0.0,0.0,0.0,-0.0,0.0,0.0,-0.004677908613216102,-0.0,-0.0,-1.273812518415515,-0.0,-0.10141113737527709,-0.02968113143221481,-0.0,-0.0,-0.0,0.0,-0.012223693970671058,-0.0,-0.0,0.0,0.0,0.0,0.0641656165186235,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.05200030094993296,0.0,0.16193166286441218,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0719299016795472,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.18874500782744427,0.0,0.0,0.0,-0.0,-0.0,-0.5016314199076689,2.685913108671293,-0.056929038018367566,-0.0,0.0,-0.0,0.0,-0.23230410282259076,-0.0,-0.0,-0.0,-0.42948346502612234,-0.0,0.0,0.0,0.03353300286542252,0.0,0.0,-0.12257781126726328,0.2003036399240943,0.0,-0.0,0.0,0.012316654477561422,0.045323207518353115,0.0,0.0,0.0,0.0,0.0,-0.0,0.021631107354792085,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.3407678235747551,-0.0,-0.20577845394603408,-0.19211662801149315,-0.09764002410680318,-0.0,-0.0,-0.15622033718463138,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.05224483414953955,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.2163577438737793,-0.0,0.0,-0.031927950697062286,-0.0,-0.0,0.02459993653427844,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.15563321418736206,-0.0,-0.38851392029022086,-0.056929038018367566,3.48506519969594,-0.9757332361864528,-0.020946272767735412,-0.0,0.0,-0.2975811486054883,-0.0,-0.05088774433119175,-0.0,0.0,-0.5785335909653598,-0.0,-0.21016963294614804,-0.0,-0.11437581641072114,-0.12061449410540943,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0
-0.0,0.0,-0.0,0.0,0.0,0.06904165181061109,0.0,-0.0,0.0,-0.0,-0.0,-0.11044331283981612,-0.0,-0.25599017519715744,-0.0,-0.05027149918037325,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.24256376642512653,0.0,0.0,0.0,-0.0,0.12949210108491654,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.028502719699408985,0.0,-0.0,-0.0,-0.01871440482911805,-0.0,0.14292482223416053,0.0843320806129789,0.0,0.0,-0.0,-0.04135822102410352,-0.0,-0.0,-0.9757332361864528,3.3793179951068364,-0.6239938213522521,-0.8394397193344707,0.0,-0.26289211507801424,-0.0,-0.0,-0.0,0.0,-0.19600624302262087,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.07882395367954236,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.05262814175980918
0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.24781460138839184,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.02831052744972323,0.0,0.0,-0.0,-0.024339815912866592,0.0,-0.0,-0.0,-0.37019388269560993,-0.0,-0.0,-0.19391480828269012,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.019992915290231335,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0094110131035144,-0.0,-0.14003781650500183,-0.0,0.0,-0.020946272767735412,-0.6239938213522521,2.9541662145278687,-0.24778180808713887,0.0,-0.23323237746223127,-0.0,-0.3829629580399956,-0.3321674698129958,0.0,-0.11658272771883582,-0.0,-0.0,-0.0,-0.0,-0.292409932435422,0.032228648134980005,-0.03675127118474511,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.20850206056262885,-0.0,-0.0,0.0,0.3482141453537974,0.0,0.0,-0.0,0.0,0.0
