1.832063912410166528e+00,-0.000000000000000000e+00,-0.000000000000000000e+00.1,-0.000000000000000000e+00.2,0.000000000000000000e+00,-1.767512619756495332e-02,0.000000000000000000e+00.1,0.000000000000000000e+00.2,-0.000000000000000000e+00.3,-0.000000000000000000e+00.4,0.000000000000000000e+00.3,0.000000000000000000e+00.4,0.000000000000000000e+00.5,0.000000000000000000e+00.6,-0.000000000000000000e+00.5,-6.005282091629716990e-02,-0.000000000000000000e+00.6,-0.000000000000000000e+00.7,1.583234782499177151e-01,-1.776239687517739210e-02,0.000000000000000000e+00.7,-0.000000000000000000e+00.8,-0.000000000000000000e+00.9,1.560877278749304709e-01,0.000000000000000000e+00.8,-0.000000000000000000e+00.10,0.000000000000000000e+00.9,-0.000000000000000000e+00.11,-0.000000000000000000e+00.12,0.000000000000000000e+00.10,-0.000000000000000000e+00.13,-0.000000000000000000e+00.14,-6.356171612375300928e-01,-0.000000000000000000e+00.15,-6.444167691622960936e-03,0.000000000000000000e+00.11,-8.162887093677129169e-02,-0.000000000000000000e+00.16,-0.000000000000000000e+00.17,7.221361506641613137e-02,0.000000000000000000e+00.12,-1.335464433845200971e-01,0.000000000000000000e+00.13,-2.953403737915073490e-01,-0.000000000000000000e+00.18,9.495642492837198453e-03,-0.000000000000000000e+00.19,-0.000000000000000000e+00.20,-1.361235518860991200e-01,-0.000000000000000000e+00.21,-2.539372501832120599e-01,-1.418046774419305656e-01,0.000000000000000000e+00.14,-0.000000000000000000e+00.22,0.000000000000000000e+00.15,-1.886759501389641269e-01,1.330379065647020742e-01,0.000000000000000000e+00.16,0.000000000000000000e+00.17,-1.644594457395796294e-01,0.000000000000000000e+00.18,0.000000000000000000e+00.19,0.000000000000000000e+00.20,0.000000000000000000e+00.21,0.000000000000000000e+00.22,-0.000000000000000000e+00.23,0.000000000000000000e+00.23,0.000000000000000000e+00.24,0.000000000000000000e+00.25,0.000000000000000000e+00.26,-0.000000000000000000e+00.24,-0.000000000000000000e+00.25,0.000000000000000000e+00.27,0.000000000000000000e+00.28,0.000000000000000000e+00.29,-1.241813613978451913e-01,0.000000000000000000e+00.30,9.288316726352800756e-02,-0.000000000000000000e+00.26,0.000000000000000000e+00.31,0.000000000000000000e+00.32,0.000000000000000000e+00.33,-0.000000000000000000e+00.27,-0.000000000000000000e+00.28,0.000000000000000000e+00.34,-0.000000000000000000e+00.29,-9.272882582564627441e-02,0.000000000000000000e+00.35,-0.000000000000000000e+00.30,3.598818610632714132e-01,-0.000000000000000000e+00.31,0.000000000000000000e+00.36,-0.000000000000000000e+00.32,0.000000000000000000e+00.37,0.000000000000000000e+00.38,-0.000000000000000000e+00.33,8.228971303074178456e-02,-0.000000000000000000e+00.34,-5.603953773512791205e-04,-0.000000000000000000e+00.35
-0.2953403737915073,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.098231653576599,-0.0,5.234777699550298,-1.2027179531831889,-0.0988621361435378,0.0,-0.0,-0.0,-0.0,-0.1076946123752362,-0.0,0.0,0.0,0.0,0.0,0.3714848389876431,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.07016607598750776,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.039234058285926375,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.2555651790463951,-0.0,-0.0,0.0,-0.8739703316483877,-0.0,0.0,0.0,-0.0,-0.0,-0.05806861979187507,0.0,0.0,0.0,-0.0,-0.0,-0.0,-2.4626770067893866,-0.0,-0.0,0.0,-0.0
-0.0,0.0,0.0,0.0,0.194915905553538,0.0,0.0,0.0,-0.0,0.0,0.023328731475986728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-1.0768231950184943,0.0,-0.0,0.0,0.0,0.16612643376168576,0.05792143936733872,-0.0,-0.97980557544904,-1.2027179531831889,5.710270345455531,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.1126812200997476,0.2533592222995813,0.025997051794892954,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.08970394292038278,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-2.158797680876721,-0.0,0.17078440390248956,0.056729909621513565,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.4716142343960161,0.0,0.0,-0.0
0.009495642492837198,-0.07672246130973084,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.061237013664757194,-0.0,0.0,-0.10711433240477441,-0.09487237864419885,-0.0,0.0,0.0,0.09770884564784958,-0.0,-0.0,0.04659325037193741,-0.0,0.0,0.0,0.0,0.20126342793858729,-0.7519946173317316,0.0,-0.0,-0.1434307057256063,-0.0,-0.0,0.0,0.02791293491020452,0.06841010053786693,-0.04826764582129548,0.0,-0.0,-0.0,0.0,-0.3689755883771564,0.0,-0.0,-0.0988621361435378,0.0,3.166158526135749,-0.0,-0.3358351414324289,-0.0,-0.310499573780449,-0.0,-0.0037685414564699754,-0.0,0.0,-0.0,0.2081290197402081,0.0,0.33033076994968946,-0.0,0.0,-0.0,-0.0,-0.0,-0.14967558271286327,-0.0,-0.0,-0.0,0.0,0.027009424827706827,0.16211018035540176,0.0,0.0,-0.0,0.0,0.024372224174016504,0.0,0.0666985290217418,-0.0,-0.042983446515382766,-0.018420755993321457,0.0,-0.0,-0.0,0.0,0.0,0.0,0.04604491240047696,-0.0,0.0,-0.0,-0.014217227681049247,-0.0,0.0,-0.141238590164803,0.0,-0.0,-1.2866333627896145,-0.5021032033613995,-0.0,-0.0
-0.0,-0.0,-0.0,0.0,-0.02782016223616364,-0.0,-0.0,0.0,0.0060713982772393526,-0.16316625034087015,-0.0,-0.0,-0.06970847297096329,-0.0,-0.0,-0.2135568459313021,-0.0,-0.0,-0.0,-0.0,-0.0,-0.14583025703833463,-0.0,-0.0,-0.0,0.0,-0.2355537776702576,-0.05917021246023723,-0.0,-0.0,-0.0,-0.03942028636936074,-0.0,-0.35844506465532994,-0.007669670294662541,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.10295468707626101,0.0,0.0,0.0,-0.0,2.428907135730918,-0.8441849011822643,-0.0,-0.0,0.0,-0.0,-0.05742016453113025,-0.0,-0.24267357580534865,0.0,-0.0,0.0,-0.0,-0.0,0.2415495541106231,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.055818466379779774,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.12694120760035885,0.16435267204129012,-0.0,0.0,-0.25100649871422526,0.1151118958223973,0.0,-0.0,-0.0,-0.0,-0.0,0.2092153018017573,0.0,-0.0,0.0,0.24535635070749315,0.0,0.015649191613876758,0.13121834053665304,-0.0,0.0,-0.0,0.0
-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.13283250579250092,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.22414756006097347,0.0,-0.0,0.17319075644703247,-0.0,-0.0,-0.17407599429372486,-0.23121667486316105,-0.13993836929304118,-0.06282947560301975,-0.0008049523393761955,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.3358351414324289,-0.8441849011822643,2.9938563085977945,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0911658021628621,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.1360369307884034,0.0,0.3557627701522549,0.0,0.0,0.0,0.16425060701736463,0.5257653839411928,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.14378123167138895,0.0,-0.15278453228616903,0.0,0.0061451337768175275,-0.0,0.0,0.07862918700762855,0.014644238161125254,0.0,0.0,-0.11594340089215568,-0.8533045845208445,-0.2944389945134451,-0.0
-0.13612355188609912,-0.0,-0.2746599953882076,0.0,-0.0,-0.3293419284903893,0.0,0.0,-0.01620920569380845,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.20847653620474463,0.030712666921241777,-0.0,0.0,0.0,-0.0,0.0,-0.15045337652527066,0.0,0.0,-0.0,-0.0253026316807482,-0.06273620237995825,-0.0,0.0,-0.16334901276709393,-0.13667258306978272,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.5314052515859276,-0.47038312989395886,-0.13555770156601252,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.3511674513299282,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.024290363735093596,0.21204780719720412,0.1371171910737705,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0009573008036139984,-0.0,-0.9182569806229187,-0.08046682103704168
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.24449724090793867,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.013590149151436536,-0.915416341072619,0.0,-0.0,0.0,-0.24847362621347072,0.0,-0.0,-0.0,0.0,-0.310499573780449,-0.0,-0.0,-0.47038312989395886,4.1713680652984175,-0.0,-0.0,-0.14709481930351392,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.02945083810655388,0.0,0.0,0.0,0.0,0.0,0.013933705265030507,-0.0,0.0,0.35328418950614565,-0.0,0.0,0.0,-0.0,0.0,-0.7656524481592377,0.0,0.0274287566361782,0.0,0.0,-0.1849300222360949,-0.0,-0.0,-0.0,-0.10863054038479336,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-1.5264235607295265
-0.25393725018321206,-0.0,-0.07582990205878073,0.3777032291848521,0.0,-0.10948319335991227,0.1582481007203305,0.0,-0.0,0.16762077597256833,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.2719101580533097,0.24457491082391053,-0.0,0.0,-0.0,0.0,-0.002086237077339493,-0.0,-0.0,0.0,-0.2514051652619585,-0.0237770053055664,0.04954776152795547,0.12644218744752136,-0.0,-0.2035613031856916,-0.0,0.0,0.0,-0.0,0.0,0.021772121615879683,0.0,-0.0,-0.1076946123752362,-0.0,-0.0,0.0,0.0,-0.13555770156601252,-0.0,1.8665303700570663,-0.28573894285163054,-0.0046019831292208125,0.0,-0.0,-0.11062084850162585,0.0,0.0,-0.08432560751558392,0.0,0.055848509665945706,0.051007481519341744,0.20955949442842833,0.0,0.1544854523196844,-0.0290044982055984,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.13157176402935797,0.1727846651404772,0.09981168011405578,-0.0,-0.09932819052718826,-0.0,0.0,-0.23655247795894377,-0.41900123468885886,-0.0,-0.01143048891254046,0.0,-0.14166685916438798,0.0,-0.0,-0.0,-0.0
-0.14180467744193057,-1.4096140356236408,-0.6923116470731986,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.2643111121539954,0.0,-0.08056810693127217,-0.0,0.0,-0.0,0.0,-0.0,0.015072627413905084,-0.0,0.0,-0.30711424432260903,0.0,0.0,0.02294672897072548,-0.0,-0.0,-0.07748046825275784,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.012877821641143294,-0.0,0.0,-0.17950927022402308,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0037685414564699754,-0.0,0.0,0.0,-0.0,-0.28573894285163054,3.1268941299696698,-0.198029559581624,-0.0,-0.07113274630588223,-0.05268248190321258,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.315516063599956,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.037152659092517325,0.0,0.20469393430754296,0.0,0.0,-0.0,0.01824096663763969,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.3951760621914204,-0.0,0.0,0.0,-0.0,0.038487242672359694,-0.0,-0.0,-0.0,0.0,0.13373964885301134,0.0,0.1126812200997476,-0.0,-0.05742016453113025,0.0,0.0,-0.14709481930351392,-0.0046019831292208125,-0.198029559581624,4.2706789268823435,-0.39086886040125945,-0.1258465378988447,-0.0,-0.8586781707791041,-0.0,-0.2543157808830296,0.0,0.13636417487024044,-0.0,-0.0,0.0,0.0,-0.0,-1.3399771149692328,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.045337506873459874,-0.0,-0.7605833229600173,-0.2750863022993739,-0.0,-0.10002178537530808,-0.0,0.0,-0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.9726437584223587,-0.6030277714169973,-0.0,-0.0,-0.29978243467929794,-0.0,0.0,0.0,0.0,0.0,0.0,0.17384926791733657,-0.0,0.0,0.0,0.05264754935088508,0.0,0.0,0.1449315838404076,0.0,0.3408571008094555,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.2533592222995813,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.39086886040125945,4.356581399956553,-0.0,-0.2920808377498629,-0.8086217968470604,-0.4382786908990311,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.3964951562940303,0.0,0.0,-0.0,0.35314292618038085,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0
0.0,-0.0981054014505468,-1.3004800122578823,-0.0,-0.9925109540734883,-1.2922242102811448,-0.0,-0.0,-0.0,-0.09382675798603696,-0.0,-0.19315785743113376,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.05393861009543031,-0.0,-0.16191916721836283,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.07330399912772992,-0.0,-0.0,-0.0,-0.0,-0.0,-0.015524886002456759,-0.0,0.0,0.0,0.0,0.025997051794892954,-0.0,-0.24267357580534865,-0.0,-0.0,-0.0,-0.0,-0.07113274630588223,-0.1258465378988447,-0.0,5.172878743537031,-0.2024730483721341,-0.0,-0.0,-0.4266246730877233,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.07035568013520521,-0.0,-0.0,-0.0,-0.0,0.10114102634527981,-0.0,-0.0,-0.0,0.01915761532919577,-0.0,-0.2720652712791701,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0
-0.18867595013896407,0.0,-0.0,-0.0,-0.0,-0.8727132345534863,-0.0,-0.024195227258862397,-0.24985404042543377,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0616707182852932,-0.0,0.0,-0.0,0.0,0.0,0.0,0.2081290197402081,0.0,0.0,-0.0,-0.0,-0.11062084850162585,-0.05268248190321258,-0.0,-0.2920808377498629,-0.2024730483721341,3.395470902501532,-0.18491709373911408,-0.6468538024739183,-0.40645815629638327,-0.0,-0.0,-0.0678981807973083,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.20882263555700384,-0.0,0.0,0.001679933153484666,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.025152825916055593,0.0,-0.0,-0.0,-0.0,-0.0,-0.48942312312409486,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
0.13303790656470207,-0.0,-0.0,-0.0,-0.0,-0.0,-0.24830245636795836,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.3714848389876431,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.8586781707791041,-0.8086217968470604,-0.0,-0.18491709373911408,4.836196937393102,-0.8718519608516352,-0.0,0.05050482665180233,0.0,-0.0,-0.0,-0.0,0.0,0.0,-1.4115294386184583,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.18145389997548217,-0.0,0.0,-0.18901107201476883,0.0,0.0,-0.0,0.0,-0.0,0.0,0.3136649334987903,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.14786452071527417,0.0
0.0,0.0,0.0,-0.40666021263559,-0.0,-0.0,-0.7826528694428606,-0.9753896608460496,-0.6241251634127016,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.25171403005514875,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.2736573496928111,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.33033076994968946,0.0,0.0911658021628621,0.0,-0.0,0.0,0.0,-0.0,-0.4382786908990311,-0.0,-0.6468538024739183,-0.8718519608516352,4.941718530988366,-0.0,0.0,0.0,-0.05325740555287497,-0.0,-0.0,-0.0,0.0,-0.2150459915362193,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.2785600622967935,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.12192348959131127,-0.2071231464507256,-0.07630265119907352,-0.1467293213700701,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.08610355770111269,0.0,0.0,-0.0,-0.0,-0.0,0.24550065998039564,-0.0,-0.0,-0.0,0.0,0.0,-0.10873257289004856,-0.1823043151885773,-0.0,0.08169866689968291,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.08432560751558392,-0.0,-0.2543157808830296,-0.0,-0.4266246730877233,-0.40645815629638327,-0.0,-0.0,3.0342317643879415,-0.19413726986529103,-0.0,-0.13738420317243244,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.2085902387624411,-0.0,-0.0,-0.0,-0.0,-0.0,-0.09631020076249366,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.3348200481197802,-0.04865175853266415,-0.21681772368871008,-0.17351832448212193,-0.05511220877158337,0.0,-0.0,0.0,0.0,0.0
-0.16445944573957963,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.651721027296302,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.10476760044078368,0.0,0.0,0.0,-0.17712747072156088,-0.0,0.0,0.0,0.0,0.12624765865686563,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.05050482665180233,0.0,-0.19413726986529103,2.9307441443926088,-1.0635020633551384,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.13612759836040028,-0.0,0.0,0.0,0.0,-0.0,-1.051848321891918,0.07911867844082089,0.030236311363934606,-0.0,0.009513934786907435,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.2961809381566792,-0.0
0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.09660809308853063,0.0,0.0,0.0,-0.0,-0.23429984716179003,0.0,-0.0,0.2781986747784562,0.0,0.020949453674459207,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.058389637384604336,-0.0,-0.034149748337093444,-0.0,-0.0,-0.0,0.2415495541106231,0.0,-0.0,0.0,0.055848509665945706,0.0,0.13636417487024044,0.0,-0.0,-0.0,0.0,0.0,-0.0,-1.0635020633551384,2.458030728049596,-0.0,0.0,-0.0,-0.2141122698362861,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.21895062840284132,-0.04088044909467402,0.058233651806147584,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.4696347405891565,-0.0,0.0,0.0,0.09649773028840675,-0.35920684117145807,-0.014059922093437403,0.0075429575603159615,-0.0,-0.0,-0.0,-0.10009738827223189,-0.0,-0.0,0.0,-0.0,0.0
0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-1.4574749634186315,-0.0,-0.0,0.0,-0.0,0.0,-0.09480565346348489,0.27281059031638977,0.0,0.18972734994432383,0.0,-0.0,0.15656777687760795,0.12534176538852784,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.040904637397692595,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.051007481519341744,-0.0,-0.0,-0.0,0.0,-0.0678981807973083,-0.0,-0.05325740555287497,-0.13738420317243244,-0.0,-0.0,3.033025640348036,-0.6115297551208854,-0.0,-0.0,-0.0,-0.0,-0.5230108131313641,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.07813950422776582,0.0,-0.0,-0.0,-0.0,0.0,0.07407574864095742,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.27291948413141903,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0
0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1884515921536026,-0.0900077507164798,0.0,-0.0017087097600857338,-0.0,-0.16394820848426953,-0.0,-0.19653355019053076,-0.0,-0.0,-0.7734891072839395,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.11342035833396792,-0.0,-0.019003486043280303,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.06788800597780036,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.20955949442842833,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.6115297551208854,3.989212385885096,-1.128950896431628,-0.0,-0.0,-0.0,-0.2555927144501664,-0.0,0.0,-0.0,-0.07035116110041141,-0.0,-0.0,-0.0,-0.0,-0.2520329407785525,-0.0,0.0,-0.0,-0.0,-0.055211998313402885,0.0,-0.06546444842766268,-0.07813839519555814,-0.0,-0.26148683029858544,-0.0,0.1348989901577525,-0.0,-0.0,-0.0,-0.0,-0.0,-0.11632358797199673,0.0,-0.011157704840697816,-0.0,0.0,0.0
0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.6220908947633628,-0.0,-0.0,-0.10075730069273373,0.005844716083264167,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.35323188207387,-0.0,-0.08633200649243346,-0.0,0.0,0.0,-0.07016607598750776,0.0,-0.14967558271286327,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.128950896431628,3.7537287143376865,-1.2293022943537364,-0.19858802952364857,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0834570440295862,-0.0,0.0,-0.0,-0.018465186864647543,-0.0,-0.0,-0.07298362088835593,0.0,-0.0,-0.0,-0.0,-0.0,-0.16289189964500228,-0.0,-0.2046541510098281,-0.0,-0.053811195629320616,-0.0,-0.0
0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.23471469195888311,-0.0,-0.0,-0.0,-0.0,-0.25982720670997816,-0.0,0.0,-0.0,0.0,-0.18110782540232084,-0.0,-0.061284387978137206,0.0,-0.0,-0.0,-0.014013041892316388,0.0,-0.0,-0.0,-0.03384486559143035,-0.0,-0.0,-0.0,-0.0,-0.0,0.15114338097335617,-0.0,0.0,-0.1100351503315524,-0.0,-0.0,-0.06412668335437123,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.1544854523196844,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.2141122698362861,-0.0,-0.0,-1.2293022943537364,3.8407794633325585,-0.0,0.0,-1.0002332314543023,-0.15353728633310804,0.0,-0.6231289185537634,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.04622575910593824,-0.1928295307602836,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
