1.921362115367708512e+00,-0.000000000000000000e+00,-0.000000000000000000e+00.1,-0.000000000000000000e+00.2,-0.000000000000000000e+00.3,-1.010310663689955174e-01,0.000000000000000000e+00,0.000000000000000000e+00.1,-0.000000000000000000e+00.4,-0.000000000000000000e+00.5,0.000000000000000000e+00.2,0.000000000000000000e+00.3,1.519236920642447197e-01,0.000000000000000000e+00.4,-0.000000000000000000e+00.6,-8.242478834977523885e-03,0.000000000000000000e+00.5,-0.000000000000000000e+00.7,0.000000000000000000e+00.6,-1.150564927006757915e-02,-0.000000000000000000e+00.8,-0.000000000000000000e+00.9,-0.000000000000000000e+00.10,0.000000000000000000e+00.7,-2.714829010993130218e-03,-0.000000000000000000e+00.11,0.000000000000000000e+00.8,-0.000000000000000000e+00.12,-0.000000000000000000e+00.13,-8.080156480783700843e-03,-1.399106617219607052e-01,-4.988638892103148398e-02,-3.828687367728711988e-01,-0.000000000000000000e+00.14,-0.000000000000000000e+00.15,-3.036944642735299113e-02,0.000000000000000000e+00.9,-0.000000000000000000e+00.16,-0.000000000000000000e+00.17,-0.000000000000000000e+00.18,0.000000000000000000e+00.10,-1.192474401657198785e-01,-0.000000000000000000e+00.19,0.000000000000000000e+00.11,-0.000000000000000000e+00.20,0.000000000000000000e+00.12,-2.475596338191763876e-02,-0.000000000000000000e+00.21,-3.877177184223726814e-01,0.000000000000000000e+00.13,-6.214261817989867875e-01,-0.000000000000000000e+00.22,0.000000000000000000e+00.14,2.001327120866643050e-01,-0.000000000000000000e+00.23,-1.244660483088840669e-01,-0.000000000000000000e+00.24,-0.000000000000000000e+00.25,0.000000000000000000e+00.15,0.000000000000000000e+00.16,2.168831373797021345e-01,0.000000000000000000e+00.17,-0.000000000000000000e+00.26,0.000000000000000000e+00.18,-0.000000000000000000e+00.27,-0.000000000000000000e+00.28,0.000000000000000000e+00.19,0.000000000000000000e+00.20,0.000000000000000000e+00.21,-0.000000000000000000e+00.29,-0.000000000000000000e+00.30,0.000000000000000000e+00.22,-0.000000000000000000e+00.31,1.714587936822866976e-01,7.243118357691138987e-02,0.000000000000000000e+00.23,-0.000000000000000000e+00.32,-0.000000000000000000e+00.33,-0.000000000000000000e+00.34,0.000000000000000000e+00.24,0.000000000000000000e+00.25,-0.000000000000000000e+00.35,0.000000000000000000e+00.26,-2.624992326995139250e-02,1.192986828006459415e-01,0.000000000000000000e+00.27,0.000000000000000000e+00.28,-0.000000000000000000e+00.36,-0.000000000000000000e+00.37,5.118009413078043746e-02,-0.000000000000000000e+00.38,0.000000000000000000e+00.29,1.801599994996736648e-02,0.000000000000000000e+00.30,2.343498294512846858e-01,0.000000000000000000e+00.31,8.461014936510226347e-02,-0.000000000000000000e+00.39,-5.225766820779476768e-02,0.000000000000000000e+00.32
0.0,0.003841429322158301,0.013883619261540726,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.055588878476386126,-0.0,-0.0,-0.0,0.0,0.0536168883011769,-0.0071937546310485104,0.0,0.0,0.0,0.0,-0.0,-0.017025949873310492,0.0,-0.0,-0.30164181489053915,-0.0,0.0,-0.0,-0.1370972950915972,0.0,-0.212863468539772,-0.0,-0.0,0.0,-0.0,-0.012110576265369056,-0.06094246767627701,2.7437804816252944,-0.0,-0.6693105675663189,-0.153835326969631,-0.0,-0.4125287541421551,-0.130718316495641,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.01963772374167188,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.1570738044427539,-0.0,0.0,0.0,-0.0,0.15430294722540638,0.0,0.0,-0.0,0.0,0.0,-0.0,0.09698794778458444,0.2751206174461943,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.20627028114537527,0.124120496059987,0.0,0.0,-0.0,0.0,0.0,-0.8897614730901816,-0.0,0.0,-0.0,-0.0
-0.0,-0.02966927985631925,-0.053383492474387645,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.10142808358113505,-0.0,-0.0,-0.0,-0.0,-0.018124981532973795,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.28546737374782843,0.0,-0.0,0.0,-0.057342231942296554,-0.0,-0.0,-0.0,-0.17610355458182148,-0.3138423655734492,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.8467345689376744,-0.0,-0.0,-0.24395792784450487,-0.0,-0.12682896560856138,-0.03528677260531658,0.0,0.0,0.0,-0.011615598687852457,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.1233073634967462,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.07578854170238807,0.0,-0.0,0.013627359600223043,-0.0,0.0,-0.13948952370892373,-0.03153599503391234,0.0,-0.0,-0.4356737022326272,0.0,-0.0,0.004766400377057234,-0.0,0.0,-0.0,0.0,0.04046796330437379,-0.0,0.41601971400806725,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.0,0.0,0.0,-0.0,-0.0,0.0,-0.05506408469916487,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08661058082342327,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.04830042737476398,0.0,0.0,0.0,-0.6267957346178783,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0908741992691192,-0.0,0.0,-0.0,-0.2618187379550701,-0.0,0.025701664484975437,-0.4987651185849059,-0.0,-0.48003393632039104,-0.6693105675663189,-0.0,3.846503849912272,-0.6918116434756292,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.14213994594568255,0.0,-0.0,0.0,0.0,0.017018080804388724,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08884616687210835,0.02014283081446696,0.0,0.007073876365761479,0.13142810678604047,0.0,0.0,0.16444098129200418,0.0,0.0,0.154620743352105,0.0,-0.0,0.0,0.0,0.08117007027180195,0.0,-0.0,0.10417296519895612,0.0,0.0,-0.0,-0.0,-1.2246547435763095,0.0,-0.0,-0.0
-0.02475596338191764,0.0,0.0,-0.0,-0.01530209712600022,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.24699778649279328,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.43552576302839113,-0.0,-0.0,-0.0,-0.05514138296452797,0.0,-0.3611190429506302,-0.0,-0.2467660985052612,-0.153835326969631,-0.0,-0.6918116434756292,2.8551745368420405,-0.39447593289224014,-0.18352195838510776,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.12735895605645522,0.20302662246221737,0.1162728714598756,0.08661797138462903,0.0,0.0,0.1640021567965073,0.0,0.0,-0.0,0.0,0.08463605800640922,-0.2697131044628184,0.0,0.0,0.0,0.10307644484356572,-0.0,0.0,0.0,0.0932611560362891,0.0,-0.0,-0.0,-0.20465628059802088,-0.0,-0.0
-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.12330993551711936,-0.0,0.0,0.0,-0.0,-0.00703523795101893,-0.0,-0.0,-0.0,-0.0006803795102155017,-0.2681964192437422,-0.0,-0.0,-0.3045189140100416,-0.0,-0.0,-0.0,-0.8551884212562486,-0.0,-0.07757526298851246,-0.0,-0.0,0.0,-0.0,0.0,-0.05939619809444734,-0.1749777319921132,0.0,-0.0,-0.0,0.0,-0.0,-0.1983300049423056,-0.0,-0.0,-0.24395792784450487,-0.0,-0.39447593289224014,2.31672858967557,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.12204606445913284,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04275833001888527,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.2671566821707475,0.0,0.0,0.0504287417981335,0.0,0.0,0.09289230847518198,0.004987930845256236,0.11776351829519716,0.0,0.0,0.0,0.02276647029380025,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.011363489897668772,-0.0
-0.38771771842237274,0.17670662528622855,-0.0,0.0,-0.0,-0.0786838835520811,-0.0,-0.0,-0.010687956959434924,-0.0,-0.0,0.0,0.0,0.0,-0.005740968194934021,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0789071831451075,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0686569422693318,-0.0,-0.05708077848962257,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.4125287541421551,-0.0,-0.0,-0.18352195838510776,-0.0,2.981032991431415,-0.5976982680059642,-0.0,0.0,-0.0,0.0,-0.0,-0.288427619228759,-0.0,0.0,0.0,-0.13492042465820675,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.20336561483211615,-0.0,0.10253531800095664,-0.0,0.15755541534120795,-0.0,0.0,0.0,0.0,0.07537883514149536,0.0,-0.0,0.0,0.053416667196012235,0.0,0.0,0.0,-0.0,-1.3120700624880757,-0.0
0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.13213706335890962,-0.0,-0.0,-0.0,-0.0,-0.0,-0.06454844694762732,0.0,-0.021009205291915262,0.0,-0.0,-0.0,-0.03615138423240885,-0.0,-0.0,0.0,0.0,0.26594469828996936,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.18131306118098797,-0.5792931758589293,-0.3778083184357992,-0.0,0.0,-0.6947801394291413,0.0,0.0,-0.130718316495641,-0.12682896560856138,-0.0,-0.0,-0.0,-0.5976982680059642,2.9439773531155855,0.0,0.11196859861323716,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.010192938899408427,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.1987589329252729,0.0,0.0,-0.0,-0.01032936175321192,0.191761199971944,-0.0,0.0,0.03596216827817307,0.0,0.0,-0.0,0.0012207400367486255,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0002516892270554712,-0.0,-0.5990010769669871
-0.6214261817989868,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.16070284888056907,0.0,-0.0,0.0,-0.07204643989831558,0.05733220462914376,-0.0,0.0,-0.0,-0.0,0.03380206945316787,-0.0,0.0,0.0,0.0045334179006028645,-0.0,0.0,0.0,-0.31784814740098305,0.3229747563307415,0.0,0.0,-0.0,0.0,0.0,0.0007916321339039462,-0.0,0.0,-0.0,0.0,0.0,-0.03528677260531658,0.0,0.0,-0.0,-0.0,0.0,2.153617757364786,-0.38984463004296216,-0.27099445272134726,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.11591744728901784,0.057322093493327606,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.03765452607987264,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.07412584063776614,-0.0,-0.04735376827818653,-0.5742947712270045,-0.0,-0.0,-0.0,-0.007220261992532598,0.07145911712531343,-0.0,-0.0,0.0,-0.0,-0.0,-0.15540316580841787,0.0,0.0,-0.0,0.0,0.023856079739313193,0.0,0.0,-0.11537896522821972,-0.0
-0.0,-0.49311145772108694,-0.0,-0.04993144293811529,-0.07400712151794056,0.0,-0.0,-0.680682707878555,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.15429422835233259,0.0,-0.0,0.0,-0.025884881907268308,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.06416685998818622,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.11196859861323716,-0.38984463004296216,2.6665627708768374,-0.005957287390060359,-0.4354696952897177,-0.0,-0.0,-0.5806003917660052,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.21852132204197824,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.006559904067560466,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.11117196896636224,0.09018097405915695,-0.013290893401890432,-0.0,-0.0,0.017944445303908887,-0.0,0.0,0.0,0.12177679811652892,-0.0,-0.0,-0.0,-0.0
0.0,0.0,0.0,-0.16706031945227712,0.0,0.0,-0.37712276055453686,-0.0,0.26215515809094186,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.1616574734612382,-0.13498585598116972,0.0,-0.0,0.0,0.0,0.0,-0.12753141512901459,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.19291618188573303,0.0,0.04603067440699531,0.052536731118239845,-0.0,0.0,0.20803911868344108,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.27099445272134726,-0.005957287390060359,2.517565733296295,-0.3829573529792753,0.0,0.0,-0.7603722130219658,0.09647000155765427,0.00872840993000886,0.0,0.0,0.1178392441145149,0.1412422819419429,0.0,0.0,-0.0,-0.4779844915655578,0.0,-0.030652162337679176,-0.0,-0.0,-0.0,0.0,-0.03382145145096996,-0.027254299054162892,0.0,-0.0,-0.0,-0.0,0.0,0.05585574125513046,0.0,0.0,-0.0,0.33549032003349527,-0.0,0.0,0.18074176596523395,0.0,0.0,-0.02021135553736927,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0748913904877371,-0.0,-0.0
0.20013271208666433,-0.0,0.0,-1.077728257625614,-0.5250972353822109,0.0,-0.0,-0.0,0.2532921599161312,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.14424490235799273,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.18363718488383296,-0.0,0.020096725162247687,0.06307277695131326,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.4354696952897177,-0.3829573529792753,2.7988158743625564,-0.0,0.0704532943539765,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.009245921240201094,0.0,0.06305429641855849,0.37493707475391486,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.03358176332596927,0.03325441035911932,0.0,0.0,0.0,0.0,-0.0,0.0,0.323550752598901,-0.0,-0.0,0.0,0.11567913269464948,-0.1593802751085136,0.0,0.0,0.0,-0.0,0.02004736990078768,0.0,-0.0
-0.0,-0.0,-0.33877627736783594,0.0,-0.6167028912475707,-0.8384916299590502,0.0,-0.7136625293444168,-0.2822831436513461,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.05217008618599117,0.0,-0.0,-0.0,-0.0,-0.1229877250128534,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.011615598687852457,-0.0,-0.0,-0.12204606445913284,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,3.3292379153931435,-0.35853334938815573,-0.0,-0.17962378522450687,-0.0,-0.0,-0.0,0.0,-0.1274338146084608,-0.0,-0.0032880106383633726,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.059730621426926686,-0.0,0.10238339842242992,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
-0.12446604830888407,0.0,-0.015857753222426874,0.0,-0.0,-0.4124776994080678,0.0,-0.0,-0.5509980271423913,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04232809380252484,-0.10880435455380871,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.4541872706949403,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.20098193758636024,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.288427619228759,0.0,-0.0,-0.0,0.0,0.0704532943539765,-0.35853334938815573,2.886441122301445,0.0,-0.5138110865042027,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.04408754643457852,0.0,0.0,-0.0,-0.0,-0.0,-0.007093722313714209,-0.0,-0.0,-0.24537874444922875,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.19212977828414937,-0.0,-0.0,-0.04298347921364071,-0.0,-0.0,-0.013943755566730371,-0.0,0.0,-0.0,-0.23546576023818944,-0.0
-0.0,0.0,0.0,-0.36388229562540886,0.0,0.0,-0.2159247803997673,-0.5455997628530069,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.013863404152925996,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.5806003917660052,-0.7603722130219658,-0.0,-0.0,0.0,3.7535431030410633,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.5392998309240598,0.0,0.0,-1.047755784292271,0.0,-0.204653288182811,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.09309119202459575,0.05597664943162244,0.0,0.0,0.0,0.0,0.0,-0.0,0.04390835686143608,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.1905511185373016,-0.0
-0.0,-0.0,-0.13435078155194416,0.0,-0.0,-0.0,0.0,-0.9835331606908848,-0.8790607168274336,-0.09907116512181034,0.0,0.0,-0.0,0.012723113390685544,0.02601450495420353,0.0,0.0,-0.4092973722171651,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.14213994594568255,0.0,0.0,0.0,0.0,-0.0,-0.0,0.09647000155765427,0.0,-0.17962378522450687,-0.5138110865042027,-0.0,3.6240472972537905,-0.0,0.0,-0.0,-0.0,-0.3914229013162456,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.3844211338041407,0.0,0.0,-0.0,-0.3412560300299322,0.0,0.0,-0.0,-0.043475161599443896,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0024577658800823306,0.0,-0.0,-0.0,-0.44818272449940005,0.0,0.0,0.0,0.05158661469671126,0.21307259406597487,0.13148883581284768,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.1092687566382305,-0.0,-0.0,0.03742571723797165,0.055394854083971115,0.0,-0.19755921541276972,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.00872840993000886,0.0,-0.0,-0.0,0.0,-0.0,1.8720841238532488,-0.16376881145989616,-0.08374815677632745,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.09067607991725524,0.0,0.009010527205936326,0.06578448770544489,-0.12479871161447936,-0.0,-0.2782998002382606,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.01707927102700899,0.0,0.0,0.0,-0.0,-0.0,0.0852991209131785,-0.0,-0.3231023042874788,-0.3543052673315284,-0.0,-0.3897511210736163,-0.0,-0.005135006243215377,0.05985063956396491,0.0,0.07763905731134221,0.015330155086377136
0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.7559444035765459,-0.0,-0.0,-0.0,-0.1559225049109551,0.0,-0.0,0.0,-0.0,0.0,-0.04624421982250816,0.0,0.0,-0.0,0.02430026988968849,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.1765313084486337,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.13492042465820675,-0.010192938899408427,0.11591744728901784,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.16376881145989616,2.705295942419312,-0.4079703353221445,-0.0,-0.0,-0.0,-0.14866840590194175,-0.0,-0.0,-0.13796034199270937,-0.03618813017282364,-0.0,-0.015597101396664243,-0.0,-0.0,-0.0,-0.0,-0.8966812354254688,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.017198069064921745,-0.0,-0.0,-0.0,-0.2399555966319065,-0.0,0.0,-0.0,-0.0
0.2168831373797021,0.0,-0.0,0.0,0.02277448073347083,-0.0,0.0,0.0,-0.2581907904877794,-0.0,-0.15514599753335256,-0.457241219694124,-0.04245302860632662,0.0,-0.0,0.1285791927223146,0.0,-0.0,-0.0,0.07953245789007969,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.038718313035878874,0.0,-0.0,0.0,0.048028525491775366,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.01963772374167188,0.0,0.0,0.0,0.0,-0.0,0.0,0.057322093493327606,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.08374815677632745,-0.4079703353221445,2.5327974687188326,-0.6268223972780937,-0.0,-0.045100485767863914,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.2638070151779348,-0.32011449838507755,0.0,0.0,0.0,0.0,0.0,0.0,0.11691511523605971,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.16407601112353035,-0.0,-0.0,0.0,-0.0,-0.044685175663782606,0.0,0.009975864198285764,-0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.1539435685636103,-0.0,-2.1488561003267304,-0.0,0.0,0.03677135606373112,0.0,0.0,0.0,0.03525255199902064,0.0,0.0,0.14952951498286837,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.11226159524071452,-0.0,0.0,-0.0,-0.0,-0.08096034100207977,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.1178392441145149,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.6268223972780937,3.2771259100653585,-0.2566527365407697,-0.001333444976040722,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0677494768646281,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.07252719005488371,-0.0,-0.11084168192882764,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0
-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.12354444267223932,0.0,-0.0,-0.0,0.0,0.0,0.1000509101917248,-0.0,0.0,0.0,0.0,0.07042040330071168,0.0,0.0,-0.0,0.011689497703462441,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.02364139273068122,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.019123850751047288,0.0,-0.0,0.017018080804388724,0.0,0.0,-0.0,0.0,-0.0,0.0,0.1412422819419429,0.0,-0.1274338146084608,-0.0,-0.0,-0.3914229013162456,-0.0,-0.0,-0.0,-0.2566527365407697,1.80044682608892,-0.7619358246287941,-0.02556277493551499,-0.06967455804556967,0.0,-0.0,0.0,0.0,0.1670702045191086,-0.0,-0.0003456415612673379,-0.0,0.0,0.0,-0.05449099477288674,-0.07700175754312731,-0.1669725688618907,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.008714637713682305,-0.0,0.0,0.0,0.0,-0.19917252522565004,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0
0.0,-0.0,-0.0,-0.0,-0.0708176631629944,-0.0,0.0,-0.0,-0.0,-0.054782842423385526,-0.0,-0.21168453796284784,-0.0,-0.3734652382341667,0.0,0.0,-0.0,-0.0,-0.0,0.16457396899003532,0.0,0.0,0.0,-0.0,0.0,0.1868364136161474,0.11118912739195022,0.0,0.0,0.0,-0.0,-0.09116036046654899,-0.0,-0.0,0.0,-0.0,-0.06400410407434766,-0.0,0.0,-0.0,0.0,-0.0,0.13409865847861854,0.0,-0.1233073634967462,0.0,0.0,0.04275833001888527,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.045100485767863914,-0.001333444976040722,-0.7619358246287941,2.3751468706474803,-0.5124367395427611,-0.0,0.0,-0.5898509228599343,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.02890764210993233,0.0,0.06513752926881804,-0.0,-0.0,0.13003474183891373,0.08526696536898963,0.0,0.0,0.0,-0.0,-0.0
-0.0,-0.019383526507061183,-0.11979739064013988,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.007984029333230204,-0.0,0.0,0.004226830079334487,0.0,0.0,-0.0,0.008197837082809988,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.21783632266459776,-0.0,-0.0,-0.0,0.0,0.013865475530446297,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0032880106383633726,-0.0,0.0,-0.0,0.0,-0.14866840590194175,-0.0,0.0,-0.02556277493551499,-0.5124367395427611,2.000729187110092,-0.8847017164319844,0.0,-0.0,-0.0008304993498029907,0.0,-0.0,0.0,-0.08642680935024026,0.0,-0.0,-0.0,-0.07710673507095663,-0.003385194592264831,0.0,-0.10250573417184874,0.0,-0.0,-0.0,0.029841639640292548,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.02856244838481024,0.0,0.11194786530502976,-0.0,-0.0,-0.0,-0.0
